src,dest,path
FGF5,PDGFRB,Rap1 signaling pathway
FGF5,PDGFRB,Calcium signaling pathway
FGF5,PDGFRB,PI3K-Akt signaling pathway
FGF5,RET,Calcium signaling pathway
FGF5,TEK,MAPK signaling pathway
FGF5,TEK,Ras signaling pathway
FGF5,TEK,Rap1 signaling pathway
FGF5,TEK,PI3K-Akt signaling pathway
FGF6,CSF1R,MAPK signaling pathway
FGF6,CSF1R,Ras signaling pathway
FGF6,CSF1R,Rap1 signaling pathway
FGF6,CSF1R,PI3K-Akt signaling pathway
FGF6,EGFR,MAPK signaling pathway
FGF6,EGFR,Ras signaling pathway
FGF6,EGFR,Rap1 signaling pathway
FGF6,EGFR,Calcium signaling pathway
FGF6,EGFR,PI3K-Akt signaling pathway
FGF6,EPHA2,MAPK signaling pathway
FGF6,EPHA2,Ras signaling pathway
FGF6,EPHA2,Rap1 signaling pathway
FGF6,EPHA2,PI3K-Akt signaling pathway
FGF6,ERBB2,MAPK signaling pathway
FGF6,ERBB2,Calcium signaling pathway
FGF6,ERBB2,PI3K-Akt signaling pathway
FGF6,ERBB3,MAPK signaling pathway
FGF6,ERBB3,Calcium signaling pathway
FGF6,ERBB3,PI3K-Akt signaling pathway
FGF6,ERBB4,MAPK signaling pathway
FGF6,ERBB4,Calcium signaling pathway
FGF6,ERBB4,PI3K-Akt signaling pathway
FGF6,FGFR1,MAPK signaling pathway
FGF6,FGFR1,Ras signaling pathway
FGF6,FGFR1,Rap1 signaling pathway
FGF6,FGFR1,Calcium signaling pathway
FGF6,FGFR1,PI3K-Akt signaling pathway
FGF6,FGFR2,MAPK signaling pathway
FGF6,FGFR2,Ras signaling pathway
FGF6,FGFR2,Rap1 signaling pathway
FGF6,FGFR2,Calcium signaling pathway
FGF6,FGFR2,PI3K-Akt signaling pathway
FGF6,FGFR3,MAPK signaling pathway
FGF6,FGFR3,Ras signaling pathway
FGF6,FGFR3,Rap1 signaling pathway
FGF6,FGFR3,Calcium signaling pathway
FGF6,FGFR3,PI3K-Akt signaling pathway
FGF6,FGFR4,MAPK signaling pathway
FGF6,FGFR4,Ras signaling pathway
FGF6,FGFR4,Rap1 signaling pathway
FGF6,FGFR4,Calcium signaling pathway
FGF6,FGFR4,PI3K-Akt signaling pathway
FGF6,FLT1,MAPK signaling pathway
FGF6,FLT1,Ras signaling pathway
FGF6,FLT1,Rap1 signaling pathway
FGF6,FLT1,Calcium signaling pathway
FGF6,FLT1,PI3K-Akt signaling pathway
FGF6,FLT3,MAPK signaling pathway
FGF6,FLT3,Ras signaling pathway
FGF6,FLT3,PI3K-Akt signaling pathway
FGF6,FLT4,MAPK signaling pathway
FGF6,FLT4,Ras signaling pathway
FGF6,FLT4,Rap1 signaling pathway
FGF6,FLT4,Calcium signaling pathway
FGF6,FLT4,PI3K-Akt signaling pathway
FGF6,IGF1R,MAPK signaling pathway
FGF6,IGF1R,Ras signaling pathway
FGF6,IGF1R,Rap1 signaling pathway
FGF6,IGF1R,PI3K-Akt signaling pathway
FGF6,INSR,MAPK signaling pathway
FGF6,INSR,Ras signaling pathway
FGF6,INSR,Rap1 signaling pathway
FGF6,INSR,PI3K-Akt signaling pathway
FGF6,KDR,MAPK signaling pathway
FGF6,KDR,Ras signaling pathway
FGF6,KDR,Rap1 signaling pathway
FGF6,KDR,Calcium signaling pathway
FGF6,KDR,PI3K-Akt signaling pathway
FGF6,KIT,MAPK signaling pathway
FGF6,KIT,Ras signaling pathway
FGF6,KIT,Rap1 signaling pathway
FGF6,KIT,PI3K-Akt signaling pathway
FGF6,MET,MAPK signaling pathway
FGF6,MET,Ras signaling pathway
FGF6,MET,Rap1 signaling pathway
FGF6,MET,Calcium signaling pathway
FGF6,MET,PI3K-Akt signaling pathway
FGF6,MST1R,Calcium signaling pathway
FGF6,NGFR,MAPK signaling pathway
FGF6,NGFR,Ras signaling pathway
FGF6,NGFR,Rap1 signaling pathway
FGF6,NGFR,PI3K-Akt signaling pathway
FGF6,NTRK1,MAPK signaling pathway
FGF6,NTRK1,Ras signaling pathway
FGF6,NTRK1,Calcium signaling pathway
FGF6,NTRK1,PI3K-Akt signaling pathway
FGF6,NTRK2,MAPK signaling pathway
FGF6,NTRK2,Ras signaling pathway
FGF6,NTRK2,Calcium signaling pathway
FGF6,NTRK2,PI3K-Akt signaling pathway
FGF6,NTRK3,Calcium signaling pathway
FGF6,PDGFRA,MAPK signaling pathway
FGF6,PDGFRA,Ras signaling pathway
FGF6,PDGFRA,Rap1 signaling pathway
FGF6,PDGFRA,Calcium signaling pathway
FGF6,PDGFRA,PI3K-Akt signaling pathway
FGF6,PDGFRB,MAPK signaling pathway
FGF6,PDGFRB,Ras signaling pathway
FGF6,PDGFRB,Rap1 signaling pathway
FGF6,PDGFRB,Calcium signaling pathway
FGF6,PDGFRB,PI3K-Akt signaling pathway
FGF6,RET,Calcium signaling pathway
FGF6,TEK,MAPK signaling pathway
FGF6,TEK,Ras signaling pathway
FGF6,TEK,Rap1 signaling pathway
FGF6,TEK,PI3K-Akt signaling pathway
FGF7,CSF1R,MAPK signaling pathway
FGF7,CSF1R,Ras signaling pathway
FGF7,CSF1R,Rap1 signaling pathway
FGF7,CSF1R,PI3K-Akt signaling pathway
FGF7,EGFR,MAPK signaling pathway
FGF7,EGFR,Ras signaling pathway
FGF7,EGFR,Rap1 signaling pathway
FGF7,EGFR,Calcium signaling pathway
FGF7,EGFR,PI3K-Akt signaling pathway
FGF7,EPHA2,MAPK signaling pathway
FGF7,EPHA2,Ras signaling pathway
FGF7,EPHA2,Rap1 signaling pathway
FGF7,EPHA2,PI3K-Akt signaling pathway
FGF7,ERBB2,MAPK signaling pathway
FGF7,ERBB2,Calcium signaling pathway
FGF7,ERBB2,PI3K-Akt signaling pathway
FGF7,ERBB3,MAPK signaling pathway
FGF7,ERBB3,Calcium signaling pathway
FGF7,ERBB3,PI3K-Akt signaling pathway
FGF7,ERBB4,MAPK signaling pathway
FGF7,ERBB4,Calcium signaling pathway
FGF7,ERBB4,PI3K-Akt signaling pathway
FGF7,FGFR1,MAPK signaling pathway
FGF7,FGFR1,Ras signaling pathway
FGF7,FGFR1,Rap1 signaling pathway
FGF7,FGFR1,Calcium signaling pathway
FGF7,FGFR1,PI3K-Akt signaling pathway
FGF7,FGFR2,MAPK signaling pathway
FGF7,FGFR2,Ras signaling pathway
FGF7,FGFR2,Rap1 signaling pathway
FGF7,FGFR2,Calcium signaling pathway
FGF7,FGFR2,PI3K-Akt signaling pathway
FGF7,FGFR3,MAPK signaling pathway
FGF7,FGFR3,Ras signaling pathway
FGF7,FGFR3,Rap1 signaling pathway
FGF7,FGFR3,Calcium signaling pathway
FGF7,FGFR3,PI3K-Akt signaling pathway
FGF7,FGFR4,MAPK signaling pathway
FGF7,FGFR4,Ras signaling pathway
FGF7,FGFR4,Rap1 signaling pathway
FGF7,FGFR4,Calcium signaling pathway
FGF7,FGFR4,PI3K-Akt signaling pathway
FGF7,FLT1,MAPK signaling pathway
FGF7,FLT1,Ras signaling pathway
FGF7,FLT1,Rap1 signaling pathway
FGF7,FLT1,Calcium signaling pathway
FGF7,FLT1,PI3K-Akt signaling pathway
FGF7,FLT3,MAPK signaling pathway
FGF7,FLT3,Ras signaling pathway
FGF7,FLT3,PI3K-Akt signaling pathway
FGF7,FLT4,MAPK signaling pathway
FGF7,FLT4,Ras signaling pathway
FGF7,FLT4,Rap1 signaling pathway
FGF7,FLT4,Calcium signaling pathway
FGF7,FLT4,PI3K-Akt signaling pathway
FGF7,IGF1R,MAPK signaling pathway
FGF7,IGF1R,Ras signaling pathway
FGF7,IGF1R,Rap1 signaling pathway
FGF7,IGF1R,PI3K-Akt signaling pathway
FGF7,INSR,MAPK signaling pathway
FGF7,INSR,Ras signaling pathway
FGF7,INSR,Rap1 signaling pathway
FGF7,INSR,PI3K-Akt signaling pathway
FGF7,KDR,MAPK signaling pathway
FGF7,KDR,Ras signaling pathway
FGF7,KDR,Rap1 signaling pathway
FGF7,KDR,Calcium signaling pathway
FGF7,KDR,PI3K-Akt signaling pathway
FGF7,KIT,MAPK signaling pathway
FGF7,KIT,Ras signaling pathway
FGF7,KIT,Rap1 signaling pathway
FGF7,KIT,PI3K-Akt signaling pathway
FGF7,MET,MAPK signaling pathway
FGF7,MET,Ras signaling pathway
FGF7,MET,Rap1 signaling pathway
FGF7,MET,Calcium signaling pathway
FGF7,MET,PI3K-Akt signaling pathway
FGF7,MST1R,Calcium signaling pathway
FGF7,NGFR,MAPK signaling pathway
FGF7,NGFR,Ras signaling pathway
FGF7,NGFR,Rap1 signaling pathway
FGF7,NGFR,PI3K-Akt signaling pathway
FGF7,NTRK1,MAPK signaling pathway
FGF7,NTRK1,Ras signaling pathway
FGF7,NTRK1,Calcium signaling pathway
FGF7,NTRK1,PI3K-Akt signaling pathway
FGF7,NTRK2,MAPK signaling pathway
FGF7,NTRK2,Ras signaling pathway
FGF7,NTRK2,Calcium signaling pathway
FGF7,NTRK2,PI3K-Akt signaling pathway
FGF7,NTRK3,Calcium signaling pathway
FGF7,PDGFRA,MAPK signaling pathway
FGF7,PDGFRA,Ras signaling pathway
FGF7,PDGFRA,Rap1 signaling pathway
FGF7,PDGFRA,Calcium signaling pathway
FGF7,PDGFRA,PI3K-Akt signaling pathway
FGF7,PDGFRB,MAPK signaling pathway
FGF7,PDGFRB,Ras signaling pathway
FGF7,PDGFRB,Rap1 signaling pathway
FGF7,PDGFRB,Calcium signaling pathway
FGF7,PDGFRB,PI3K-Akt signaling pathway
FGF7,RET,Calcium signaling pathway
FGF7,TEK,MAPK signaling pathway
FGF7,TEK,Ras signaling pathway
FGF7,TEK,Rap1 signaling pathway
FGF7,TEK,PI3K-Akt signaling pathway
FGF8,CSF1R,MAPK signaling pathway
FGF8,CSF1R,Ras signaling pathway
FGF8,CSF1R,Rap1 signaling pathway
FGF8,CSF1R,PI3K-Akt signaling pathway
FGF8,EGFR,MAPK signaling pathway
FGF8,EGFR,Ras signaling pathway
FGF8,EGFR,Rap1 signaling pathway
FGF8,EGFR,Calcium signaling pathway
FGF8,EGFR,PI3K-Akt signaling pathway
FGF8,EPHA2,MAPK signaling pathway
FGF8,EPHA2,Ras signaling pathway
FGF8,EPHA2,Rap1 signaling pathway
FGF8,EPHA2,PI3K-Akt signaling pathway
FGF8,ERBB2,MAPK signaling pathway
FGF8,ERBB2,Calcium signaling pathway
FGF8,ERBB2,PI3K-Akt signaling pathway
FGF8,ERBB3,MAPK signaling pathway
FGF8,ERBB3,Calcium signaling pathway
FGF8,ERBB3,PI3K-Akt signaling pathway
FGF8,ERBB4,MAPK signaling pathway
FGF8,ERBB4,Calcium signaling pathway
FGF8,ERBB4,PI3K-Akt signaling pathway
FGF8,FGFR1,MAPK signaling pathway
FGF8,FGFR1,Ras signaling pathway
FGF8,FGFR1,Rap1 signaling pathway
FGF8,FGFR1,Calcium signaling pathway
FGF8,FGFR1,PI3K-Akt signaling pathway
FGF8,FGFR2,MAPK signaling pathway
FGF8,FGFR2,Ras signaling pathway
FGF8,FGFR2,Rap1 signaling pathway
FGF8,FGFR2,Calcium signaling pathway
FGF8,FGFR2,PI3K-Akt signaling pathway
FGF8,FGFR3,MAPK signaling pathway
FGF8,FGFR3,Ras signaling pathway
FGF8,FGFR3,Rap1 signaling pathway
FGF8,FGFR3,Calcium signaling pathway
FGF8,FGFR3,PI3K-Akt signaling pathway
FGF8,FGFR4,MAPK signaling pathway
FGF8,FGFR4,Ras signaling pathway
FGF8,FGFR4,Rap1 signaling pathway
FGF8,FGFR4,Calcium signaling pathway
FGF8,FGFR4,PI3K-Akt signaling pathway
FGF8,FLT1,MAPK signaling pathway
FGF8,FLT1,Ras signaling pathway
FGF8,FLT1,Rap1 signaling pathway
FGF8,FLT1,Calcium signaling pathway
FGF8,FLT1,PI3K-Akt signaling pathway
FGF8,FLT3,MAPK signaling pathway
FGF8,FLT3,Ras signaling pathway
FGF8,FLT3,PI3K-Akt signaling pathway
FGF8,FLT4,MAPK signaling pathway
FGF8,FLT4,Ras signaling pathway
FGF8,FLT4,Rap1 signaling pathway
FGF8,FLT4,Calcium signaling pathway
FGF8,FLT4,PI3K-Akt signaling pathway
FGF8,IGF1R,MAPK signaling pathway
FGF8,IGF1R,Ras signaling pathway
FGF8,IGF1R,Rap1 signaling pathway
FGF8,IGF1R,PI3K-Akt signaling pathway
FGF8,INSR,MAPK signaling pathway
FGF8,INSR,Ras signaling pathway
FGF8,INSR,Rap1 signaling pathway
FGF8,INSR,PI3K-Akt signaling pathway
FGF8,KDR,MAPK signaling pathway
FGF8,KDR,Ras signaling pathway
FGF8,KDR,Rap1 signaling pathway
FGF8,KDR,Calcium signaling pathway
FGF8,KDR,PI3K-Akt signaling pathway
FGF8,KIT,MAPK signaling pathway
FGF8,KIT,Ras signaling pathway
FGF8,KIT,Rap1 signaling pathway
FGF8,KIT,PI3K-Akt signaling pathway
FGF8,MET,MAPK signaling pathway
FGF8,MET,Ras signaling pathway
FGF8,MET,Rap1 signaling pathway
FGF8,MET,Calcium signaling pathway
FGF8,MET,PI3K-Akt signaling pathway
FGF8,MST1R,Calcium signaling pathway
FGF8,NGFR,MAPK signaling pathway
FGF8,NGFR,Ras signaling pathway
FGF8,NGFR,Rap1 signaling pathway
FGF8,NGFR,PI3K-Akt signaling pathway
FGF8,NTRK1,MAPK signaling pathway
FGF8,NTRK1,Ras signaling pathway
FGF8,NTRK1,Calcium signaling pathway
FGF8,NTRK1,PI3K-Akt signaling pathway
FGF8,NTRK2,MAPK signaling pathway
FGF8,NTRK2,Ras signaling pathway
FGF8,NTRK2,Calcium signaling pathway
FGF8,NTRK2,PI3K-Akt signaling pathway
FGF8,NTRK3,Calcium signaling pathway
FGF8,PDGFRA,MAPK signaling pathway
FGF8,PDGFRA,Ras signaling pathway
FGF8,PDGFRA,Rap1 signaling pathway
FGF8,PDGFRA,Calcium signaling pathway
FGF8,PDGFRA,PI3K-Akt signaling pathway
FGF8,PDGFRB,MAPK signaling pathway
FGF8,PDGFRB,Ras signaling pathway
FGF8,PDGFRB,Rap1 signaling pathway
FGF8,PDGFRB,Calcium signaling pathway
FGF8,PDGFRB,PI3K-Akt signaling pathway
FGF8,RET,Calcium signaling pathway
FGF8,TEK,MAPK signaling pathway
FGF8,TEK,Ras signaling pathway
FGF8,TEK,Rap1 signaling pathway
FGF8,TEK,PI3K-Akt signaling pathway
FGF9,CSF1R,MAPK signaling pathway
FGF9,CSF1R,Ras signaling pathway
FGF9,CSF1R,Rap1 signaling pathway
FGF9,CSF1R,PI3K-Akt signaling pathway
FGF9,EGFR,MAPK signaling pathway
FGF9,EGFR,Ras signaling pathway
FGF9,EGFR,Rap1 signaling pathway
FGF9,EGFR,Calcium signaling pathway
FGF9,EGFR,PI3K-Akt signaling pathway
FGF9,EPHA2,MAPK signaling pathway
FGF9,EPHA2,Ras signaling pathway
FGF9,EPHA2,Rap1 signaling pathway
FGF9,EPHA2,PI3K-Akt signaling pathway
FGF9,ERBB2,MAPK signaling pathway
FGF9,ERBB2,Calcium signaling pathway
FGF9,ERBB2,PI3K-Akt signaling pathway
FGF9,ERBB3,MAPK signaling pathway
FGF9,ERBB3,Calcium signaling pathway
FGF9,ERBB3,PI3K-Akt signaling pathway
FGF9,ERBB4,MAPK signaling pathway
FGF9,ERBB4,Calcium signaling pathway
FGF9,ERBB4,PI3K-Akt signaling pathway
FGF9,FGFR1,MAPK signaling pathway
FGF9,FGFR1,Ras signaling pathway
FGF9,FGFR1,Rap1 signaling pathway
FGF9,FGFR1,Calcium signaling pathway
FGF9,FGFR1,PI3K-Akt signaling pathway
FGF9,FGFR2,MAPK signaling pathway
FGF9,FGFR2,Ras signaling pathway
FGF9,FGFR2,Rap1 signaling pathway
FGF9,FGFR2,Calcium signaling pathway
FGF9,FGFR2,PI3K-Akt signaling pathway
FGF9,FGFR3,MAPK signaling pathway
FGF9,FGFR3,Ras signaling pathway
FGF9,FGFR3,Rap1 signaling pathway
FGF9,FGFR3,Calcium signaling pathway
FGF9,FGFR3,PI3K-Akt signaling pathway
FGF9,FGFR4,MAPK signaling pathway
FGF9,FGFR4,Ras signaling pathway
FGF9,FGFR4,Rap1 signaling pathway
FGF9,FGFR4,Calcium signaling pathway
FGF9,FGFR4,PI3K-Akt signaling pathway
FGF9,FLT1,MAPK signaling pathway
FGF9,FLT1,Ras signaling pathway
FGF9,FLT1,Rap1 signaling pathway
FGF9,FLT1,Calcium signaling pathway
FGF9,FLT1,PI3K-Akt signaling pathway
FGF9,FLT3,MAPK signaling pathway
FGF9,FLT3,Ras signaling pathway
FGF9,FLT3,PI3K-Akt signaling pathway
FGF9,FLT4,MAPK signaling pathway
FGF9,FLT4,Ras signaling pathway
FGF9,FLT4,Rap1 signaling pathway
FGF9,FLT4,Calcium signaling pathway
FGF9,FLT4,PI3K-Akt signaling pathway
FGF9,IGF1R,MAPK signaling pathway
FGF9,IGF1R,Ras signaling pathway
FGF9,IGF1R,Rap1 signaling pathway
FGF9,IGF1R,PI3K-Akt signaling pathway
FGF9,INSR,MAPK signaling pathway
FGF9,INSR,Ras signaling pathway
FGF9,INSR,Rap1 signaling pathway
FGF9,INSR,PI3K-Akt signaling pathway
FGF9,KDR,MAPK signaling pathway
FGF9,KDR,Ras signaling pathway
FGF9,KDR,Rap1 signaling pathway
FGF9,KDR,Calcium signaling pathway
FGF9,KDR,PI3K-Akt signaling pathway
FGF9,KIT,MAPK signaling pathway
FGF9,KIT,Ras signaling pathway
FGF9,KIT,Rap1 signaling pathway
FGF9,KIT,PI3K-Akt signaling pathway
FGF9,MET,MAPK signaling pathway
FGF9,MET,Ras signaling pathway
FGF9,MET,Rap1 signaling pathway
FGF9,MET,Calcium signaling pathway
FGF9,MET,PI3K-Akt signaling pathway
FGF9,MST1R,Calcium signaling pathway
FGF9,NGFR,MAPK signaling pathway
FGF9,NGFR,Ras signaling pathway
FGF9,NGFR,Rap1 signaling pathway
FGF9,NGFR,PI3K-Akt signaling pathway
FGF9,NTRK1,MAPK signaling pathway
FGF9,NTRK1,Ras signaling pathway
FGF9,NTRK1,Calcium signaling pathway
FGF9,NTRK1,PI3K-Akt signaling pathway
FGF9,NTRK2,MAPK signaling pathway
FGF9,NTRK2,Ras signaling pathway
FGF9,NTRK2,Calcium signaling pathway
FGF9,NTRK2,PI3K-Akt signaling pathway
FGF9,NTRK3,Calcium signaling pathway
FGF9,PDGFRA,MAPK signaling pathway
FGF9,PDGFRA,Ras signaling pathway
FGF9,PDGFRA,Rap1 signaling pathway
FGF9,PDGFRA,Calcium signaling pathway
FGF9,PDGFRA,PI3K-Akt signaling pathway
FGF9,PDGFRB,MAPK signaling pathway
FGF9,PDGFRB,Ras signaling pathway
FGF9,PDGFRB,Rap1 signaling pathway
FGF9,PDGFRB,Calcium signaling pathway
FGF9,PDGFRB,PI3K-Akt signaling pathway
FGF9,RET,Calcium signaling pathway
FGF9,TEK,MAPK signaling pathway
FGF9,TEK,Ras signaling pathway
FGF9,TEK,Rap1 signaling pathway
FGF9,TEK,PI3K-Akt signaling pathway
FGFR1,ANGPT1,MAPK signaling pathway
FGFR1,ANGPT1,Ras signaling pathway
FGFR1,ANGPT1,Rap1 signaling pathway
FGFR1,ANGPT1,PI3K-Akt signaling pathway
FGFR1,ANGPT2,MAPK signaling pathway
FGFR1,ANGPT2,Ras signaling pathway
FGFR1,ANGPT2,Rap1 signaling pathway
FGFR1,ANGPT2,PI3K-Akt signaling pathway
FGFR1,ANGPT4,MAPK signaling pathway
FGFR1,ANGPT4,Ras signaling pathway
FGFR1,ANGPT4,Rap1 signaling pathway
FGFR1,ANGPT4,PI3K-Akt signaling pathway
FGFR1,AREG,MAPK signaling pathway
FGFR1,AREG,PI3K-Akt signaling pathway
FGFR1,BDNF,MAPK signaling pathway
FGFR1,BDNF,Ras signaling pathway
FGFR1,BDNF,PI3K-Akt signaling pathway
FGFR1,CRK,Rap1 signaling pathway
FGFR1,CRKL,Rap1 signaling pathway
FGFR1,CSF1,MAPK signaling pathway
FGFR1,CSF1,Ras signaling pathway
FGFR1,CSF1,Rap1 signaling pathway
FGFR1,CSF1,PI3K-Akt signaling pathway
FGFR1,EFNA1,MAPK signaling pathway
FGFR1,EFNA1,Ras signaling pathway
FGFR1,EFNA1,Rap1 signaling pathway
FGFR1,EFNA1,PI3K-Akt signaling pathway
FGFR1,EFNA2,MAPK signaling pathway
FGFR1,EFNA2,Ras signaling pathway
FGFR1,EFNA2,Rap1 signaling pathway
FGFR1,EFNA2,PI3K-Akt signaling pathway
FGFR1,EFNA3,MAPK signaling pathway
FGFR1,EFNA3,Ras signaling pathway
FGFR1,EFNA3,Rap1 signaling pathway
FGFR1,EFNA3,PI3K-Akt signaling pathway
FGFR1,EFNA4,MAPK signaling pathway
FGFR1,EFNA4,Ras signaling pathway
FGFR1,EFNA4,Rap1 signaling pathway
FGFR1,EFNA4,PI3K-Akt signaling pathway
FGFR1,EFNA5,MAPK signaling pathway
FGFR1,EFNA5,Ras signaling pathway
FGFR1,EFNA5,Rap1 signaling pathway
FGFR1,EFNA5,PI3K-Akt signaling pathway
FGFR1,EGF,MAPK signaling pathway
FGFR1,EGF,Ras signaling pathway
FGFR1,EGF,Rap1 signaling pathway
FGFR1,EGF,Calcium signaling pathway
FGFR1,EGF,PI3K-Akt signaling pathway
FGFR1,EREG,MAPK signaling pathway
FGFR1,EREG,PI3K-Akt signaling pathway
FGFR1,FGF1,MAPK signaling pathway
FGFR1,FGF1,Ras signaling pathway
FGFR1,FGF1,Rap1 signaling pathway
FGFR1,FGF1,Calcium signaling pathway
FGFR1,FGF1,PI3K-Akt signaling pathway
FGFR1,FGF10,MAPK signaling pathway
FGFR1,FGF10,Ras signaling pathway
FGFR1,FGF10,Rap1 signaling pathway
FGFR1,FGF10,Calcium signaling pathway
FGFR1,FGF10,PI3K-Akt signaling pathway
FGFR1,FGF16,MAPK signaling pathway
FGFR1,FGF16,Ras signaling pathway
FGFR1,FGF16,Rap1 signaling pathway
FGFR1,FGF16,Calcium signaling pathway
FGFR1,FGF16,PI3K-Akt signaling pathway
FGFR1,FGF17,MAPK signaling pathway
FGFR1,FGF17,Ras signaling pathway
FGFR1,FGF17,Rap1 signaling pathway
FGFR1,FGF17,Calcium signaling pathway
FGFR1,FGF17,PI3K-Akt signaling pathway
FGFR1,FGF18,MAPK signaling pathway
FGFR1,FGF18,Ras signaling pathway
FGFR1,FGF18,Rap1 signaling pathway
FGFR1,FGF18,Calcium signaling pathway
FGFR1,FGF18,PI3K-Akt signaling pathway
FGFR1,FGF19,MAPK signaling pathway
FGFR1,FGF19,Ras signaling pathway
FGFR1,FGF19,Rap1 signaling pathway
FGFR1,FGF19,Calcium signaling pathway
FGFR1,FGF19,PI3K-Akt signaling pathway
FGFR1,FGF2,MAPK signaling pathway
FGFR1,FGF2,Ras signaling pathway
FGFR1,FGF2,Rap1 signaling pathway
FGFR1,FGF2,Calcium signaling pathway
FGFR1,FGF2,PI3K-Akt signaling pathway
FGFR1,FGF2,Signaling pathways regulating pluripotency of stem cells
FGFR1,FGF20,MAPK signaling pathway
FGFR1,FGF20,Ras signaling pathway
FGFR1,FGF20,Rap1 signaling pathway
FGFR1,FGF20,Calcium signaling pathway
FGFR1,FGF20,PI3K-Akt signaling pathway
FGFR1,FGF21,MAPK signaling pathway
FGFR1,FGF21,Ras signaling pathway
FGFR1,FGF21,Rap1 signaling pathway
FGFR1,FGF21,Calcium signaling pathway
FGFR1,FGF21,PI3K-Akt signaling pathway
FGFR1,FGF22,MAPK signaling pathway
FGFR1,FGF22,Ras signaling pathway
FGFR1,FGF22,Rap1 signaling pathway
FGFR1,FGF22,Calcium signaling pathway
FGFR1,FGF22,PI3K-Akt signaling pathway
FGFR1,FGF23,MAPK signaling pathway
FGFR1,FGF23,Ras signaling pathway
FGFR1,FGF23,Rap1 signaling pathway
FGFR1,FGF23,Calcium signaling pathway
FGFR1,FGF23,PI3K-Akt signaling pathway
FGFR1,FGF3,MAPK signaling pathway
FGFR1,FGF3,Ras signaling pathway
FGFR1,FGF3,Rap1 signaling pathway
FGFR1,FGF3,Calcium signaling pathway
FGFR1,FGF3,PI3K-Akt signaling pathway
FGFR1,FGF4,MAPK signaling pathway
FGFR1,FGF4,Ras signaling pathway
FGFR1,FGF4,Rap1 signaling pathway
FGFR1,FGF4,Calcium signaling pathway
FGFR1,FGF4,PI3K-Akt signaling pathway
FGFR1,FGF5,MAPK signaling pathway
FGFR1,FGF5,Ras signaling pathway
FGFR1,FGF5,Rap1 signaling pathway
FGFR1,FGF5,Calcium signaling pathway
FGFR1,FGF5,PI3K-Akt signaling pathway
FGFR1,FGF6,MAPK signaling pathway
FGFR1,FGF6,Ras signaling pathway
FGFR1,FGF6,Rap1 signaling pathway
FGFR1,FGF6,Calcium signaling pathway
FGFR1,FGF6,PI3K-Akt signaling pathway
FGFR1,FGF7,MAPK signaling pathway
FGFR1,FGF7,Ras signaling pathway
FGFR1,FGF7,Rap1 signaling pathway
FGFR1,FGF7,Calcium signaling pathway
FGFR1,FGF7,PI3K-Akt signaling pathway
FGFR1,FGF8,MAPK signaling pathway
FGFR1,FGF8,Ras signaling pathway
FGFR1,FGF8,Rap1 signaling pathway
FGFR1,FGF8,Calcium signaling pathway
FGFR1,FGF8,PI3K-Akt signaling pathway
FGFR1,FGF9,MAPK signaling pathway
FGFR1,FGF9,Ras signaling pathway
FGFR1,FGF9,Rap1 signaling pathway
FGFR1,FGF9,Calcium signaling pathway
FGFR1,FGF9,PI3K-Akt signaling pathway
FGFR1,FLT3LG,MAPK signaling pathway
FGFR1,FLT3LG,Ras signaling pathway
FGFR1,FLT3LG,PI3K-Akt signaling pathway
FGFR1,GDNF,Calcium signaling pathway
FGFR1,GRB2,PI3K-Akt signaling pathway
FGFR1,GRB2,MAPK signaling pathway
FGFR1,HGF,MAPK signaling pathway
FGFR1,HGF,Ras signaling pathway
FGFR1,HGF,Rap1 signaling pathway
FGFR1,HGF,Calcium signaling pathway
FGFR1,HGF,PI3K-Akt signaling pathway
FGFR1,HRAS,Signaling pathways regulating pluripotency of stem cells
FGFR1,IGF1,MAPK signaling pathway
FGFR1,IGF1,Ras signaling pathway
FGFR1,IGF1,Rap1 signaling pathway
FGFR1,IGF1,PI3K-Akt signaling pathway
FGFR1,IGF2,MAPK signaling pathway
FGFR1,IGF2,Ras signaling pathway
FGFR1,IGF2,PI3K-Akt signaling pathway
FGFR1,INS,MAPK signaling pathway
FGFR1,INS,Ras signaling pathway
FGFR1,INS,Rap1 signaling pathway
FGFR1,INS,PI3K-Akt signaling pathway
FGFR1,IRS1,PI3K-Akt signaling pathway
FGFR1,KITLG,MAPK signaling pathway
FGFR1,KITLG,Ras signaling pathway
FGFR1,KITLG,Rap1 signaling pathway
FGFR1,KITLG,PI3K-Akt signaling pathway
FGFR1,KRAS,Signaling pathways regulating pluripotency of stem cells
FGFR1,MST1,Calcium signaling pathway
FGFR1,NGF,MAPK signaling pathway
FGFR1,NGF,Ras signaling pathway
FGFR1,NGF,Rap1 signaling pathway
FGFR1,NGF,Calcium signaling pathway
FGFR1,NGF,PI3K-Akt signaling pathway
FGFR1,NRAS,Signaling pathways regulating pluripotency of stem cells
FGFR1,NTF3,MAPK signaling pathway
FGFR1,NTF3,Ras signaling pathway
FGFR1,NTF3,PI3K-Akt signaling pathway
FGFR1,NTF4,MAPK signaling pathway
FGFR1,NTF4,Ras signaling pathway
FGFR1,NTF4,PI3K-Akt signaling pathway
FGFR1,PDGFA,MAPK signaling pathway
FGFR1,PDGFA,Ras signaling pathway
FGFR1,PDGFA,Rap1 signaling pathway
FGFR1,PDGFA,Calcium signaling pathway
FGFR1,PDGFA,PI3K-Akt signaling pathway
