Drug A,Drug B,Cell Line Name,Score
geldanamycin,Sorafenib,SK-OV-3,4.133325903305868
geldanamycin,Sorafenib,SKMEL30,-1.207429910073891
geldanamycin,Sorafenib,SKMES1,-2.8859593337581737
geldanamycin,Sorafenib,SW-620,-0.8984319813221007
geldanamycin,Sorafenib,SW837,-3.36903782007548
geldanamycin,Sorafenib,T-47D,9.0758909366509
geldanamycin,Sorafenib,UACC62,3.2582764286422226
geldanamycin,Sorafenib,VCAP,-10.35739215730591
metformin,Dasatinib,A2058,-6.2026319104393295
metformin,Dasatinib,A2780,9.772192422094813
metformin,Dasatinib,A375,-57.144820014625296
metformin,Dasatinib,CAOV3,-9.979741434164584
metformin,Dasatinib,HCT116,-13.14009076535719
metformin,Dasatinib,HT144,-10.480511156242285
metformin,Dasatinib,LOVO,-9.325981865786185
metformin,Dasatinib,MDAMB436,1.9806048133258944
metformin,Dasatinib,NCI-H460,-0.670930828719279
metformin,Dasatinib,NCIH1650,-13.2363849677504
metformin,Dasatinib,NCIH2122,-34.48768519828235
metformin,Dasatinib,NCIH23,-7.920344649869953
metformin,Dasatinib,OV90,-2.54595208771381
metformin,Dasatinib,OVCAR3,-4.11149235653684
metformin,Dasatinib,RKO,-30.3377383335249
metformin,Dasatinib,RPMI7951,-12.898019313824
metformin,Dasatinib,SK-OV-3,-16.1535771788668
metformin,Dasatinib,SKMEL30,-7.211196994815285
metformin,Dasatinib,SKMES1,-37.3999740396079
metformin,Dasatinib,SW-620,9.04709717330502
metformin,Dasatinib,SW837,-17.5801214502402
metformin,Dasatinib,T-47D,-4.534682244798708
metformin,Dasatinib,UACC62,-13.4460672849668
metformin,Dasatinib,VCAP,0.046018285265003
metformin,Erlotinib,A2058,-83.9761260280997
metformin,Erlotinib,A2780,-48.3858044800915
metformin,Erlotinib,A375,-82.4887013651952
metformin,Erlotinib,CAOV3,-50.4820483838523
metformin,Erlotinib,HCT116,-89.5439156156453
metformin,Erlotinib,HT144,-33.1832620874725
metformin,Erlotinib,LOVO,-35.8165916579592
metformin,Erlotinib,MDAMB436,-42.2483635713802
metformin,Erlotinib,NCI-H460,-14.1325019191809
metformin,Erlotinib,NCIH1650,-23.227454082363305
metformin,Erlotinib,NCIH2122,-46.9980356488569
metformin,Erlotinib,NCIH23,-14.1813773041305
metformin,Erlotinib,OV90,-3.5546157663424616
metformin,Erlotinib,OVCAR3,-50.1674018945849
metformin,Erlotinib,RKO,-8.184373188662292
metformin,Erlotinib,RPMI7951,-13.5632540546311
metformin,Erlotinib,SK-OV-3,-60.49569009623433
metformin,Erlotinib,SKMEL30,-90.3299705619704
metformin,Erlotinib,SKMES1,-18.5891767455387
metformin,Erlotinib,SW-620,-29.9162730471743
metformin,Erlotinib,SW837,-35.1782981083837
metformin,Erlotinib,T-47D,-47.9957157156951
metformin,Erlotinib,UACC62,-30.7261055182573
metformin,Erlotinib,VCAP,-12.208208404490907
metformin,Lapatinib,A2058,-11.03094492075089
metformin,Lapatinib,A2780,-22.3071231538392
metformin,Lapatinib,A375,-1.67197513843126
metformin,Lapatinib,CAOV3,-27.8195558011628
metformin,Lapatinib,HCT116,-5.785469568057495
metformin,Lapatinib,HT144,-36.8822022827233
metformin,Lapatinib,LOVO,-8.237627320974727
metformin,Lapatinib,MDAMB436,-14.6311710829416
metformin,Lapatinib,NCI-H460,-1.2671721747064446
metformin,Lapatinib,NCIH1650,-17.0078420331655
metformin,Lapatinib,NCIH2122,-41.8026500314277
metformin,Lapatinib,NCIH23,-2.8472026300298463
metformin,Lapatinib,OV90,-2.989164004622407
metformin,Lapatinib,OVCAR3,-14.6157572128631
metformin,Lapatinib,RKO,-78.7451798053926
metformin,Lapatinib,RPMI7951,2.12749125232924
metformin,Lapatinib,SK-OV-3,-12.955988512618
metformin,Lapatinib,SKMEL30,-19.6754058911438
metformin,Lapatinib,SKMES1,-22.2455703021075
metformin,Lapatinib,SW-620,-1.511416195100045
metformin,Lapatinib,SW837,-22.9219832537164
metformin,Lapatinib,T-47D,-9.59094984812801
metformin,Lapatinib,UACC62,-69.1366966634013
metformin,Lapatinib,VCAP,-9.657849716236
metformin,Sorafenib,A2058,-46.587141393021525
metformin,Sorafenib,A2780,-25.2381267145584
metformin,Sorafenib,A375,-46.2372447228831
metformin,Sorafenib,CAOV3,-24.4869919201538
metformin,Sorafenib,HCT116,-49.5120706514507
metformin,Sorafenib,HT144,-46.862925671502296
metformin,Sorafenib,LOVO,-34.0729170807354
metformin,Sorafenib,MDAMB436,-52.7336020518746
metformin,Sorafenib,NCI-H460,-21.61387508166409
metformin,Sorafenib,NCIH1650,-3.448025235667948
metformin,Sorafenib,NCIH2122,-18.23432595343749
metformin,Sorafenib,NCIH23,-26.0047332498617
metformin,Sorafenib,OV90,-0.8028238008287005
metformin,Sorafenib,OVCAR3,-26.912205886836706
metformin,Sorafenib,RKO,-44.7886924625105
metformin,Sorafenib,RPMI7951,-10.162041561092582
metformin,Sorafenib,SK-OV-3,-27.4476544011683
metformin,Sorafenib,SKMEL30,-20.9507978903398
metformin,Sorafenib,SKMES1,-13.547300817594484
metformin,Sorafenib,SW-620,-51.4043293278057
metformin,Sorafenib,SW837,-39.0646563811545
metformin,Sorafenib,T-47D,-1.3326443092463092
metformin,Sorafenib,UACC62,-26.24662901330595
metformin,Sorafenib,VCAP,-55.7541546140486
metformin,Sunitinib,A2058,-30.89708550466269
metformin,Sunitinib,A2780,-40.5029244010595
metformin,Sunitinib,A375,-55.54568697318505
metformin,Sunitinib,CAOV3,-45.634880019414
metformin,Sunitinib,HCT116,-58.24412469223692
metformin,Sunitinib,HT144,-14.57002364123529
metformin,Sunitinib,LOVO,-33.7845903951132
metformin,Sunitinib,MDAMB436,-58.4491138315396
metformin,Sunitinib,NCI-H460,-3.681083449701528
metformin,Sunitinib,NCIH1650,-51.402683514636095
metformin,Sunitinib,NCIH2122,-6.512385872303066
metformin,Sunitinib,NCIH23,-21.5531296050118
metformin,Sunitinib,OV90,5.5273920092716775
metformin,Sunitinib,OVCAR3,-1.6020246929696491
metformin,Sunitinib,RKO,-58.40351531723695
metformin,Sunitinib,RPMI7951,-1.757118944268968
metformin,Sunitinib,SK-OV-3,-64.65676531723692
metformin,Sunitinib,SKMEL30,-75.56229656723696
metformin,Sunitinib,SKMES1,-44.1817825469333
metformin,Sunitinib,SW-620,-43.929359067237
metformin,Sunitinib,SW837,-71.7765711158932
metformin,Sunitinib,T-47D,15.384553292915324
metformin,Sunitinib,UACC62,-56.2560888739038
metformin,Sunitinib,VCAP,-17.6906096863185
metformin,Vorinostat,A2058,-8.72128086410909
metformin,Vorinostat,A2780,-63.2346715672369
metformin,Vorinostat,A375,-77.3623903172369
metformin,Vorinostat,CAOV3,-15.746453943284
metformin,Vorinostat,HCT116,-62.9031214125763
metformin,Vorinostat,HT144,-23.6042929930625
metformin,Vorinostat,LOVO,-35.0272315856836
metformin,Vorinostat,MDAMB436,-42.6579269422049
metformin,Vorinostat,NCI-H460,-10.8237586662752
metformin,Vorinostat,NCIH1650,-18.5255095356289
metformin,Vorinostat,NCIH2122,-33.3004252633332
metformin,Vorinostat,NCIH23,-6.613686761665703
metformin,Vorinostat,OV90,-4.853312003098937
metformin,Vorinostat,OVCAR3,-51.6773231694491
metformin,Vorinostat,RKO,-70.65073406723695
metformin,Vorinostat,RPMI7951,-22.42608065327665
metformin,Vorinostat,SK-OV-3,-49.8653288018085
metformin,Vorinostat,SKMEL30,-46.6686841099013
metformin,Vorinostat,SKMES1,-42.936846127142296
metformin,Vorinostat,SW-620,-68.1959205924323
metformin,Vorinostat,SW837,-47.9875704511971
metformin,Vorinostat,T-47D,-21.4141717786538
metformin,Vorinostat,UACC62,-24.577379709126298
metformin,Vorinostat,VCAP,-62.9612541332419
metformin,geldanamycin,A2058,-28.3488859938485
metformin,geldanamycin,A2780,-38.4962238749225
metformin,geldanamycin,A375,-49.062306315025
metformin,geldanamycin,CAOV3,-9.619042312244815
metformin,geldanamycin,HCT116,-56.3663437951974
metformin,geldanamycin,HT144,-22.4462583852743
metformin,geldanamycin,LOVO,-16.4910721624856
metformin,geldanamycin,MDAMB436,-31.4759298257721
metformin,geldanamycin,NCI-H460,-2.4461467814868523
metformin,geldanamycin,NCIH1650,-38.6438610292767
metformin,geldanamycin,NCIH2122,-12.0320822507053
metformin,geldanamycin,NCIH23,-12.6203596574975
metformin,geldanamycin,OV90,-4.51305804704249
metformin,geldanamycin,OVCAR3,-24.96156751119129
metformin,geldanamycin,RKO,-61.6890402284636
metformin,geldanamycin,RPMI7951,-10.594900847222812
metformin,geldanamycin,SK-OV-3,-27.5445722402187
metformin,geldanamycin,SKMEL30,-27.8178569354009
metformin,geldanamycin,SKMES1,-33.7712071062874
metformin,geldanamycin,SW-620,-39.873530292237
metformin,geldanamycin,SW837,-23.8934551543691
metformin,geldanamycin,T-47D,3.547124544521316
metformin,geldanamycin,UACC62,-26.79502671025515
metformin,geldanamycin,VCAP,-60.92137282626391
paclitaxel,Dasatinib,A2058,-12.4595255596924
paclitaxel,Dasatinib,A2780,0.1119561526876595
paclitaxel,Dasatinib,A375,6.364261125349779
paclitaxel,Dasatinib,CAOV3,8.99923705482913
paclitaxel,Dasatinib,HCT116,-37.0930621901092
paclitaxel,Dasatinib,HT144,-40.2101205720394
paclitaxel,Dasatinib,LOVO,7.276768036701751
paclitaxel,Dasatinib,MDAMB436,1.2555345380058751
paclitaxel,Dasatinib,NCI-H460,-39.0956747424042
paclitaxel,Dasatinib,NCIH1650,8.91646092056966
paclitaxel,Dasatinib,NCIH2122,-44.9949251983702
paclitaxel,Dasatinib,NCIH23,0.1752112379752922
paclitaxel,Dasatinib,OV90,8.24149319055937
paclitaxel,Dasatinib,OVCAR3,2.13745295521649
paclitaxel,Dasatinib,RKO,4.452168509343501
paclitaxel,Dasatinib,RPMI7951,2.1112971208509976
paclitaxel,Dasatinib,SK-OV-3,8.754663680824095
paclitaxel,Dasatinib,SKMEL30,-26.6651088566214
paclitaxel,Dasatinib,SKMES1,6.58117049992555
paclitaxel,Dasatinib,SW-620,-5.653435188749545
paclitaxel,Dasatinib,SW837,3.6053774296538297
paclitaxel,Dasatinib,T-47D,7.078924552126015
paclitaxel,Dasatinib,UACC62,-7.69948364751984
paclitaxel,Dasatinib,VCAP,-17.309192174305
paclitaxel,Erlotinib,A2058,-3.9965921287470247
paclitaxel,Erlotinib,A2780,1.7249239205326918
paclitaxel,Erlotinib,A375,11.877856996640997
paclitaxel,Erlotinib,CAOV3,5.506094216928792
paclitaxel,Erlotinib,HCT116,-4.639593570653838
paclitaxel,Erlotinib,HT144,5.45103123545738
paclitaxel,Erlotinib,LOVO,5.29091659278858
paclitaxel,Erlotinib,MDAMB436,0.7982616963508231
paclitaxel,Erlotinib,NCI-H460,10.349523074958825
paclitaxel,Erlotinib,NCIH1650,4.17561229224804
paclitaxel,Erlotinib,NCIH2122,-1.94666134980912
paclitaxel,Erlotinib,NCIH23,-2.7468186065138984
paclitaxel,Erlotinib,OV90,0.1590569364430157
paclitaxel,Erlotinib,OVCAR3,3.58036180553514
paclitaxel,Erlotinib,RKO,-2.6871577689602653
paclitaxel,Erlotinib,RPMI7951,0.8825935384285006
paclitaxel,Erlotinib,SK-OV-3,4.398848813602776
paclitaxel,Erlotinib,SKMEL30,-0.1240821746904601
paclitaxel,Erlotinib,SKMES1,2.42002639701588
paclitaxel,Erlotinib,SW-620,-3.134999611446543
paclitaxel,Erlotinib,SW837,-1.657597602265355
paclitaxel,Erlotinib,T-47D,0.1235817830644999
paclitaxel,Erlotinib,UACC62,4.55602013063716
paclitaxel,Erlotinib,VCAP,-19.923371510770203
paclitaxel,Lapatinib,A2058,-15.2234416939723
paclitaxel,Lapatinib,A2780,1.39259946716825
paclitaxel,Lapatinib,A375,-11.9965988914421
paclitaxel,Lapatinib,CAOV3,7.99575647038201
paclitaxel,Lapatinib,HCT116,4.780848076735348
paclitaxel,Lapatinib,HT144,6.46185690649625
paclitaxel,Lapatinib,LOVO,5.35198813185094
paclitaxel,Lapatinib,MDAMB436,-1.6521884315998507
paclitaxel,Lapatinib,NCI-H460,-30.8171784242839
paclitaxel,Lapatinib,NCIH1650,3.12612254618191
paclitaxel,Lapatinib,NCIH2122,-2.289513933263135
paclitaxel,Lapatinib,NCIH23,-4.20883890972707
paclitaxel,Lapatinib,OV90,0.7709161631446207
paclitaxel,Lapatinib,OVCAR3,1.6198341998494314
paclitaxel,Lapatinib,RKO,-2.306526469902426
paclitaxel,Lapatinib,RPMI7951,-13.2494383747796
paclitaxel,Lapatinib,SK-OV-3,2.125547882163602
paclitaxel,Lapatinib,SKMEL30,-1.122073026503361
paclitaxel,Lapatinib,SKMES1,9.144089281431205
paclitaxel,Lapatinib,SW-620,-34.8552692363716
paclitaxel,Lapatinib,SW837,6.147225205740463
paclitaxel,Lapatinib,T-47D,0.809697096857583
paclitaxel,Lapatinib,UACC62,3.7078671714499096
paclitaxel,Lapatinib,VCAP,-19.1693792779686
paclitaxel,Sorafenib,A2058,-6.72144892291601
paclitaxel,Sorafenib,A2780,2.409764321136161
paclitaxel,Sorafenib,A375,6.07843040491799
paclitaxel,Sorafenib,CAOV3,-1.5178355576616795
paclitaxel,Sorafenib,HCT116,-1.4872271509121793
paclitaxel,Sorafenib,HT144,4.4516036428765
paclitaxel,Sorafenib,LOVO,-6.79658968512302
paclitaxel,Sorafenib,MDAMB436,-5.45440876641342
paclitaxel,Sorafenib,NCI-H460,3.1327986373042376
paclitaxel,Sorafenib,NCIH1650,-5.00028834575103
paclitaxel,Sorafenib,NCIH2122,-7.283890318199592
paclitaxel,Sorafenib,NCIH23,-2.6184282494780104
paclitaxel,Sorafenib,OV90,7.37064384347005
paclitaxel,Sorafenib,OVCAR3,-12.53254789251529
paclitaxel,Sorafenib,RKO,-1.0680791130593923
paclitaxel,Sorafenib,RPMI7951,-6.18357684414468
paclitaxel,Sorafenib,SK-OV-3,2.71808902854303
paclitaxel,Sorafenib,SKMEL30,3.24770439300306
paclitaxel,Sorafenib,SKMES1,-0.1639564470097907
paclitaxel,Sorafenib,SW-620,1.9007667723773176
paclitaxel,Sorafenib,SW837,-5.800670766453999
paclitaxel,Sorafenib,T-47D,3.88810032819938
paclitaxel,Sorafenib,UACC62,-0.89184437235696
paclitaxel,Sorafenib,VCAP,-1.6610011043127195
paclitaxel,Sunitinib,A2058,0.7445982178878973
paclitaxel,Sunitinib,A2780,3.0897024917955025
paclitaxel,Sunitinib,A375,8.149714042401495
paclitaxel,Sunitinib,CAOV3,2.9737175212081803
paclitaxel,Sunitinib,HCT116,5.960801203295765
paclitaxel,Sunitinib,HT144,-2.5590885431480426
paclitaxel,Sunitinib,LOVO,2.11024229353816
paclitaxel,Sunitinib,MDAMB436,-0.6920482116816997
paclitaxel,Sunitinib,NCI-H460,9.58062385928767
paclitaxel,Sunitinib,NCIH1650,-3.73521146317182
paclitaxel,Sunitinib,NCIH2122,-17.0314498829154
paclitaxel,Sunitinib,NCIH23,-2.941164138388841
paclitaxel,Sunitinib,OV90,-5.77436797253085
paclitaxel,Sunitinib,OVCAR3,-16.967828162594074
paclitaxel,Sunitinib,RKO,-2.35314836228574
paclitaxel,Sunitinib,RPMI7951,-22.8644313188967
paclitaxel,Sunitinib,SK-OV-3,7.36579899286375
paclitaxel,Sunitinib,SKMEL30,-0.2642143205483515
paclitaxel,Sunitinib,SKMES1,0.555665600488549
paclitaxel,Sunitinib,SW-620,6.753311816554961
paclitaxel,Sunitinib,SW837,-1.73607437190069
paclitaxel,Sunitinib,T-47D,-24.3954295810688
paclitaxel,Sunitinib,UACC62,0.0804428699766095
paclitaxel,Sunitinib,VCAP,-8.46093254820262
paclitaxel,Vorinostat,A2058,-7.071587649042333
paclitaxel,Vorinostat,A2780,2.046344769010002
paclitaxel,Vorinostat,A375,-1.9802660997523944
paclitaxel,Vorinostat,CAOV3,-13.861300672159
paclitaxel,Vorinostat,HCT116,-1.593720937577549
paclitaxel,Vorinostat,HT144,5.05355462238675
paclitaxel,Vorinostat,LOVO,2.1560784090827942
paclitaxel,Vorinostat,MDAMB436,2.28163515100639
paclitaxel,Vorinostat,NCI-H460,-1.4295761119406232
paclitaxel,Vorinostat,NCIH1650,0.3224388648416145
paclitaxel,Vorinostat,NCIH2122,-1.1617148968623687
paclitaxel,Vorinostat,NCIH23,-3.0345245902191325
paclitaxel,Vorinostat,OV90,2.3067635611900137
paclitaxel,Vorinostat,OVCAR3,3.1988276731025875
paclitaxel,Vorinostat,RKO,3.987299411465438
paclitaxel,Vorinostat,RPMI7951,2.6678241356197647
paclitaxel,Vorinostat,SK-OV-3,5.978124919049687
paclitaxel,Vorinostat,SKMEL30,-0.1058882282985149
paclitaxel,Vorinostat,SKMES1,-1.7943154401891548
paclitaxel,Vorinostat,SW-620,-1.0659561461183158
paclitaxel,Vorinostat,SW837,4.071661498679735
paclitaxel,Vorinostat,T-47D,7.692941411907634
paclitaxel,Vorinostat,UACC62,0.7651079053562314
paclitaxel,Vorinostat,VCAP,3.27100049685324
paclitaxel,geldanamycin,A2058,-1.6307504375632549
paclitaxel,geldanamycin,A2780,-1.19024715514191
paclitaxel,geldanamycin,A375,-1.32131943338233
paclitaxel,geldanamycin,CAOV3,-0.7280966227290082
paclitaxel,geldanamycin,HCT116,-2.33292598982445
paclitaxel,geldanamycin,HT144,3.7347243087796
paclitaxel,geldanamycin,LOVO,-1.77750068778882
paclitaxel,geldanamycin,MDAMB436,3.42848617073407
paclitaxel,geldanamycin,NCI-H460,-2.698758931910008
paclitaxel,geldanamycin,NCIH1650,2.713132201978397
paclitaxel,geldanamycin,NCIH2122,-81.52648016021857
paclitaxel,geldanamycin,NCIH23,-2.1789667599796294
paclitaxel,geldanamycin,OV90,4.219145585451182
paclitaxel,geldanamycin,OVCAR3,-11.341527235964405
paclitaxel,geldanamycin,RKO,4.743603615290096
paclitaxel,geldanamycin,RPMI7951,0.369316059642221
paclitaxel,geldanamycin,SK-OV-3,2.3166834950764685
paclitaxel,geldanamycin,SKMEL30,-2.390619984667185
paclitaxel,geldanamycin,SKMES1,2.858782897786812
paclitaxel,geldanamycin,SW-620,2.6303171850506604
paclitaxel,geldanamycin,SW837,-1.7174251595272625
paclitaxel,geldanamycin,T-47D,-17.6830733389949
paclitaxel,geldanamycin,UACC62,-0.1160299782726794
paclitaxel,geldanamycin,VCAP,-6.897600670415837
vinblastine,Dasatinib,A2058,-8.677497573270493
vinblastine,Dasatinib,A2780,-11.183106529127476
vinblastine,Dasatinib,A375,-1.876637029070265
vinblastine,Dasatinib,CAOV3,0.6771989561182002
vinblastine,Dasatinib,HCT116,-76.9668504799361
vinblastine,Dasatinib,HT144,-39.7169735486916
vinblastine,Dasatinib,LOVO,3.7092867134231
vinblastine,Dasatinib,MDAMB436,2.81101468536903
vinblastine,Dasatinib,NCI-H460,-29.2662792150344
vinblastine,Dasatinib,NCIH1650,3.42669038506664
vinblastine,Dasatinib,NCIH2122,-91.8886792382854
vinblastine,Dasatinib,NCIH23,-0.3530077955256401
vinblastine,Dasatinib,OV90,5.344594984386832
vinblastine,Dasatinib,OVCAR3,-4.03806373695381
vinblastine,Dasatinib,RKO,-5.316952415477393
vinblastine,Dasatinib,RPMI7951,2.97844031586002
vinblastine,Dasatinib,SK-OV-3,3.29681579894721
vinblastine,Dasatinib,SKMEL30,-58.5527340809363
vinblastine,Dasatinib,SKMES1,-5.822632503482525
vinblastine,Dasatinib,SW-620,-40.7258600860177
vinblastine,Dasatinib,SW837,5.29419053806362
vinblastine,Dasatinib,T-47D,-6.929951553081727
vinblastine,Dasatinib,UACC62,-1.4680391508473674
vinblastine,Dasatinib,VCAP,1.6646916021852596
vinblastine,Erlotinib,A2058,6.4251548431743295
vinblastine,Erlotinib,A2780,6.00089213826483
vinblastine,Erlotinib,A375,7.909526276907584
vinblastine,Erlotinib,CAOV3,8.204494762209066
vinblastine,Erlotinib,HCT116,9.090654061652296
vinblastine,Erlotinib,HT144,7.380729755239978
vinblastine,Erlotinib,LOVO,5.16750826555368
vinblastine,Erlotinib,MDAMB436,5.07108724357905
vinblastine,Erlotinib,NCI-H460,10.41580460128629
vinblastine,Erlotinib,NCIH1650,4.00031385473591
vinblastine,Erlotinib,NCIH2122,7.66334596528203
vinblastine,Erlotinib,NCIH23,3.7606671418030695
vinblastine,Erlotinib,OV90,8.922207576391518
vinblastine,Erlotinib,OVCAR3,4.93167956005568
vinblastine,Erlotinib,RKO,6.987950206462267
vinblastine,Erlotinib,RPMI7951,7.196532980977684
vinblastine,Erlotinib,SK-OV-3,8.077984978184695
vinblastine,Erlotinib,SKMEL30,7.73570234615748
vinblastine,Erlotinib,SKMES1,1.8601156760560384
vinblastine,Erlotinib,SW-620,-5.472376660417956
vinblastine,Erlotinib,SW837,11.9978624338519
vinblastine,Erlotinib,T-47D,2.264898495983479
vinblastine,Erlotinib,UACC62,7.285509446842615
vinblastine,Erlotinib,VCAP,16.694612728237402
vinblastine,Lapatinib,A2058,-10.901275449743116
vinblastine,Lapatinib,A2780,-11.299328727708405
vinblastine,Lapatinib,A375,-23.3725501337939
vinblastine,Lapatinib,CAOV3,4.71112087372323
vinblastine,Lapatinib,HCT116,-25.781275563237
vinblastine,Lapatinib,HT144,1.3155747227446202
vinblastine,Lapatinib,LOVO,-1.768261666543676
vinblastine,Lapatinib,MDAMB436,-7.87226820943855
vinblastine,Lapatinib,NCI-H460,-2.491707941339629
vinblastine,Lapatinib,NCIH1650,-9.72499716390718
vinblastine,Lapatinib,NCIH2122,-2.1691769605730515
vinblastine,Lapatinib,NCIH23,-9.09730633851708
vinblastine,Lapatinib,OV90,0.8267526169764301
vinblastine,Lapatinib,OVCAR3,-11.607028837624
vinblastine,Lapatinib,RKO,-7.06329362397977
vinblastine,Lapatinib,RPMI7951,-2.93911844531118
vinblastine,Lapatinib,SK-OV-3,3.37898618824583
vinblastine,Lapatinib,SKMEL30,-17.4030551064212
vinblastine,Lapatinib,SKMES1,-2.85382252753121
vinblastine,Lapatinib,SW-620,-73.5286754265322
vinblastine,Lapatinib,SW837,8.70853787657841
vinblastine,Lapatinib,T-47D,-1.2497809936708242
vinblastine,Lapatinib,UACC62,-0.4381862293696001
vinblastine,Lapatinib,VCAP,2.334382802629
vinblastine,Sorafenib,A2058,7.570838092245207
vinblastine,Sorafenib,A2780,4.338369925074482
vinblastine,Sorafenib,A375,8.398744223780918
vinblastine,Sorafenib,CAOV3,1.907333647224608
vinblastine,Sorafenib,HCT116,5.59963570142504
vinblastine,Sorafenib,HT144,9.859104788483815
vinblastine,Sorafenib,LOVO,-1.6005087696864486
vinblastine,Sorafenib,MDAMB436,-16.517773128145326
vinblastine,Sorafenib,NCI-H460,4.069163600073605
vinblastine,Sorafenib,NCIH1650,-13.546032832554804
vinblastine,Sorafenib,NCIH2122,2.0008593011464906
vinblastine,Sorafenib,NCIH23,-0.29408409265346
vinblastine,Sorafenib,OV90,0.4685622181175212
vinblastine,Sorafenib,OVCAR3,-3.930469946192945
vinblastine,Sorafenib,RKO,10.11870938841209
vinblastine,Sorafenib,RPMI7951,-2.4097304318056905
vinblastine,Sorafenib,SK-OV-3,12.5056328567953
vinblastine,Sorafenib,SKMEL30,5.99108205682079
vinblastine,Sorafenib,SKMES1,4.417989059347175
vinblastine,Sorafenib,SW-620,5.006519903780723
vinblastine,Sorafenib,SW837,3.0307168501552093
vinblastine,Sorafenib,T-47D,-4.172986764275874
vinblastine,Sorafenib,UACC62,5.265272900492549
vinblastine,Sorafenib,VCAP,1.2287673509824204
vinblastine,Sunitinib,A2058,2.63157412115867
vinblastine,Sunitinib,A2780,6.430237727930085
vinblastine,Sunitinib,A375,0.3189015990893598
vinblastine,Sunitinib,CAOV3,3.22816419080692
vinblastine,Sunitinib,HCT116,0.1118559290339978
vinblastine,Sunitinib,HT144,4.69437535963172
vinblastine,Sunitinib,LOVO,1.675381804264854
vinblastine,Sunitinib,MDAMB436,-1.5403494549472296
vinblastine,Sunitinib,NCI-H460,2.44728958086436
vinblastine,Sunitinib,NCIH1650,-2.0585753436264698
vinblastine,Sunitinib,NCIH2122,-2.552277046947741
vinblastine,Sunitinib,NCIH23,-5.97248436581227
vinblastine,Sunitinib,OV90,-82.13826531723697
vinblastine,Sunitinib,OVCAR3,-12.414939844598162
vinblastine,Sunitinib,RKO,-1.378759213278819
vinblastine,Sunitinib,RPMI7951,-14.277645616907492
vinblastine,Sunitinib,SK-OV-3,3.62056380925444
vinblastine,Sunitinib,SKMEL30,-3.119647295186995
vinblastine,Sunitinib,SKMES1,-6.61979034735207
vinblastine,Sunitinib,SW-620,1.675245639565673
vinblastine,Sunitinib,SW837,-2.66483863280114
vinblastine,Sunitinib,T-47D,-70.8116033690518
vinblastine,Sunitinib,UACC62,2.595279020812243
vinblastine,Sunitinib,VCAP,-1.1091988250418725
vinblastine,Vorinostat,A2058,-7.726553411266567
vinblastine,Vorinostat,A2780,2.776867734737273
vinblastine,Vorinostat,A375,-5.14141487663266
vinblastine,Vorinostat,CAOV3,-10.285920522724917
vinblastine,Vorinostat,HCT116,-4.96580172718434
vinblastine,Vorinostat,HT144,1.7336328627834918
vinblastine,Vorinostat,LOVO,-2.43808381047612
vinblastine,Vorinostat,MDAMB436,0.1461877509898399
vinblastine,Vorinostat,NCI-H460,-7.42349600405968
vinblastine,Vorinostat,NCIH1650,-4.662511414401839
vinblastine,Vorinostat,NCIH2122,2.35160533891099
vinblastine,Vorinostat,NCIH23,-5.830142578087577
vinblastine,Vorinostat,OV90,-2.149900469098629
vinblastine,Vorinostat,OVCAR3,-1.289264920121349
vinblastine,Vorinostat,RKO,-0.0918051514147744
vinblastine,Vorinostat,RPMI7951,2.26767773086615
vinblastine,Vorinostat,SK-OV-3,5.053393098685065
vinblastine,Vorinostat,SKMEL30,-13.8157551615103
vinblastine,Vorinostat,SKMES1,-3.773219093074008
vinblastine,Vorinostat,SW-620,-7.940842049461227
vinblastine,Vorinostat,SW837,-2.248378586620203
vinblastine,Vorinostat,T-47D,6.097122298913325
vinblastine,Vorinostat,UACC62,0.996650643215182
vinblastine,Vorinostat,VCAP,-0.1898191226144924
vinblastine,geldanamycin,A2058,-0.5413656534735456
vinblastine,geldanamycin,A2780,1.418014053180695
vinblastine,geldanamycin,A375,3.010752586641185
vinblastine,geldanamycin,CAOV3,0.0285872237409883
vinblastine,geldanamycin,HCT116,-6.13466459150186
vinblastine,geldanamycin,HT144,-1.4230966237807086
vinblastine,geldanamycin,LOVO,-9.742168339465294
vinblastine,geldanamycin,MDAMB436,0.51700222845629
vinblastine,geldanamycin,NCI-H460,-4.763634360062484
vinblastine,geldanamycin,NCIH1650,-3.43040335892423
vinblastine,geldanamycin,NCIH2122,-7.19378137939456
vinblastine,geldanamycin,NCIH23,-4.65691689928222
vinblastine,geldanamycin,OV90,-3.4922781726655696
vinblastine,geldanamycin,OVCAR3,-11.8973420493851
vinblastine,geldanamycin,RKO,-2.202886656443709
vinblastine,geldanamycin,RPMI7951,0.4076170529080399
vinblastine,geldanamycin,SK-OV-3,1.775572054007981
vinblastine,geldanamycin,SKMEL30,-13.5091075877696
vinblastine,geldanamycin,SKMES1,-1.3811964732242277
vinblastine,geldanamycin,SW-620,-5.5186956836840375
vinblastine,geldanamycin,SW837,-0.2823200449385875
vinblastine,geldanamycin,T-47D,-39.4932668903457
vinblastine,geldanamycin,UACC62,-14.564555056626377
vinblastine,geldanamycin,VCAP,-20.7558388881914
