locus_id,A2058,A2780,A375,CAOV3,HCT116,HT144,LOVO,MDAMB436,NCI-H460,NCIH1650,NCIH2122,NCIH23,OV90,OVCAR3,RKO,RPMI7951,SK-OV-3,SKMEL30,SKMES1,SW-620,SW837,T-47D,UACC62,VCAP
DUSP16,0.00268,0.0,0.0,0.0,0.0,0.0,0.00909,0.0,0.0,0.0,0.0,0.00344,0.0,0.0,0.00725,0.0,0.0,0.0,0.0,0.0099,0.0,0.0,0.06383,0.0
DUSP2,0.31095,0.31694,0.3526,0.41173,0.627,0.61874,0.58152,0.84218,0.36951,0.65653,0.55455,0.21524,0.49863,0.49057,0.71948,0.55725,0.46907,0.5994,0.31275,0.08764,0.41825,0.3913,0.53197,0.67327
DUSP3,0.01177,0.00063,0.0,0.02074,0.00283,0.0,0.014,0.0,0.0,0.0,0.0,0.00595,0.06019,0.0,0.01187,0.0,0.00305,0.0,0.0,0.0,0.003,0.0,0.00372,0.0
DUSP4,0.00738,0.00988,0.01214,0.00198,0.0,0.0018,0.00118,0.0,0.00403,0.0,0.0,0.00395,0.01061,0.00067,0.09954,0.00422,0.00359,0.00068,0.00309,0.00588,0.00283,0.00067,0.00572,0.00293
DUSP5,0.00557,0.0,0.00329,0.00345,0.00429,0.00956,0.04952,0.00632,0.00512,0.00293,0.0,0.0024,0.03339,0.02022,0.15015,0.00526,0.01522,0.00097,0.00841,0.02122,0.01205,0.0148,0.02181,0.14843
DUSP6,0.0,0.0,0.0,0.0,0.0,0.00499,0.00491,0.01473,0.0,0.01509,0.0,0.00702,0.0,0.0,0.38895,0.0,0.00299,0.00153,0.0,0.00095,0.00274,0.00394,0.00178,0.00157
DUSP7,0.01817,0.0,0.05478,0.0,0.00313,0.0,0.00499,0.0,0.00363,0.00236,0.0,0.00228,0.02479,0.0,0.00293,0.02272,0.01005,0.01877,0.0,0.0021,0.00618,0.00356,0.0,0.00316
DUSP8,0.00054,0.0,0.00217,0.0,0.00156,0.00154,0.0098,0.01031,0.0,0.06183,0.01477,0.00369,0.01508,0.00459,0.00317,0.00636,0.00988,0.01195,0.00328,0.01979,0.01175,0.0,0.00481,0.00744
DVL1,0.00388,0.0,0.03891,0.0,0.0,0.0,0.00182,0.00137,0.00089,0.0,0.0,0.00051,0.00176,0.0,0.0037,0.00101,0.00308,0.00752,0.0,0.03982,0.00281,0.0,0.00139,0.00507
DVL3,0.0,1.0,0.19231,0.06123,0.10588,0.1081,0.1875,0.0,0.18182,0.0,0.0,0.6667,0.0,0.33824,0.14773,0.07547,0.5,0.13952,0.14287,0.17808,0.17582,0.08002,0.19048,0.20834
E2F4,0.25398,0.18593,0.35437,0.33032,0.26914,0.23729,0.2572,0.40708,0.29869,0.3191,0.06863,0.31323,0.29847,0.2651,0.31523,0.31302,0.24131,0.26126,0.21586,0.29047,0.29066,0.28018,0.28366,0.32408
E2F5,0.0,0.0,0.02222,0.00411,0.00252,0.0,0.005,0.0,0.0,0.0,0.01037,0.0,0.03064,0.00152,0.0,0.0,0.0,0.00227,0.00469,0.01053,0.00769,0.0,0.00545,0.02022
EBAG9,0.00203,0.0,0.0,0.0,0.0,0.00463,0.00111,0.0,0.0,0.00268,0.0,0.00785,0.03441,0.0,0.00346,0.0,0.00612,0.0,0.0,0.00352,0.0048,0.0,0.0,0.01523
ECSIT,0.02111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDARADD,0.00499,0.0,0.09302,0.0,0.88631,0.0164,0.53088,0.09267,0.01826,0.0083,0.0,0.01894,0.00784,0.0071,0.39497,0.00858,0.02155,0.02189,0.02078,0.01308,0.11909,0.01345,0.0893,0.0
EDN1,0.00287,0.0,0.0,0.0,0.0,0.00558,0.0,0.00701,0.0,0.0,0.0,0.00658,0.0,0.0,0.0234,0.0,0.01363,0.00253,0.0,0.0,0.00522,0.03477,0.01103,0.0
EDN2,0.48592,1.0,0.45164,0.52893,0.87931,0.58788,0.6386,0.64584,0.54892,0.8359,1.0,0.7797,0.92375,0.92104,0.90705,0.21875,0.72275,0.6946,0.09375,0.8823,0.43995,0.58061,0.696,0.83785
EDN3,0.0234,0.72075,0.69422,0.11976,0.90727,0.03282,0.04723,0.1884,0.88404,0.43533,0.83117,0.88308,0.04529,0.14076,0.85075,0.17603,0.21894,0.3238,0.24632,0.26323,0.00588,0.03586,0.55697,0.03387
EDNRB,0.00203,0.2353,0.00258,0.03384,0.81369,0.02477,0.4528,0.05196,0.06047,0.0,0.0,0.0,0.0213,0.07236,0.45575,0.0209,0.06545,0.0,0.0,0.72849,0.58857,0.0,0.01925,0.17736
EEF2,0.03262,0.0,0.16456,0.0,0.0,0.0,0.00263,0.0203,0.0,0.0,0.0,0.01106,0.02092,0.01052,0.0,0.00212,0.0,0.0,0.01389,0.0,0.0,0.0,0.0,0.0
EEF2K,0.15152,0.09359,0.29171,0.26316,0.1325,0.25039,0.20325,0.25689,0.12624,0.13183,0.05703,0.1282,0.31797,0.1875,0.16912,0.18244,0.11333,0.24692,0.16169,0.16026,0.13669,0.16667,0.24752,0.00807
EFCAB7,0.0,0.0,0.0,0.0,0.0,0.0,0.0238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0429,0.0,0.0,0.0,0.0
EFNA1,0.02426,0.04601,0.02759,0.00236,0.10323,0.02327,0.08637,0.15847,0.00359,0.16852,0.01022,0.0122,0.0999,0.00431,0.31374,0.01879,0.04682,0.00318,0.00628,0.00197,0.00098,0.00473,0.08268,0.03211
EFNA2,0.10737,0.23454,0.14008,0.37791,0.33066,0.32592,0.43204,0.275,0.25914,0.43621,0.41339,0.28169,0.32036,0.21499,0.43657,0.02488,0.45377,0.23695,0.16974,0.19997,0.33334,0.31092,0.23296,0.33914
EFNA3,0.00577,0.09529,0.0,0.01627,0.0,0.00498,0.00915,0.0,0.0,0.0,0.06392,0.00468,0.0,0.0,0.00784,0.00952,0.00292,0.01817,0.0,0.02433,0.02883,0.0,0.0,0.00388
EFNA4,0.7727,0.06956,0.70827,0.04041,0.05388,0.85947,0.84123,0.12904,0.20886,0.06559,0.26297,0.01225,0.02912,0.01394,0.86542,0.14322,0.66254,0.38949,0.24778,0.16016,0.03054,0.58746,0.92862,0.76505
EFNA5,0.00251,0.00039,0.05371,0.00086,0.02284,0.00567,0.01507,0.00392,0.00402,0.00325,0.00631,0.00644,0.0515,0.00524,0.01022,0.00215,0.00127,0.00216,0.00097,0.03887,0.00649,0.0,0.00283,0.01164
EGFR,0.0,0.0,0.03463,0.0021,0.0,0.05046,0.01612,0.0,0.00621,0.03134,0.04167,0.00202,0.0,0.01869,0.0062,0.0,0.01586,0.03328,0.0,0.17558,0.0181,0.20482,0.00408,0.02326
EGLN2,0.0,0.0,0.0,0.0,0.00307,0.00629,0.0,0.0,0.0,0.0,0.0,0.00695,0.0,0.0,0.00391,0.0,0.00365,0.0,0.0,0.0,0.0,0.0,0.0,0.00249
EGLN3,0.0,0.0,0.0,0.0,0.0,0.00519,0.01205,0.0,0.00561,0.0,0.0,0.0,0.01526,0.0,0.0,0.00891,0.00895,0.0104,0.01362,0.00923,0.01097,0.0,0.0,0.00466
EGR1,0.0015,0.0,0.01985,0.00351,0.00161,0.00191,0.00405,0.0,0.00149,0.00345,0.0013,0.0,0.0,0.0085,0.00389,0.00238,0.00611,0.00104,0.0,0.00982,0.00849,0.01163,0.00399,0.00343
EGR2,0.0,0.0,0.03205,0.0,0.0,0.0,0.0185,0.01135,0.0,0.0,0.0,0.00167,0.0,0.00331,0.00271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EGR3,0.00194,0.0,0.0,0.0,0.19747,0.04446,0.01657,0.03707,0.0255,0.0,0.0,0.00847,0.0,0.0,0.01233,0.01881,0.02487,0.0292,0.0,0.00185,0.01076,0.0,0.06292,0.0
EHHADH,0.0295,0.8723,0.02318,0.00608,0.03958,0.00743,0.04947,0.0,0.01857,0.0,0.0,0.01699,0.01686,0.03687,0.10006,0.0,0.03096,0.00906,0.00198,0.05396,0.01303,0.00235,0.00738,0.44688
EI24,0.0,0.0,0.0,0.10527,0.0,0.0,0.0,0.0,0.0,0.33333,0.33333,0.0,0.0606,0.0,0.04597,0.0,0.0,0.0,0.0,0.0,0.0071,0.0,0.0,0.0
EIF4B,0.00835,0.0,0.00316,0.06718,0.00368,0.06742,0.01466,0.0,0.00569,0.01771,0.00794,0.00793,0.04985,0.03931,0.05668,0.02009,0.13354,0.0,0.00106,0.0632,0.03824,0.03128,0.00524,0.05098
EIF4E,0.02378,0.4747,0.0,0.00321,0.0,0.00287,0.00766,0.0,0.00298,0.04397,0.0,0.00755,0.17559,0.00088,0.00384,0.0,0.00603,0.00224,0.0,0.01263,0.00121,0.0,0.00958,0.00068
EIF4E1B,0.02818,0.02966,0.39244,0.0218,0.92541,0.06645,0.73879,0.04654,0.03927,0.12496,0.5203,0.0801,0.04795,0.02506,0.54892,0.04312,0.09766,0.08913,0.01278,0.3376,0.47713,0.06989,0.15368,0.05141
EIF4E2,0.0,0.0,0.07894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF4EBP1,0.00452,0.0,0.0,0.0,0.00351,0.0,0.08221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03791,0.02405,0.06531,0.04911,0.0,0.00299,0.00058,0.00685,0.03587,0.00993
ELAVL1,0.0068,0.00078,0.0,0.0,0.0,0.0,0.0,0.02134,0.0,0.0,0.01976,0.0,0.0098,0.0,0.00535,0.00465,0.00059,0.00993,0.0,0.00118,0.0,0.00786,0.00358,0.0
ELF5,0.60715,0.0,0.5,1.0,1.0,0.5,0.8611,0.0,0.8,1.0,0.0,0.94445,0.69231,1.0,0.7237,0.73331,0.0,0.3214,0.45985,0.96665,0.9706,0.0,0.0,1.0
ELMO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03765,0.0,0.0,0.35879,0.0,0.0,0.0,0.05692,0.0,0.0,0.0,0.0,0.0
ENAH,0.1496,0.00028,0.01387,0.00043,0.18872,0.0047,0.01371,0.00952,0.00092,0.00066,0.02805,0.0,0.02827,0.02239,0.13334,0.00687,0.04025,0.6524,0.00936,0.01673,0.00462,0.0,0.0077,0.00783
ENO1,0.00854,0.0,0.01467,0.0,0.0009,0.00265,0.00368,0.00081,0.00246,0.00588,0.0,0.00362,0.01052,0.00356,0.0023,0.01176,0.00269,0.00246,0.00415,0.00064,0.02232,0.0021,0.00672,0.00445
ENO2,0.56282,0.787,0.21221,0.34999,0.57955,0.83206,0.71314,0.63051,0.70048,0.4272,0.55171,0.56498,0.51539,0.6831,0.36716,0.07957,0.86957,0.09817,0.25218,0.33332,0.59071,0.06864,0.46602,0.5401
ENO3,0.01245,0.0,0.0,0.00691,0.0064,0.01563,0.05412,0.0144,0.00784,0.16894,0.09208,0.00302,0.07432,0.12751,0.12485,0.07793,0.48525,0.00713,0.0,0.032,0.02507,0.00341,0.80229,0.0
ENO4,0.00865,0.4769,0.40513,0.01928,0.01556,0.01887,0.04607,0.01665,0.00844,0.0,0.01608,0.00152,0.00992,0.00119,0.13338,0.01983,0.03187,0.08652,0.0,0.00311,0.01124,0.01132,0.10003,0.00568
EP300,0.00802,0.0,0.00751,0.00542,0.0,0.0,0.00229,0.00164,0.00068,0.00333,0.0,0.00035,0.00704,0.00142,0.00708,0.00046,0.0,0.0,0.0,0.00481,0.00483,0.00237,0.00419,0.00397
EPHA2,0.0,0.0,0.0,0.0,0.0,0.01322,0.0077,0.0,0.0,0.0,0.0,0.0,0.02041,0.0154,0.0463,0.0078,0.0278,0.0,0.0184,0.0,0.0,0.0,0.0,0.0
EPO,0.05913,0.8151,0.23403,0.01887,0.88991,0.24075,0.42192,0.38165,0.15,0.47171,0.04496,0.34497,0.31164,0.01681,0.7663,0.04216,0.11956,0.01649,0.05109,0.3981,0.6842,0.78948,0.15699,0.07867
EPOR,0.87198,0.88172,0.98229,0.9863,0.9394,0.91463,0.84351,0.9375,0.89611,1.0,1.0,0.95604,0.76094,0.82757,0.94557,0.9717,0.92724,0.86765,0.67123,0.93107,1.0,0.38271,0.80723,0.70054
ERBB2,0.0,0.0,0.06618,0.0,0.0,0.0,0.0,0.0,0.00392,0.0,0.0,0.00201,0.0,0.0,0.02051,0.0,0.00263,0.0,0.0,0.0,0.0,0.0,0.00877,0.0
ERBB3,0.0035,0.0939,0.00451,0.0033,0.00057,0.00193,0.00376,0.0,0.01277,0.0,0.02709,0.0,0.11267,0.01134,0.0018,0.0,0.0096,0.00318,0.00204,0.00683,0.00361,0.0,0.02423,0.00076
ERBB4,0.01202,0.02372,0.0342,0.00402,0.75516,0.00843,0.77362,0.00402,0.02547,0.00718,0.00603,0.01037,0.03682,0.00523,0.50578,0.01519,0.00131,0.01539,0.01442,0.02608,0.84195,0.0258,0.00951,0.01428
EREG,0.35926,0.40323,1.0,0.29032,0.0,0.47619,0.00746,0.03508,0.35476,0.18919,0.0,0.04503,0.37499,0.34125,0.84614,0.03422,0.33779,0.10344,0.0,0.05,0.22431,0.39129,0.21875,0.73171
ESR1,0.0,0.0,0.09524,0.01699,0.89103,0.0,0.53053,0.0,0.0,0.0,0.0,0.22724,0.0197,0.03113,0.50714,0.0,0.01703,0.0,0.07406,0.53087,0.53847,0.0,0.79355,0.06935
ESR2,0.00241,0.0,0.0,0.00323,0.0,0.0,0.00783,0.0,0.0,0.0,0.0,0.00527,0.02925,0.0,0.0,0.0,0.00365,0.0,0.0,0.00811,0.00612,0.0,0.01661,0.0
ETS1,0.00846,0.0,0.0,0.0,0.0,0.0,0.03688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027,0.0,0.0,0.0,0.0,0.00113,0.00275,0.13637,0.0,0.01411
ETS2,0.00894,0.03744,0.43432,0.0073,0.00165,0.0185,0.00663,0.01764,0.00235,0.01874,0.0,0.0071,0.03393,0.00633,0.28312,0.00939,0.0676,0.00704,0.0,0.00555,0.0,0.0,0.06983,0.0118
EVC,0.00338,0.0,0.0,0.0,0.73322,0.0175,0.43759,0.0335,0.0,0.0,0.0,0.02936,0.53333,0.0069,0.14452,0.0,0.01432,0.0,0.00704,0.85678,0.63952,0.0,0.0,0.01341
EVC2,0.45236,0.95404,0.88284,0.23941,0.89012,0.84032,0.64196,0.92747,0.90808,0.39871,0.52865,0.09571,0.30269,0.54213,0.92817,0.15352,0.8412,0.86531,0.32761,0.9477,0.85255,0.39475,0.90428,0.85987
EVL,0.16388,0.17449,0.27357,0.20637,0.44248,0.37423,0.72257,0.15771,0.23456,0.07259,0.48077,0.34424,0.33171,0.14395,0.36663,0.17368,0.06079,0.46822,0.2694,0.7785,0.70482,0.21263,0.21951,0.22598
EXOC2,0.20125,0.50532,0.06722,0.12093,0.28451,0.28483,0.22434,0.17208,0.20766,0.37647,0.38579,0.21715,0.27661,0.20613,0.2393,0.32848,0.32687,0.26547,0.40913,0.40876,0.33606,0.31888,0.31526,0.2
EXOC7,0.37265,0.29762,0.43233,0.90642,0.07867,0.49304,0.70561,0.75,0.95968,1.0,0.63731,0.61826,0.75714,0.71483,0.73479,0.74301,0.90281,0.84175,0.50379,0.63355,0.95907,0.956,0.34017,0.72301
F2R,0.55714,0.0,0.70693,0.15366,0.56453,0.63452,0.44768,0.26073,0.10859,0.11758,0.49203,0.36479,0.41873,0.32934,0.67553,0.19853,0.31189,0.60474,0.05228,0.17122,0.13796,0.21463,0.69697,0.1049
F3,0.06415,0.10291,0.0083,0.00195,0.01653,0.06984,0.03098,0.01961,0.01069,0.00318,0.00581,0.09571,0.04993,0.06694,0.12476,0.0,0.05797,0.13633,0.00154,0.03817,0.04408,0.0,0.05039,0.01133
FABP3,0.0,0.24837,0.34615,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.17143,0.06667,0.0,0.0,0.0
FADD,0.16073,0.24913,0.30809,0.04511,0.20154,0.06293,0.12638,0.0,0.05755,0.08904,0.83721,0.27792,0.37778,0.1677,0.29437,0.05085,0.02479,0.11444,0.19157,0.23642,0.17051,0.18182,0.05769,0.16408
FADS2,0.01555,0.00121,0.0,0.0,0.01511,0.00219,0.01094,0.00808,0.03047,0.0,0.0,0.01922,0.10361,0.02372,0.36165,0.00424,0.02288,0.01727,0.00449,0.00954,0.01508,0.04407,0.01081,0.01524
FARP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAS,0.0,0.0,0.0,0.0,0.00343,0.00394,0.00583,0.0,0.00782,0.0,0.0,0.01052,0.0284,0.0,0.29743,0.00769,0.0,0.09389,0.01225,0.02755,0.00513,0.02038,0.0,0.00256
FASN,0.01855,0.0,0.00581,0.00582,0.00402,0.01112,0.00598,0.00344,0.00192,0.05718,0.0,0.00561,0.04602,0.03749,0.00951,0.01994,0.05877,0.00681,0.00072,0.00479,0.0084,0.00048,0.01452,0.00078
FAT4,0.0144,0.0,0.01364,0.00702,0.09895,0.00184,0.55581,0.02849,0.0,0.0,0.00412,0.00742,0.02393,0.00287,0.49038,0.00191,0.01404,0.02231,0.00922,0.89233,0.83302,0.00821,0.014,0.02232
FBP1,0.9143,0.56815,0.90738,1.0,1.0,0.4615,0.92003,1.0,1.0,1.0,0.0,1.0,0.31998,1.0,0.8571,1.0,0.97673,0.85,0.57893,1.0,1.0,1.0,0.89261,1.0
FBXO25,0.0,0.0,0.0,0.0,0.0,0.01352,0.0,0.00308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00526,0.0,0.0,0.0,0.0,0.04616,0.0,0.0138
FBXO32,0.02238,0.00038,0.03896,0.02782,0.0547,0.06798,0.03741,0.01441,0.0,0.00133,0.01712,0.03147,0.04779,0.01942,0.0722,0.00631,0.02777,0.0468,0.09068,0.03981,0.02773,0.01366,0.05597,0.04753
FBXW11,0.00779,0.0,0.0,0.00988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05646,0.0,0.00518,0.0,0.0,0.01265,0.0,0.00945,0.00464,0.0,0.00884,0.0035
FFAR2,0.59913,0.23637,0.35179,0.48335,0.9222,1.0,0.67325,0.3,0.16991,0.0,0.0,0.88165,0.54113,0.90545,0.85003,0.45455,0.21777,0.9318,0.01135,0.25573,0.9014,0.0,0.7778,0.0
FGF1,0.13792,0.0286,0.1564,0.2436,0.2202,0.30115,0.75735,0.83998,0.78734,0.5536,0.1731,0.60465,0.0,0.7879,0.74545,0.17705,0.05,0.5925,0.07415,0.44745,0.637,0.2953,0.57141,0.91665
FGF10,0.05207,0.08772,0.2432,0.05323,1.0,0.03125,0.45567,0.0,0.23334,0.03113,0.04348,0.16954,0.39355,0.02365,0.71982,0.0,0.09812,0.18422,0.37604,0.91381,0.67763,0.05635,0.02291,0.36492
FGF17,0.40741,0.0,0.2963,1.0,0.9583,0.58335,0.4091,0.0,0.9231,0.0,0.0,0.0,0.5,0.98215,0.71109,0.10715,0.71875,0.08697,0.0,0.8276,1.0,0.0,0.92855,0.6818
FGF18,0.14027,0.0,0.30594,0.00201,0.0054,0.01254,0.0116,0.00232,0.00178,0.00584,0.0,0.00462,0.0,0.0,0.01058,0.30928,0.00158,0.00545,0.00086,0.00903,0.00898,0.02285,0.15825,0.01367
FGF19,0.00706,0.0,0.12778,0.03322,0.00422,0.36517,0.57571,0.0353,0.00818,0.00159,0.00157,0.01259,0.4863,0.01389,0.827,0.00318,0.07959,0.12291,0.021,0.05653,0.26187,0.34203,0.25118,0.08596
FGF2,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.03067,0.0,0.00521,0.38052,0.0,0.29545,0.06736,0.0,0.30759,0.0,0.88298,0.83756,0.0,0.0,0.59496
FGF20,0.89584,0.13823,0.40476,0.52783,0.97282,0.04075,0.06553,0.86275,0.48795,0.23531,0.54003,0.2178,0.05057,0.26913,0.78545,0.48296,0.53814,0.92786,0.23902,0.23078,0.97368,0.24053,0.84239,0.01929
FGF22,0.00576,0.01963,0.04,0.00582,0.06464,0.00746,0.06703,0.0395,0.03044,0.0021,0.3139,0.00712,0.02549,0.00423,0.36519,0.01968,0.06117,0.01315,0.00572,0.08139,0.02149,0.00785,0.0295,0.07021
FGF3,0.03282,0.18797,0.4,0.1111,0.93546,0.04255,0.4706,0.0,0.07812,0.12903,0.33333,0.95035,0.0,0.07691,0.775,0.02479,0.09892,0.0,0.16407,0.0,0.93331,0.0,0.18032,0.06536
FGF4,0.00877,0.33297,0.2006,0.44115,0.89122,0.19574,0.58917,0.69716,0.46004,0.41718,0.15001,0.64572,0.02467,0.38295,0.89403,0.01835,0.43655,0.335,0.24127,0.9072,0.89927,0.51661,0.1965,0.33149
FGF5,0.01386,0.0,0.0,0.0,0.89119,0.0,0.6,0.0,0.00177,0.0,0.0,0.0,0.02563,0.00927,0.40692,0.0,0.0,0.11687,0.0,0.62391,0.79389,0.0,0.0,0.05686
FGF6,0.19997,0.93849,0.42228,0.70151,0.84457,0.06097,0.74504,0.85495,0.76609,0.63252,0.85523,0.87054,0.39985,0.45281,0.79676,0.48047,0.48793,0.58184,0.62836,0.79416,0.84927,0.24299,0.72308,0.76144
FGF8,0.22102,0.09091,0.39277,0.27978,0.62586,0.54546,0.84445,0.0,0.26231,0.37678,0.34673,0.22223,0.3299,0.10627,0.50855,0.13463,0.0,0.25242,0.24651,0.50025,0.45613,0.2334,0.0,0.30387
FGF9,0.00868,0.0,0.00308,0.0,0.00115,0.03534,0.00409,0.00529,0.0,0.0,0.0,0.0015,0.0,0.0,0.00749,0.00288,0.00128,0.0129,0.0,0.0061,0.00811,0.01777,0.0,0.00669
FGFR1,0.0177,0.0,0.01844,0.00929,0.00167,0.00326,0.02266,0.00566,0.00346,0.0,0.05638,0.00493,0.02188,0.00322,0.01638,0.00247,0.0117,0.0184,0.02271,0.0049,0.53867,0.00178,0.00787,0.01353
FGFR2,0.00751,0.0,0.0,0.00735,0.00331,0.0,0.01973,0.00524,0.0,0.0,0.0,0.00625,0.0,0.00226,0.0,0.01679,0.00166,0.24129,0.0,0.00642,0.0037,0.0,0.0,0.0
FGFR3,0.23487,0.23131,0.36313,0.1665,0.34825,0.36001,0.40989,0.24669,0.26261,0.39479,0.47573,0.26967,0.09817,0.29381,0.46101,0.25272,0.29005,0.47464,0.40175,0.41441,0.39407,0.16236,0.23485,0.4209
FGFR4,0.0,0.0,0.0,0.0,0.00469,0.0,0.0,0.00834,0.02559,0.0,0.01315,0.0,0.01725,0.0,0.00302,0.05277,0.0,0.02,0.04226,0.0,0.01503,0.04461,0.0164,0.0
FGR,0.71839,0.0,0.43681,0.90682,0.96054,0.0,0.32431,0.51616,0.80361,0.66667,0.16868,0.9571,0.4333,0.8519,0.81779,0.53064,0.59476,0.7299,0.07405,0.6698,0.29723,0.0,0.8,1.0
FLCN,0.0048,0.02144,0.01213,0.00227,0.0,0.0,0.0025,0.00813,0.00228,0.0,0.00531,0.00072,0.0,0.00408,0.02717,0.0,0.00299,0.00239,0.00195,0.01374,0.00253,0.0,0.0,0.01025
FLNB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLNC,0.07553,0.5027,0.45016,0.11069,0.03876,0.47212,0.34561,0.08001,0.1273,0.32804,0.1215,0.23578,0.15937,0.18886,0.47912,0.04333,0.25802,0.23175,0.008,0.16739,0.05905,0.38597,0.59339,0.11309
FLOT1,0.01703,0.0,0.0,0.0,0.00937,0.01582,0.00084,0.01887,0.00525,0.01757,0.0,0.00308,0.13331,0.00712,0.00371,0.0,0.0,0.00339,0.00661,0.0031,0.00421,0.01617,0.00848,0.61176
FLOT2,0.28981,0.37129,0.30679,0.34911,0.33139,0.32653,0.32968,0.4069,0.33189,0.28571,0.36872,0.34772,0.34456,0.33333,0.32592,0.32099,0.33656,0.33937,0.0,0.32769,0.33194,0.32462,0.36173,0.33031
FLT1,0.68867,0.15596,0.69019,0.16662,0.86446,0.67708,0.31383,0.1398,0.02918,0.04592,0.13705,0.0454,0.13685,0.13911,0.48744,0.17658,0.09403,0.58213,0.18584,0.57013,0.80798,0.07987,0.75663,0.01726
FLT3,0.01484,0.00309,0.02067,0.02334,0.02539,0.06855,0.38294,0.02758,0.04138,0.0,0.09877,0.0166,0.13634,0.01073,0.55752,0.01236,0.0,0.04263,0.07723,0.8995,0.07195,0.01732,0.0693,0.0117
FLT3LG,0.00123,0.0,0.00118,0.01282,0.00345,0.00818,0.00677,0.00672,0.0,0.01936,0.0025,0.0153,0.02772,0.0,0.03445,0.00063,0.01459,0.00203,0.01207,0.01458,0.00053,0.0,0.00475,0.01699
FLT4,0.00977,0.0,0.03592,0.11183,0.88211,0.05449,0.49226,0.01497,0.03663,0.05153,0.05933,0.00753,0.06825,0.00349,0.31802,0.00665,0.08173,0.36348,0.00079,0.57649,0.1603,0.03616,0.06529,0.00466
FN1,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.3077,0.0,0.0,0.1852,0.0116,0.2273,0.0,0.0,0.0,0.0222
FNIP1,0.01126,0.0,0.00079,0.00875,0.06576,0.00579,0.00568,0.04682,0.00749,0.0,0.01731,0.01355,0.03418,0.00201,0.06448,0.0,0.01284,0.00432,0.00429,0.01145,0.00633,0.0,0.0129,0.00258
FNIP2,0.0,0.0,0.0,0.0,0.0,0.00599,0.0,0.00706,0.0,0.0,0.0,0.0,0.0,0.0,0.00528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00923,0.00838
FOS,0.0,0.0,0.0,0.01195,0.0,0.0,0.00347,0.0,0.0,0.0,0.0,0.00335,0.0,0.0,0.00497,0.00884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00338
FOSB,0.00126,0.0104,0.00852,0.0,0.00185,0.00275,0.00829,0.02043,0.00794,0.03013,0.01163,0.00791,0.02419,0.00262,0.0204,0.00575,0.0107,0.00943,0.0011,0.01014,0.00217,0.00723,0.0,0.01437
FOSL1,0.00408,0.0,0.05809,0.0,0.0,0.0,0.01389,0.01666,0.0,0.0,0.08333,0.0,0.0,0.0,0.0137,0.00562,0.01956,0.00529,0.04019,0.02014,0.02264,0.0,0.0,0.02088
FOXO1,0.03145,0.01458,0.0113,0.01277,0.09703,0.08495,0.00758,0.09787,0.07097,0.02907,0.02167,0.06292,0.05703,0.01342,0.29266,0.00491,0.07743,0.05704,0.01671,0.00539,0.01086,0.0,0.10164,0.03883
FOXO3,0.00528,0.0,0.0,0.0,0.00067,0.0,0.00085,0.00479,0.0,0.0,0.0,0.00078,0.0,0.0,0.0,0.00122,0.00116,0.00388,0.0,0.0,0.0073,0.0,0.00142,0.0
FRAT1,0.00292,0.0,0.0,0.0,0.0,0.03174,0.0,0.0,0.01339,0.0,0.0,0.0211,0.0177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRAT2,0.12175,0.15031,0.14608,0.11232,0.16684,0.17369,0.1549,0.12158,0.09407,0.16811,0.10824,0.1742,0.1888,0.07783,0.14703,0.01292,0.06474,0.11547,0.01269,0.16782,0.1505,0.07012,0.06487,0.16103
