symbol,A498,A549/ATCC,ACHN,BT-549,CAKI-1,DU-145,EKVX,HCT-116,HCT-15,HOP-62,HOP-92,HS 578T,IGROV1,K-562,KM12,LOX IMVI,MCF7,MDA-MB-231/ATCC,MDA-MB-468,NCI-H23,NCI-H460,NCI-H522,OVCAR-3,OVCAR-4,OVCAR-8,PC-3,RPMI-8226,SF-268,SF-295,SF-539,SK-MEL-2,SK-MEL-28,SK-MEL-5,SK-OV-3,SNB-75,SR,SW-620,T-47D,U251,UACC-257,UACC-62,UO-31
C1orf53,3,2,3,3,4,4,8,2,1,1,3,1,2,1,5,1,3,3,4,2,5,1,3,6,1,2,1,5,2,2,2,1,1,1,3,3,1,1,1,3,4,1
C1orf54,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,1,1,0,1,0,0,1,6,1,0,0,0,0,0,0,0,0,3,0,0
C1orf56,1,2,1,1,2,5,5,0,2,1,1,0,1,1,0,0,7,1,1,1,1,5,3,2,0,2,0,2,1,1,2,1,5,2,1,0,1,3,3,1,0,1
C1orf61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C1orf68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1orf74,0,1,1,0,1,2,0,3,1,1,2,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,2,1,1,0,2,0,1,1,1,2,3,2,2,1,1,1
C1orf87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1orf94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0
C1orf100,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1orf105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1orf109,4,6,3,6,4,5,5,8,7,7,5,3,8,10,11,6,5,6,18,11,7,19,5,9,6,7,15,8,8,3,3,5,6,4,4,7,12,6,9,11,6,2
C1orf112,2,4,2,4,2,4,2,2,2,3,1,1,2,6,3,2,2,6,6,2,5,4,4,4,2,3,5,2,3,4,5,4,3,2,4,7,2,4,3,5,3,1
C1orf115,5,3,0,0,3,8,3,8,13,1,0,0,5,0,2,0,0,0,9,1,1,7,2,0,5,3,0,1,0,0,0,1,6,8,0,0,2,9,1,3,4,2
C1orf116,1,3,1,0,0,14,7,0,14,0,0,0,3,0,2,0,0,0,6,0,0,0,1,2,0,20,0,0,0,0,0,0,0,4,0,0,27,0,0,0,0,1
C1orf122,8,1,2,8,8,15,4,10,11,7,8,6,3,4,4,3,7,7,19,5,4,14,4,8,3,4,5,7,6,4,24,4,5,5,6,11,17,8,16,9,8,10
C1orf123,5,4,5,5,9,5,8,6,6,10,6,7,3,14,5,6,6,8,6,6,5,9,5,5,9,6,5,7,7,6,5,5,4,7,7,5,5,5,7,8,6,5
C1orf127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1orf131,3,5,2,3,5,2,3,2,2,2,2,1,6,5,7,2,6,1,4,2,8,5,3,4,2,2,5,0,3,3,2,1,2,3,3,3,2,5,1,2,5,1
C1orf137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
C1orf141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1orf143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1orf146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1orf147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1orf158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1orf159,1,1,1,3,2,3,1,1,4,2,1,2,2,4,4,1,3,2,6,3,1,3,7,1,1,4,3,2,2,2,2,2,2,2,1,2,1,3,2,2,3,2
C1orf162,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1orf167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1orf174,2,5,6,7,6,5,4,7,6,7,5,7,11,9,10,6,5,6,5,9,6,8,9,4,7,15,5,6,5,7,5,9,5,9,5,5,7,4,4,8,6,3
C1orf185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1orf189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1orf194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1orf195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C1orf198,7,4,8,5,3,9,13,8,14,6,6,31,14,3,3,3,8,4,17,0,8,9,7,22,9,3,1,33,3,17,23,4,6,6,26,9,24,10,10,8,14,9
C1orf210,0,0,0,0,0,0,0,5,13,0,0,0,0,0,6,0,6,0,9,0,0,0,7,12,0,3,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0
C1orf216,5,5,3,8,5,5,6,5,9,10,8,3,4,7,2,10,5,5,6,10,6,22,7,3,10,6,6,10,12,12,22,15,14,5,13,8,6,4,9,14,9,3
C1orf220,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,0,0,0
C1orf226,1,0,0,0,0,2,2,3,5,0,3,0,6,0,3,0,6,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3,1,0,1,2,3,0,0,1
C1orf229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1QA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1QB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1QBP,41,129,64,98,50,107,46,87,70,51,49,31,61,41,89,72,60,69,42,143,175,22,36,31,66,48,61,121,61,32,34,58,83,19,26,97,161,24,55,124,165,35
C1QBPP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1QBPP2,0,0,0,0,0,missing,0,missing,missing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,missing,0,0,missing
C1QC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1QL1,124,1,18,4,3,15,4,1,2,13,3,1,2,0,0,0,3,0,1,4,1,7,0,1,14,1,0,31,4,3,9,3,1,29,14,0,0,1,119,0,1,3
C1QL1P1,0,0,0,0,0,missing,0,missing,missing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,missing,0,0,missing
C1QL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1QL3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1QL4,11,1,0,0,0,1,0,4,0,0,0,1,0,0,0,1,0,0,0,2,0,3,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0
C1QTNF1,0,1,0,5,10,0,1,1,4,3,3,3,0,0,0,1,0,0,4,14,0,0,0,0,0,5,0,0,9,3,7,6,3,0,3,0,5,0,38,1,2,8
C1QTNF1-AS1,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
C1QTNF2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,1,2,0,0,0,0,2,0,0,0,0,0,0,0
C1QTNF3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49,0
C1QTNF3-AMACR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1QTNF4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1QTNF5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1QTNF6,8,2,2,0,0,4,7,3,7,2,2,0,7,1,1,3,22,0,5,1,2,2,1,1,0,0,1,0,3,6,0,0,2,3,4,0,3,3,4,1,3,3
C1QTNF7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1QTNF8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1QTNF9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1QTNF9-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1QTNF9B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1QTNF12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
C1R,24,3,0,4,20,0,5,0,1,12,3,29,5,0,0,0,0,1,0,0,0,0,3,0,4,3,0,9,17,77,0,2,1,1,55,1,1,0,1,1,1,13
C1RL,7,3,4,1,6,4,8,10,14,5,4,2,3,4,4,1,0,0,3,3,0,10,6,3,1,0,0,0,1,11,0,2,0,3,6,5,12,1,6,2,2,12
C1RL-AS1,1,1,2,0,0,1,0,3,2,2,0,0,0,1,2,0,0,0,1,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,5,5,0,1,0,0,5
C1S,71,13,2,4,33,0,18,0,0,11,2,16,0,0,0,0,0,0,0,0,4,3,2,0,1,0,0,2,13,50,1,4,1,1,44,0,0,0,0,8,1,11
C2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
C2-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2CD2,10,2,6,2,3,4,1,6,7,2,2,6,2,3,1,15,1,2,11,1,2,3,2,1,1,11,4,1,10,4,4,12,0,3,3,1,2,5,3,1,2,7
C2CD2L,0,0,1,1,0,2,1,2,3,1,1,2,1,9,2,1,3,4,4,1,1,2,0,3,1,2,2,17,2,1,2,0,1,1,1,2,4,9,2,5,1,1
C2CD3,1,4,5,2,1,4,8,2,2,2,1,1,2,2,2,3,3,4,7,6,2,9,6,2,5,2,3,5,2,1,1,1,5,3,3,3,4,5,4,3,2,4
C2CD4A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2CD4B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2CD4C,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C2CD4D,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,1,0,0
C2CD5,3,8,10,4,4,4,5,9,13,6,3,2,10,6,12,10,5,4,4,15,3,8,11,3,6,4,7,4,3,5,5,9,4,3,6,13,33,7,5,4,6,8
C2CD6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
C2orf15,0,0,1,0,0,0,0,1,3,0,0,0,0,0,4,0,3,0,3,0,0,4,3,1,0,1,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1
C2orf16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2orf27A,2,0,2,0,1,0,0,1,0,3,2,1,0,0,0,2,2,1,0,0,0,0,0,0,1,0,3,1,0,1,0,0,0,0,1,1,0,0,0,1,1,3
C2orf27AP1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2orf27AP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2orf27AP3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2orf27B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2orf40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2orf42,1,3,2,1,3,2,1,3,3,2,1,1,1,2,4,2,2,2,2,2,1,4,1,2,1,2,2,2,2,1,3,2,2,2,2,3,2,2,3,2,2,2
C2orf48,1,0,1,0,0,0,0,0,2,0,0,0,0,3,2,1,2,1,2,2,1,1,1,0,1,0,3,0,0,1,1,0,1,0,0,2,2,1,1,0,0,0
C2orf49,4,5,6,4,5,3,6,8,8,7,4,3,4,9,8,8,5,3,6,9,4,9,8,5,9,4,6,3,4,4,6,6,4,5,4,5,7,5,6,5,6,4
C2orf50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2orf54,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,35,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
C2orf66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2orf68,3,5,3,3,3,4,6,5,12,5,3,2,4,11,6,6,8,3,8,4,5,17,15,4,2,3,8,3,3,3,10,4,5,6,3,5,10,8,9,4,4,4
C2orf69,2,5,6,7,2,5,4,9,6,6,3,3,5,3,7,5,7,5,7,8,5,11,5,4,6,6,4,4,4,4,6,11,6,6,4,6,5,5,6,7,7,3
C2orf69P1,0,0,0,0,0,missing,0,missing,missing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,missing,0,0,missing
C2orf69P2,0,0,0,0,0,missing,0,missing,missing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,missing,0,0,missing
C2orf69P3,0,0,0,0,0,missing,0,missing,missing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,missing,0,0,missing
C2orf69P4,0,0,0,0,0,missing,0,missing,missing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,missing,0,0,missing
C2orf70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
C2orf71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2orf72,2,2,0,0,0,0,0,1,4,0,1,0,2,0,3,0,0,0,1,0,0,1,0,0,1,0,2,1,0,0,7,0,0,3,1,0,1,7,1,0,0,0
C2orf73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2orf74,5,2,3,0,6,2,3,0,0,3,1,1,0,0,0,4,2,1,4,2,6,1,2,0,2,2,3,0,3,1,1,2,3,2,1,1,0,3,1,2,2,2
C2orf76,4,5,3,4,7,2,5,3,3,4,2,1,3,2,2,2,6,2,4,7,4,4,3,3,5,2,2,2,4,1,3,4,4,5,3,1,1,4,1,5,5,2
C2orf78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2orf80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2orf81,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,2,0,0,1,0,2,1,0,1,0,2,0,1,0,1,0,0,1,0,1,2,1,2,0,0,2
C2orf83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2orf88,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,4,0,0,0,0,0,3,0,0
C2orf91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2orf92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
C3,20,2,2,3,151,0,158,0,0,5,2,0,0,1,0,2,0,0,12,0,0,0,21,22,0,0,0,2,1,10,0,0,0,13,9,0,0,0,0,0,0,222
C3AR1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,2,2,1,0,0,0,0,0,0,1,1,1
C3orf14,1,3,3,5,2,2,1,0,0,2,3,1,0,0,0,5,25,3,3,3,4,3,1,1,3,2,0,0,2,2,4,16,4,1,2,3,1,4,1,11,3,2
C3orf18,1,0,1,0,0,4,3,3,5,3,7,4,0,1,0,2,0,3,0,3,1,3,1,0,3,9,1,5,2,0,0,1,1,0,1,2,1,1,3,0,0,5
C3orf20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3orf22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3orf30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3orf33,2,5,2,0,2,2,3,4,4,1,2,1,1,4,4,1,2,1,1,3,2,4,4,1,1,2,1,1,1,1,2,3,3,2,1,1,4,3,2,1,4,3
C3orf35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3orf36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3orf38,2,9,4,5,4,5,4,6,7,6,4,3,5,4,10,5,5,7,4,7,3,6,9,5,6,7,5,3,6,6,9,5,5,7,7,10,5,5,6,4,6,8
C3orf49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3orf52,1,2,5,1,2,1,2,3,3,2,3,1,1,0,1,3,0,1,1,3,0,0,5,2,2,2,0,1,1,2,1,0,3,1,1,2,3,4,0,2,1,5
C3orf56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3orf58,1,3,2,1,3,4,1,3,1,1,2,6,6,2,3,2,3,1,2,2,3,0,3,4,3,2,4,2,2,7,4,3,1,4,2,5,0,6,3,1,5,4
C3orf62,1,0,1,0,1,2,0,4,3,1,1,0,2,2,3,0,1,1,1,2,0,2,3,1,2,2,2,0,1,1,2,2,1,1,1,1,4,2,2,0,1,2
C3orf67,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,1,5,1
C3orf67-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3orf70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,2,0,0,0,0,1,2,0
C3orf79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3orf80,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3orf84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3orf85,0,0,0,0,0,missing,0,missing,missing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,missing,3,0,0,0,missing,missing,0,missing,0,0,missing
C3P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
C4A-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C4B_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4B-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4BPA,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4BPAP1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4BPAP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4BPB,0,1,0,0,0,0,0,0,11,8,0,0,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4orf3,13,9,7,26,23,13,29,10,28,20,16,40,45,14,13,10,21,28,12,9,9,23,17,20,28,21,8,21,13,18,15,12,10,17,34,31,7,19,18,13,22,13
C4orf17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4orf19,1,0,0,0,11,0,0,0,0,0,0,0,0,0,7,0,2,3,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,43,1,1,2,4
C4orf33,2,1,0,0,2,0,2,1,1,0,0,0,0,8,3,0,0,1,0,0,0,9,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1
C4orf36,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1
C4orf45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4orf46,3,6,5,19,3,4,7,7,8,8,5,4,18,13,8,4,3,14,4,4,6,13,7,5,7,5,3,8,8,6,6,3,4,8,8,10,7,3,10,4,3,3
