symbol,A2058,A2780,A375,CAOV3,HCT116,HT144,LOVO,MDAMB436,NCI-H460,NCIH1650,NCIH2122,NCIH23,OV90,OVCAR3,RKO,RPMI7951,SK-OV-3,SKMEL30,SKMES1,SW-620,SW837,T-47D,UACC62,VCAP
CEBPB,0,0,1,2,-1,2,0,1,1,1,1,1,1,2,1,1,0,1,0,1,1,1,1,1
CFLAR,0,0,-1,-1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,-1,1,0
CFTR,1,-1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,-1,0,-1,1,0,-1,2,1
CHAD,0,0,0,2,1,0,0,-1,1,0,1,0,1,0,0,-1,0,0,1,0,0,1,0,1
CHD8,0,0,-1,2,0,0,0,1,1,-1,1,1,0,-1,0,-1,0,-1,0,0,0,-1,0,0
CHEK1,0,0,1,-1,0,-1,1,-1,-1,1,-1,-1,0,-1,0,1,-1,-1,-1,1,1,2,-1,1
CHEK2,0,0,-1,2,0,0,0,-1,-1,0,-1,-1,-1,1,-1,-1,0,0,0,-1,-1,-1,1,0
CHRD,1,0,-1,2,0,1,0,-1,-1,0,0,1,0,1,0,1,0,1,1,-1,0,2,1,0
CHRM1,0,0,-1,1,-1,-1,1,1,-1,0,-1,-1,1,-1,1,0,2,1,0,1,0,1,-1,0
CHRM3,1,1,2,1,1,1,0,1,2,1,1,0,0,1,0,-1,0,1,1,0,0,1,1,0
CHUK,-1,0,0,1,1,-1,0,-1,1,0,0,0,0,1,0,-1,-1,0,-1,0,0,1,-1,0
CIR1,0,0,-1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,2,1,0,-1,1,0
CISH,0,0,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,1
CLIP1,0,0,0,1,0,0,1,0,1,0,1,1,1,-1,1,-1,0,0,1,0,0,1,0,1
CNR1,0,0,-1,1,0,-1,0,1,0,0,-1,0,-1,0,0,1,0,-1,1,0,-1,-1,-1,0
CNTFR,0,0,0,-1,-1,-1,0,0,-1,0,-1,-1,-1,1,0,0,2,-1,-1,-1,0,-1,-1,1
COL1A1,0,0,0,2,1,0,0,-1,1,0,1,0,1,0,0,-1,0,0,1,0,0,1,0,1
COL1A2,1,-1,1,2,0,1,1,0,0,0,2,1,1,0,1,1,-1,0,-1,1,0,-1,1,1
COL2A1,0,0,0,1,-1,0,1,-1,1,0,-1,1,1,1,1,-1,0,0,-1,1,0,1,0,1
COL4A1,1,0,2,-1,0,-1,0,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,1,-1,-1,-1,2
COL4A2,1,0,1,-1,0,-1,0,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,1,-1,-1,-1,2
COL4A3,0,0,-1,-1,0,0,0,-1,1,0,1,0,0,0,0,1,2,0,1,0,0,-1,1,0
COL4A4,0,0,-1,-1,0,0,0,-1,1,0,1,0,0,0,0,1,0,0,1,0,0,-1,1,0
COL6A2,0,0,-1,1,-1,-1,0,-1,-1,0,0,-1,1,1,1,-1,0,0,1,-1,0,0,-1,1
COL6A3,0,0,-1,-1,0,0,0,0,1,0,1,0,1,-1,1,1,0,0,1,0,0,-1,1,0
COL9A1,0,0,-1,1,0,-1,0,-1,0,-1,-1,1,-1,0,-1,1,1,-1,1,0,0,1,-1,0
COL9A2,0,0,0,2,-1,-1,0,1,-1,0,-1,-1,0,-1,0,0,0,1,1,-1,0,-1,0,0
COL9A3,0,0,1,2,-1,2,0,-1,1,1,1,2,1,1,1,1,0,1,0,1,1,1,1,1
COMP,1,0,1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,0,1
CPT1A,0,0,0,1,-1,-1,1,-1,-1,0,-1,2,1,-1,1,0,2,2,1,1,0,1,-1,1
CPT1B,0,0,-1,1,0,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,0,0,-1,-1,-1,-1,0,-1
CPT1C,0,0,0,-1,-1,0,0,-1,-1,1,1,-1,1,0,0,0,0,-1,1,-1,0,-1,0,1
CPT2,0,0,-1,2,-1,-1,0,1,-1,0,-1,0,0,1,1,0,0,1,1,-1,-1,-1,0,0
CREB1,0,0,-1,-1,0,0,0,-1,1,0,1,0,1,0,0,1,0,0,1,1,0,-1,1,0
CREB3,0,0,0,1,-1,-1,0,0,-1,0,-1,-1,-1,1,0,0,2,-1,-1,-1,0,-1,-1,1
CREB3L1,0,0,0,-1,0,-1,1,1,-1,0,-1,-1,1,1,0,-1,0,-1,1,1,0,1,-1,-1
CREB3L2,1,0,1,1,1,1,1,1,1,0,-1,1,1,0,1,1,-1,0,-1,1,0,-1,1,1
CREB3L3,1,0,-1,-1,-1,-1,0,-1,-1,-1,-2,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,-1
CREB3L4,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,-1,2,1,1,0,0,1,0,1
CREB5,1,0,0,-1,0,1,1,0,1,1,1,1,-1,0,0,1,-1,-1,1,1,0,2,1,0
CREBBP,0,0,-1,-1,0,1,0,-1,1,0,-1,-1,1,-1,1,-1,0,-1,0,-1,0,0,-1,-1
CRK,-1,0,-1,-1,-1,-1,0,1,1,0,1,-1,0,-1,0,-1,-1,-1,-1,1,-1,-1,0,1
CRKL,0,0,-1,2,-1,-1,0,-1,-1,0,-1,-1,2,1,1,-1,2,0,-1,-1,2,-1,0,1
CRTC2,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,-1,2,1,1,0,0,1,0,1
CSF1R,0,0,-1,1,-1,0,1,1,1,0,1,1,0,1,1,-1,0,1,0,0,1,1,-1,0
CSF3,0,0,-1,-1,0,0,0,-1,1,0,0,0,1,-1,0,-1,2,-1,1,0,0,1,0,1
CSNK1A1,0,0,0,1,-1,0,1,1,1,0,1,1,0,1,1,-1,0,1,0,0,1,1,-1,0
CSNK1D,0,0,-1,2,1,0,0,-1,1,-1,0,0,0,0,1,-1,0,1,1,1,0,1,0,1
CSNK1E,0,0,-1,0,-1,0,0,0,-2,0,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,0
CSNK1G1,0,0,0,1,-1,0,1,-1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,-1,1
CSNK1G2,-2,0,-1,-1,-1,-1,0,-1,-1,-1,-2,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,-1
CSNK1G3,0,0,1,1,0,1,1,-1,1,1,1,1,-1,0,0,-1,0,1,0,0,1,1,0,1
CSNK2A2,0,0,0,1,-1,0,0,-1,1,1,-1,0,0,-1,1,0,0,-1,1,1,0,-1,-1,-1
CSNK2B,1,0,-1,2,-2,0,0,-1,-1,-1,-2,0,0,-1,1,-1,0,1,-1,0,-1,0,-1,0
CTBP1,0,0,-1,2,-1,-1,0,1,-1,-1,-1,1,-1,-1,-2,-1,-1,-1,1,-1,0,0,-1,0
CTBP2,0,0,0,1,2,-1,0,-1,1,0,0,-1,0,1,1,-1,0,0,-1,0,0,-1,-1,-1
CTF1,0,0,-1,1,0,0,0,-1,1,0,-1,0,0,-1,0,-1,0,-1,1,0,0,0,-1,-1
CTNNA1,0,0,0,1,0,0,1,-1,1,0,1,1,0,1,0,-1,2,1,0,0,1,0,-1,1
CTNNA2,0,0,1,1,1,0,0,0,1,1,1,1,0,0,-1,1,1,0,-2,0,0,-1,1,0
CTNNB1,0,0,1,-1,0,0,0,-1,-1,0,-1,-1,-1,0,-2,1,-1,-1,-1,1,-1,1,-1,1
CTNNBIP1,0,0,0,-1,-1,-1,0,-1,-1,0,-1,1,0,2,1,0,0,1,1,0,0,-1,0,0
CTNND2,1,0,1,2,0,1,1,1,1,1,1,1,-1,-1,-1,-1,1,0,1,1,0,1,1,1
CTSD,0,0,-1,-1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1
CUL1,1,0,0,1,0,1,1,1,1,0,-1,1,1,0,1,1,-1,0,1,1,0,-1,1,1
CUL3,0,0,-1,-1,0,0,0,-1,1,0,1,0,0,0,0,1,0,0,1,0,0,-1,1,0
CX3CL1,0,0,-1,1,-1,0,0,-1,1,1,-1,0,0,-1,1,0,0,-1,1,1,0,-1,-1,-1
CX3CR1,0,0,0,-1,0,1,0,-1,-1,0,-1,-1,-1,0,0,1,-1,-1,-1,0,-1,0,-1,1
CXCL1,0,0,-1,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,-1,0,-1,1,0,0,-1,-1,2
CXCL12,0,0,-1,1,0,-1,0,1,1,-1,0,0,0,1,1,-1,0,0,1,1,0,1,-1,0
CXCL14,0,0,0,1,-1,0,1,1,1,0,1,1,0,1,0,-1,0,1,0,0,1,0,-1,0
CXCL16,-1,0,-1,-1,-1,-1,0,-1,1,0,1,-1,0,-1,0,-1,-1,-1,-1,1,-1,-1,0,-1
CXCL2,0,0,-1,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,-1,0,-1,1,0,0,-1,-1,-2
CXCL3,0,0,-1,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,-1,0,-1,1,0,0,-1,-1,2
CXCR4,0,0,-1,1,0,0,0,-1,1,0,1,0,0,0,0,1,0,0,-1,0,0,-1,1,0
CXCR5,-1,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,1,-1,0,0,-1,-1,-1,1,1,1,-1,1
CXXC4,0,0,-1,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,-1,0,-1,0,-1,0,-1,-1,0
CYCS,1,0,0,-1,0,1,1,0,1,1,1,1,2,0,0,1,-1,-1,1,1,0,1,1,0
CYLD,0,0,-1,-1,0,0,0,-1,1,1,-1,0,0,-1,0,0,1,-1,0,1,0,-1,-1,-1
CYP17A1,-1,0,0,1,1,-1,0,-1,1,0,0,0,0,1,0,-1,-1,0,-1,0,0,1,-1,0
CYP27A1,0,0,-1,-1,-1,0,0,-1,1,0,1,0,1,0,1,1,0,0,1,0,0,-1,0,0
CYTH1,0,0,-1,0,1,0,0,-1,1,-1,0,0,0,-1,1,-1,0,1,1,1,0,1,0,1
CYTH2,0,0,0,-1,-1,0,0,-1,-1,1,1,-1,1,0,0,0,0,-1,-1,-1,0,-1,0,1
CYTH3,1,0,1,-1,0,0,1,2,1,1,1,1,-1,-1,-1,1,-1,-1,1,1,0,1,1,0
DAAM1,0,0,-1,0,0,0,0,-1,1,0,1,0,0,1,0,-1,0,-1,1,0,0,1,1,0
DAAM2,1,0,-1,1,-1,0,0,-1,-1,-1,-1,0,0,-1,0,0,0,1,-1,0,-1,0,-1,0
DAB2IP,0,0,0,1,-1,-1,0,0,1,0,-1,-1,1,-1,1,-1,0,-1,-1,0,0,1,-1,1
DAXX,1,0,-1,0,-1,0,0,-1,-1,-1,-1,-1,0,-1,0,0,0,1,-1,0,-1,0,-1,1
DBI,0,0,-1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,-1,0,0,-1,1,0
DCHS2,0,0,-1,-1,0,-1,0,-1,0,-1,-1,0,-1,0,0,-1,0,-1,0,0,-1,-1,-1,0
DDB2,0,0,0,2,0,-1,1,1,-1,0,-1,-1,1,1,0,-1,0,-1,1,1,0,1,-1,-1
DDIT3,0,0,0,-1,-1,0,1,-1,1,0,1,1,1,1,1,-1,0,0,-1,0,0,1,0,1
DDIT4,-1,0,-1,1,-1,-1,0,1,1,-1,0,0,0,1,1,-1,0,0,-1,1,0,-1,-1,0
DDX58,0,0,0,-1,-1,-1,0,0,-1,0,-1,-1,-1,1,0,0,-1,-1,-1,-1,0,-1,-1,1
DEPDC5,0,0,-1,1,0,0,0,-1,-1,0,-1,-1,-1,1,0,-1,0,0,-1,-1,-1,-1,1,0
DHH,0,0,0,1,-1,0,1,-1,1,0,-1,1,1,0,0,-1,0,0,-1,1,0,1,0,1
DHX33,-1,0,-1,-1,-1,-1,0,-1,1,0,1,-1,0,-1,0,-1,-1,-1,-1,1,-1,-1,0,-1
DHX58,0,0,-1,-1,0,0,0,-1,1,-1,1,0,1,-1,0,-1,1,-1,1,-1,0,1,0,-1
DIAPH1,0,0,0,1,-1,0,1,1,1,0,1,1,0,1,1,-1,0,1,0,0,1,1,-1,0
DISP1,1,1,2,1,0,0,0,1,1,0,1,0,0,0,0,-1,0,1,1,0,0,1,1,0
DKK1,0,0,-1,1,1,-1,0,1,1,-1,1,0,0,1,-1,-1,1,0,-1,1,0,1,-1,0
DKK2,0,0,-1,-1,0,-1,0,1,0,0,-1,0,-1,0,-1,-1,0,-1,0,-1,0,-1,-1,0
DLG1,1,0,-1,2,0,1,0,-1,-1,0,-1,1,0,1,-2,1,0,1,1,1,0,2,1,0
DLG2,0,-2,1,1,-2,-1,1,2,0,0,-1,-1,0,-1,-1,1,0,-1,-1,1,1,1,0,1
DLG4,-1,0,-1,-1,-1,-1,0,0,1,0,1,-1,0,-1,0,-1,-1,-1,-1,1,-1,-1,0,-1
DLG5,0,0,-1,1,0,-1,0,1,1,0,0,0,1,0,1,-1,0,0,-1,1,0,1,-1,0
DLL1,0,-1,-1,-1,0,-1,0,-1,-1,0,-1,0,0,-1,1,1,0,-1,1,-1,0,-1,-1,0
DLL3,0,0,0,1,-1,0,0,-1,-1,1,1,-1,1,2,0,0,0,-1,-1,-1,0,-1,0,1
DLL4,0,0,-1,-1,0,1,1,0,1,0,1,0,1,0,1,1,2,-1,0,0,0,0,-1,0
DNM1L,0,0,1,1,0,0,1,1,-1,0,-1,1,1,1,0,-1,2,0,-1,1,0,1,1,1
DOCK2,0,0,-1,2,0,0,1,1,1,0,1,1,0,1,1,-1,0,1,-1,0,1,1,-1,1
DOCK4,1,0,1,1,0,1,1,1,-2,1,0,1,0,0,1,1,-1,0,-1,1,0,-1,2,1
DRD1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,-1,0,1,-1,0,1,1,-1,-1
DRD2,0,0,0,-1,0,-1,1,-1,-1,-2,-1,-1,1,-1,0,1,-1,-1,-1,1,1,1,-1,1
DRD5,0,0,-1,-1,-1,-1,0,1,-2,-1,-1,1,-1,1,1,-1,-1,-1,1,-1,1,-1,-1,0
DTX1,0,0,0,2,0,0,1,-1,1,0,1,1,1,0,1,-1,0,0,1,0,0,1,0,1
DTX3,0,0,0,-1,-1,0,1,-1,1,0,1,1,1,1,1,-1,0,0,-1,0,0,1,0,1
DTX3L,0,0,0,2,0,1,0,1,-1,0,-1,1,0,2,-1,1,0,1,1,0,0,0,1,0
DTX4,0,0,0,1,0,0,1,1,-1,1,-1,-1,0,0,0,1,1,1,0,1,0,1,-1,0
DUSP1,0,0,-1,1,0,0,1,1,1,0,1,1,0,1,1,-1,0,1,1,0,1,0,-1,-1
DUSP10,1,1,1,1,0,0,0,-1,1,0,1,0,0,0,0,-1,0,1,1,0,0,1,1,0
DUSP16,0,0,0,1,0,0,1,2,-1,0,-1,1,1,2,1,-1,-1,-1,-1,1,0,-2,0,-1
DUSP2,0,0,-1,1,0,0,0,1,1,0,1,1,1,0,1,1,0,0,-1,0,0,-1,0,0
DUSP3,0,0,-1,-1,0,0,0,-1,1,-1,1,0,1,1,1,-1,1,-1,1,-1,0,1,0,-1
DUSP4,0,0,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,0,-1,0,0,-1,0,-1,-1,0,-1
DUSP5,0,0,0,1,1,-1,0,1,1,0,0,0,0,1,0,-1,0,0,-1,0,0,-1,-1,0
DUSP6,0,-1,1,-1,0,0,1,-1,1,1,1,1,1,0,-1,-1,1,0,0,0,0,1,1,1
DUSP7,0,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,1
DUSP8,0,0,-1,-1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1
DVL1,0,0,-1,-1,-1,-1,0,-1,-1,0,-1,1,0,2,1,0,0,1,1,-1,0,-1,0,1
DVL3,1,0,-1,2,0,1,0,-1,-1,0,0,1,0,1,0,1,0,1,1,-1,0,2,1,0
E2F4,0,0,0,1,0,0,0,-1,1,1,-1,0,0,1,1,0,1,-1,1,2,0,-1,-1,-1
E2F5,1,0,1,0,2,0,0,-1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1
EBAG9,1,-1,1,0,2,0,0,-1,0,1,1,1,0,0,1,1,1,0,-1,0,0,2,1,1
ECSIT,-2,0,1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,0,0
EDARADD,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,-1,0,1,1,0,0,1,1,0
EDN1,1,0,-1,1,0,0,0,-1,-1,-1,-1,-1,0,0,0,1,0,1,-1,0,0,0,-1,-2
EDN2,0,0,0,2,-1,-1,0,1,-1,0,-1,-1,0,-1,0,0,0,1,1,-1,0,-1,0,0
EDN3,0,0,1,1,-1,2,0,1,1,1,1,2,1,1,1,1,0,1,0,1,1,1,1,1
EDNRB,1,0,1,-1,0,1,0,0,0,-1,-1,-1,1,-1,0,-1,-1,-1,-1,1,-1,-1,-1,0
EEF2,0,0,-1,-1,-1,-1,0,-1,-1,-1,-2,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,-1
EEF2K,0,0,0,-1,0,-1,0,-1,1,1,-1,-1,0,-1,0,-1,0,-1,-2,0,0,0,-1,-1
EFCAB7,0,0,1,2,0,-1,0,1,0,0,-1,0,0,0,-2,1,0,1,1,0,-1,-1,1,0
EFNA1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,-1,-1,-1,1,1,0,0,1,0,0
EFNA2,-2,0,-1,-1,-1,-1,0,-1,-1,-1,-2,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,-1
EFNA3,1,1,1,1,0,0,0,1,1,0,1,1,0,1,-1,-1,-1,1,1,0,0,1,0,0
EFNA4,1,1,1,1,0,0,0,1,1,0,1,1,0,1,-1,-1,-1,1,1,0,0,1,0,0
EFNA5,0,0,1,1,0,1,1,-1,1,1,1,-1,0,0,-1,-1,0,1,0,0,1,1,0,0
EGFR,1,0,0,1,0,1,1,1,-2,2,1,1,1,0,0,2,-1,-1,1,1,0,1,2,1
EGLN2,0,0,0,1,-1,0,0,-1,-1,1,1,-1,1,-1,0,0,0,-1,-1,-1,0,-1,0,1
EGLN3,0,0,-1,0,0,0,0,1,1,0,1,0,0,-1,1,-1,0,-1,1,0,0,1,0,0
EGR1,0,0,0,1,0,0,1,-1,1,0,1,1,0,1,0,-1,2,1,0,0,1,0,-1,1
EGR2,0,0,-1,1,0,-1,0,1,1,0,1,0,-1,1,0,-1,0,0,-1,1,0,1,-1,0
EGR3,0,0,-1,-1,-1,-1,0,-1,-1,-1,1,-1,-1,1,0,-1,0,0,-1,0,-1,-1,0,-1
EHHADH,1,0,-1,2,0,1,0,-1,-1,0,0,1,0,1,0,1,0,1,1,1,0,2,1,0
EI24,0,0,1,-1,0,-1,1,-1,-1,1,-1,-1,0,-1,0,1,-1,-1,-1,1,1,2,-1,1
EIF4B,0,0,-1,-1,-1,0,1,-1,1,0,-1,1,1,0,1,-1,0,0,-1,1,0,1,0,1
EIF4E,0,0,-1,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,-1,0,-1,0,-1,0,-1,-1,0
EIF4E1B,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,-1,0,1,-1,0,1,0,-1,1
EIF4E2,0,0,-1,-1,0,0,0,-1,1,0,1,0,1,-1,1,1,0,0,1,0,0,-1,1,0
EIF4EBP1,0,0,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,0,-1,0,0,-1,0,2,1,0,1
ELAVL1,-1,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,0,-1
ELF5,0,0,0,-1,0,0,1,0,-1,0,-1,-1,1,1,1,-1,0,-1,1,1,0,1,-1,0
ELMO1,1,0,0,2,0,1,1,0,1,1,1,1,-1,0,0,1,-1,-1,1,1,0,1,1,1
ENAH,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,-1,0,1,1,0,0,1,1,0
ENO1,0,0,0,-1,-1,-1,0,-1,-1,0,-1,1,0,2,1,0,0,1,1,0,0,-1,0,0
ENO2,0,0,0,2,0,0,1,1,-1,0,-1,1,1,-1,1,-1,-1,0,-1,1,0,-2,0,1
ENO3,-1,0,-1,-1,-1,-1,0,-1,1,0,1,-1,0,-1,0,-1,-1,-1,-1,1,-1,-1,0,-1
ENO4,0,0,-1,1,2,-1,0,1,1,0,1,-1,0,1,1,-1,0,0,-1,0,0,-1,-1,-1
EP300,0,0,-1,2,-2,0,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,0
EPHA2,0,0,0,-1,-1,-1,0,-1,-1,0,-1,0,0,2,-1,0,0,1,1,-1,0,-1,0,0
EPO,1,0,0,1,0,0,1,0,1,0,1,1,1,-1,1,1,-1,0,-1,1,0,-1,1,1
EPOR,-2,0,1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,0,-1
ERBB2,0,0,-1,-1,0,0,0,-1,1,0,1,0,1,-1,0,-1,2,-1,1,0,0,0,0,1
ERBB3,0,0,0,1,-1,0,1,-1,1,0,1,1,1,0,1,-1,0,0,-1,1,0,1,0,1
ERBB4,0,-1,-1,-1,-2,0,0,-1,1,1,1,0,0,0,2,1,0,0,1,1,-1,-1,1,0
EREG,0,0,-1,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,-1,0,-1,1,0,0,-1,-1,-2
ESR1,0,-1,-1,-1,0,-1,0,-1,0,0,-1,1,0,-1,-1,1,1,-1,1,1,0,-1,-1,0
ESR2,0,0,-1,2,0,0,0,-1,1,1,1,0,0,1,0,-1,0,-1,1,0,0,1,1,0
ETS1,0,0,0,-1,0,-1,1,-1,-1,1,-1,-1,1,-1,0,1,-1,-1,-1,1,1,2,-1,1
ETS2,0,0,-1,1,0,-1,0,-1,-1,0,1,-1,1,1,0,-1,0,0,1,0,0,0,-1,1
EVC,0,0,-1,2,-1,-1,0,1,-2,-1,-1,1,-1,0,1,-1,-1,-1,1,-1,0,0,-1,0
EVC2,0,0,-1,2,-1,-1,0,1,-2,-1,-1,1,-1,0,1,-1,-1,-1,1,-1,0,0,-1,0
EVL,0,0,-1,2,-1,-1,0,-1,1,0,-1,0,0,1,1,-1,0,-1,1,-1,1,1,0,0
EXOC2,1,0,-1,-1,0,0,0,-1,-1,-1,-1,2,-1,0,-1,0,0,1,-1,0,0,0,-1,-2
EXOC7,0,0,-1,0,1,0,0,-1,1,-1,0,0,0,0,1,-1,0,1,1,1,0,1,0,1
F2R,0,0,0,-1,0,1,1,-1,1,0,1,-1,0,0,0,-1,0,0,0,1,1,1,0,-1
F3,0,0,-1,0,0,-1,0,-1,-1,1,-1,0,1,0,1,1,1,1,1,0,-1,-1,-1,0
FABP3,0,0,0,-1,-1,-1,0,1,-1,0,2,-1,0,-1,0,0,0,1,1,-1,0,-1,0,0
FADD,0,0,0,1,-1,-1,1,-1,-1,0,-1,2,1,-1,1,0,2,2,1,1,0,1,-1,1
FADS2,0,0,-1,1,-1,-1,1,1,-1,0,-1,-1,1,-1,1,0,1,1,0,1,0,1,-1,0
FARP2,0,0,-1,-1,0,0,0,0,1,0,0,0,1,-1,1,1,0,0,1,0,0,-1,1,0
FAS,0,0,0,1,0,-1,0,-1,1,0,1,0,-1,1,0,-1,-1,0,-1,1,0,1,-1,0
FASN,0,0,-1,2,1,0,0,-1,1,-1,0,0,0,0,1,-1,0,1,1,1,0,1,0,1
FAT4,0,0,-1,1,0,-1,0,-1,0,0,-1,0,-1,0,-1,-1,0,-1,0,-1,0,-1,-1,0
FBP1,0,0,0,-1,0,-1,0,0,1,0,-1,0,1,-1,1,-1,0,-1,-1,0,0,-1,-1,0
FBXO25,0,0,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,-1,0,-1,0,0,-1,0,-1,-1,1,-1
FBXO32,1,0,0,0,2,0,0,1,0,1,1,1,1,-1,2,1,0,0,1,0,0,1,1,1
FBXW11,0,0,-1,1,0,0,1,1,1,0,1,1,0,1,1,-1,0,1,1,0,1,0,-1,1
FFAR2,0,0,0,0,-1,0,0,-1,-1,1,1,-1,1,1,0,0,0,-1,-1,-1,0,-1,0,1
FGF1,0,0,0,1,-1,0,1,-2,1,0,1,1,0,1,1,-1,0,1,0,0,1,1,-1,1
FGF10,2,0,1,1,0,1,1,1,1,2,1,2,0,1,-1,-1,1,0,1,1,0,1,1,1
FGF17,0,0,-1,-1,-1,-1,0,-1,-1,-1,1,-1,-1,1,0,-1,0,0,-1,0,-1,-1,0,-1
FGF18,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,-1,0,1,1,0,1,1,-1,-1
FGF19,0,0,0,1,-1,-1,1,-1,-1,0,-1,2,1,-1,1,0,2,2,1,1,0,1,-1,1
FGF2,0,0,-1,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,-1,0,-1,0,-1,0,-1,-1,0
FGF20,0,0,-1,0,0,-1,0,0,0,-1,1,-1,-1,2,0,-1,1,0,0,0,-1,-1,1,-1
FGF22,0,0,0,-1,-1,-1,0,-1,-1,-1,-2,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,-1
FGF3,0,0,0,1,-1,-1,1,-1,-1,0,-1,2,1,-1,1,0,2,2,1,1,0,1,-1,1
FGF4,0,0,0,1,-1,-1,1,-1,-1,0,-1,2,1,-1,1,0,2,2,1,1,0,1,-1,1
FGF5,0,0,-1,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,-1,0,-1,1,0,0,-1,-1,1
FGF6,0,0,0,2,0,0,1,1,-1,0,-1,1,0,-1,0,-1,-1,0,-1,1,0,-2,0,1
FGF8,-1,0,0,1,1,-1,0,-1,1,0,0,0,0,0,0,-1,-1,0,-1,0,0,1,-1,0
FGF9,1,0,1,-2,0,0,0,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0
FGFR1,0,0,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,-2,0,-1,0,0,-1,0,2,1,-1,2
FGFR2,0,0,0,1,2,-1,0,-1,1,0,0,-1,0,1,1,-1,0,0,-1,0,0,-1,-1,-1
FGFR3,0,0,-1,2,-1,-1,0,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,0,0,-1,0
FGFR4,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,-1,0,1,-1,0,1,0,-1,1
FGR,0,0,0,-1,-1,-1,0,0,-1,0,-1,-1,0,-1,0,0,0,1,1,-1,0,-1,0,0
FLCN,0,0,-1,-1,-1,0,0,0,1,0,1,-1,-1,1,0,-1,-1,-1,-1,0,-1,-1,0,0
FLNB,0,0,0,1,0,1,0,-1,0,0,0,-1,-1,-1,0,0,-1,-1,-1,0,-1,-1,-1,1
FLNC,1,0,0,1,0,1,1,1,1,0,-1,1,1,0,1,1,-1,0,-1,1,0,-1,1,1
FLOT1,1,0,-1,2,-1,0,0,-1,-1,-1,-1,0,0,1,1,0,0,1,-1,0,0,0,-1,0
FLOT2,0,0,-1,-1,0,0,0,-1,1,0,1,0,1,1,0,-1,2,0,-1,0,0,1,0,1
FLT1,1,0,0,-2,0,0,0,0,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0
FLT3,1,0,0,-2,0,0,0,0,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0
