symbol,A2058,A2780,A375,CAOV3,HCT116,HT144,LOVO,MDAMB436,NCI-H460,NCIH1650,NCIH2122,NCIH23,OV90,OVCAR3,RKO,RPMI7951,SK-OV-3,SKMEL30,SKMES1,SW-620,SW837,T-47D,UACC62,VCAP
COA7,12,21,20,17,12,11,19,20,16,9,12,12,9,11,15,12,9,18,9,22,6,11,15,10
COASY,33,10,37,10,17,18,23,19,27,12,48,16,32,9,14,10,27,18,25,22,23,47,29,14
COBL,0,0,0,5,2,2,5,0,2,0,3,0,3,0,1,0,0,0,0,11,2,2,0,5
COBLL1,0,1,0,0,0,1,5,0,0,3,1,0,0,0,0,0,1,1,0,0,0,1,1,7
COCH,5,0,2,7,3,0,16,5,5,0,2,1,19,1,0,0,4,0,2,0,2,0,0,1
COG1,9,5,5,5,10,5,6,5,5,4,6,7,5,8,10,5,6,7,9,10,15,11,8,5
COG2,4,6,5,4,3,3,4,4,5,3,6,2,2,4,4,2,1,2,3,6,4,5,3,3
COG3,9,4,7,5,10,7,6,5,3,3,5,4,6,4,7,7,5,4,5,6,4,6,3,10
COG4,18,16,19,10,9,13,13,11,11,35,17,10,22,11,6,19,16,11,22,28,16,42,13,10
COG5,6,2,3,7,7,4,8,8,5,4,5,5,4,4,14,6,2,3,3,10,9,3,5,5
COG6,4,1,3,4,5,3,1,2,2,3,2,1,3,1,3,3,3,2,3,2,1,4,2,3
COG7,4,6,6,2,5,3,5,7,7,14,4,5,5,3,4,5,6,3,4,4,8,9,4,2
COG8,5,5,6,1,7,5,4,2,2,5,3,2,3,2,5,4,3,2,4,21,9,7,2,2
COIL,13,16,11,11,14,9,9,5,9,11,10,18,8,24,7,6,9,9,10,11,8,18,11,10
COL1A1,0,5,0,12,4,1,0,2,3,1,16,1,7,4,0,496,25,1,41,0,3,13,0,0
COL1A2,0,11,0,1,0,93,0,0,0,0,0,0,0,0,0,684,0,0,0,0,0,0,0,0
COL2A1,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4
COL3A1,0,123,0,0,0,1,0,0,7,2,0,0,1,0,0,137,0,0,0,0,0,0,0,0
COL4A1,78,0,55,4,0,72,0,7,2,10,2,1,0,17,0,78,107,26,15,0,0,0,18,0
COL4A2,131,0,89,8,0,93,0,13,6,19,2,2,0,23,0,84,105,54,43,1,0,0,25,1
COL4A2-AS1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
COL4A2-AS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL4A3,0,0,0,3,3,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0
COL4A3BP,4,5,6,3,5,12,8,5,2,4,4,2,3,4,10,6,9,10,4,5,12,5,4,4
COL4A4,0,0,0,3,2,0,0,0,1,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0
COL4A5,0,5,0,18,7,1,0,8,14,5,9,5,4,8,0,2,0,0,13,0,0,5,3,2
COL4A6,0,0,0,13,0,0,0,2,27,0,2,2,1,0,0,0,0,0,8,0,0,1,0,0
COL5A1,9,0,2,5,0,6,0,26,0,33,0,0,0,0,0,103,35,0,19,0,0,0,0,0
COL5A1-AS1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
COL5A2,0,145,32,0,0,135,0,2,284,0,0,15,0,32,0,154,1,8,0,0,0,1,66,2
COL5A3,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,16,0,4,0,0,0,0,3,0
COL6A1,9,10,25,13,30,43,11,124,13,8,4,4,3,7,6,689,6,12,311,17,37,1,14,6
COL6A2,0,12,12,16,32,38,0,147,0,10,0,2,0,5,0,707,25,0,220,1,27,0,9,2
COL6A3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL6A4P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL6A4P2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
COL6A5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL6A6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL7A1,2,1,2,1,2,1,0,17,0,1,0,0,0,1,0,76,17,1,24,5,0,3,2,1
COL8A1,0,0,0,1,0,18,0,0,22,0,1,0,0,0,0,2,4,0,2,0,0,0,0,0
COL8A2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
COL9A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
COL9A2,1,0,4,9,1,0,0,0,0,0,0,0,1,7,0,0,1,0,1,0,1,6,4,11
COL9A3,62,0,69,3,6,220,0,0,1,0,0,2,0,0,2,0,0,50,1,12,140,1,159,0
COL10A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
COL11A1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL11A2,3,0,2,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0
COL11A2P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL12A1,1,0,4,23,6,6,0,3,0,6,0,20,3,27,0,11,75,0,6,0,0,74,0,0
COL13A1,2,0,2,0,2,1,0,3,0,0,0,0,0,0,0,5,0,0,2,0,0,0,1,0
COL14A1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL15A1,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,24,0,3,0,0,0,0,0,0
COL16A1,5,0,7,2,0,8,0,25,0,6,0,0,0,0,0,4,0,3,9,4,23,0,18,0
COL17A1,0,0,0,0,0,0,13,0,0,53,5,0,2,0,0,0,0,0,0,0,32,0,0,0
COL18A1,28,3,3,16,29,18,0,7,0,2,1,1,16,49,0,31,113,7,38,20,18,4,5,4
COL18A1-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL18A1-AS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL19A1,8,0,8,0,0,10,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,21,0
COL20A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL21A1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
COL22A1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0
COL23A1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0
COL24A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL25A1,1,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL26A1,0,9,0,0,0,0,0,0,1,4,0,0,0,29,0,1,0,0,0,0,1,0,0,1
COL27A1,2,1,5,0,2,10,2,2,0,0,0,1,1,1,16,4,2,0,1,0,1,0,12,0
COL28A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
COLCA1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,116
COLCA2,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,10,1,0,0
COLEC10,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,22,0,0,0,0,0,0,0,0
COLEC11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLEC12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,14
COLGALT1,49,34,55,24,23,95,23,88,37,65,15,42,16,11,22,59,36,59,32,15,15,20,98,14
COLGALT2,4,4,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,1,28,0,0,4,0
COLQ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COMMD1,5,3,4,2,3,5,2,7,6,10,4,12,3,3,8,9,5,4,7,7,2,4,9,2
COMMD2,8,5,7,8,7,9,6,4,6,8,5,10,7,19,7,10,10,8,7,9,7,11,8,5
COMMD3,2,3,3,5,3,2,3,5,1,3,5,3,4,5,5,8,4,4,4,5,3,3,3,2
COMMD3-BMI1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COMMD4,8,14,12,13,2,13,9,8,12,9,14,9,8,3,5,7,8,23,13,4,4,14,7,7
COMMD5,15,7,12,8,4,11,5,13,5,11,4,8,9,10,14,10,8,9,7,4,4,10,7,6
COMMD6,15,14,10,10,19,10,10,6,9,5,8,13,26,8,24,15,12,8,16,24,5,9,7,8
COMMD7,15,8,9,7,4,12,12,17,6,22,7,8,32,15,17,23,16,19,15,8,11,14,11,20
COMMD8,13,8,14,10,10,8,7,15,12,11,15,14,8,18,6,11,16,9,17,10,6,8,12,6
COMMD9,2,2,5,3,1,4,3,4,3,4,2,3,5,5,2,4,4,6,4,4,2,9,4,2
COMMD10,12,7,11,7,10,12,10,6,17,15,11,7,12,6,4,10,14,8,9,8,8,12,7,6
COMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COMT,15,4,9,20,9,9,5,13,7,19,23,8,4,11,8,15,10,10,8,9,23,12,15,28
COMTD1,4,5,2,3,4,2,13,11,19,11,26,3,8,9,8,1,2,3,3,15,12,14,7,12
COP1,9,13,11,7,8,8,7,16,11,8,5,5,7,12,9,8,9,10,9,9,9,10,9,6
COPA,65,47,84,38,38,66,30,90,51,43,66,89,41,39,35,69,54,84,59,29,44,86,131,33
COPB1,36,56,35,39,33,32,30,30,27,30,24,30,19,42,25,40,48,22,40,36,29,33,39,41
COPB2,27,26,36,60,25,38,19,22,18,29,18,30,25,46,18,44,33,26,35,19,25,49,64,28
COPE,29,35,52,37,23,42,18,55,22,33,30,21,27,22,23,34,31,33,24,25,12,30,39,18
COPG1,50,42,50,55,52,77,34,41,38,51,43,56,52,70,29,68,52,74,50,36,39,72,107,41
COPG2,14,10,17,11,14,10,18,9,10,10,6,15,14,11,10,13,9,12,10,9,9,11,10,7
COPRS,19,20,19,9,15,23,22,21,31,21,16,34,30,12,40,23,31,38,14,25,23,27,37,37
COPS2,15,16,20,10,14,15,18,9,14,11,19,13,9,16,11,15,13,12,13,11,12,9,13,13
COPS3,53,45,47,38,21,38,32,26,49,28,33,60,27,66,24,23,15,33,22,39,7,23,45,30
COPS4,12,12,11,10,8,9,17,8,11,13,9,12,9,12,11,12,19,10,14,12,7,14,8,14
COPS5,16,8,15,17,10,12,7,6,9,11,12,7,9,11,8,12,10,7,8,9,6,18,12,12
COPS5P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COPS6,59,52,50,45,23,54,32,67,76,48,67,48,73,25,46,45,25,36,38,34,30,33,52,38
COPS7A,25,24,34,20,16,33,17,55,25,19,27,31,16,12,29,30,14,27,22,19,18,12,33,18
COPS7B,7,13,7,8,7,7,7,9,9,8,4,7,8,7,8,9,8,8,7,12,8,7,7,6
COPS8,16,16,14,13,10,20,7,24,18,15,9,20,11,8,12,24,11,23,23,14,9,10,23,11
COPS8P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COPS8P3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COPS9,13,12,11,11,5,18,9,13,23,18,14,18,20,11,9,16,15,16,16,12,6,9,22,10
COPZ1,49,53,44,34,54,47,51,35,59,47,64,50,63,42,39,45,33,29,32,72,29,72,41,41
COPZ2,7,0,4,6,0,11,0,0,2,3,0,0,0,0,2,22,1,8,8,3,0,4,10,0
COQ2,7,4,4,10,4,5,17,4,8,9,5,8,5,9,6,5,9,4,8,4,6,4,4,7
COQ3,9,9,12,8,8,9,19,17,12,3,14,7,8,13,7,10,10,8,6,4,1,9,16,8
COQ4,6,5,11,3,6,9,8,11,8,11,7,4,12,8,18,7,7,7,6,9,10,19,8,11
COQ5,11,11,15,14,10,14,16,13,19,13,20,11,18,12,4,13,19,11,17,12,9,31,15,14
COQ6,1,1,1,1,2,2,1,1,2,2,3,2,1,2,2,1,2,1,2,2,3,5,3,2
COQ7,3,4,5,2,5,4,5,8,5,7,4,2,4,2,2,3,5,3,2,4,4,6,4,7
COQ8A,2,5,8,1,5,5,7,3,4,1,7,4,4,2,7,3,2,5,2,7,5,4,3,4
COQ8B,3,8,6,3,3,3,4,3,4,6,7,2,6,3,2,5,3,3,4,2,5,6,5,3
COQ9,12,8,12,9,10,12,14,13,28,17,13,7,13,11,8,10,14,9,16,14,14,13,11,7
COQ10A,4,7,6,6,2,1,3,2,2,4,0,4,2,3,6,3,4,1,2,7,4,2,1,1
COQ10B,9,7,7,12,13,13,6,16,6,13,7,12,7,8,16,13,6,10,12,8,8,6,14,5
COQ10BP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CORIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CORO1A,0,2,2,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CORO1B,15,16,19,24,12,17,18,7,9,12,15,22,19,15,19,21,16,54,26,14,13,56,14,36
CORO1C,31,29,25,14,17,60,30,24,32,31,25,33,24,21,62,36,61,56,34,24,20,19,31,10
CORO2A,2,1,2,4,4,0,8,1,0,0,12,0,1,7,2,1,6,0,3,1,28,3,3,13
CORO2B,1,0,6,0,1,1,0,1,0,0,0,0,0,0,12,4,0,0,1,1,0,0,2,0
CORO6,0,2,0,2,1,0,0,0,0,5,0,3,0,1,0,7,3,0,0,0,0,0,0,0
CORO7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CORO7-PAM16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CORT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COTL1,64,27,51,21,17,70,4,32,10,68,9,45,7,16,26,21,42,27,12,8,8,6,96,9
COTL1P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COTL1P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX4I1,42,52,56,22,38,53,60,84,48,40,51,33,76,38,33,35,46,51,34,23,25,65,58,15
COX4I1P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX4I1P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX4I2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX5A,68,84,54,74,47,59,136,66,101,64,144,60,126,45,62,48,55,123,49,68,50,44,79,110
COX5AP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX5B,56,73,52,58,54,76,84,105,90,58,59,127,82,55,41,72,58,69,80,37,45,40,119,42
COX5BP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX5BP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX5BP3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX5BP6,3,0,0,0,2,0,1,0,1,0,0,1,4,0,2,1,1,1,0,3,1,0,0,2
COX5BP7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX5BP8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX6A1,70,100,127,108,66,103,193,155,155,102,159,118,203,112,51,60,90,110,102,69,67,174,140,171
COX6A1P2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0
COX6A1P3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX6A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX6B1,121,159,129,137,60,135,184,104,192,205,134,100,443,195,58,156,120,117,95,55,71,101,227,115
COX6B1P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX6B1P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX6B1P3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX6B1P4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX6B1P5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX6B1P6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX6B1P7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX6B2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10,0,0,0
COX6C,35,37,26,25,23,28,59,20,28,54,30,25,58,37,28,25,40,29,23,23,13,44,53,43
COX6CP1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,1,0,0
COX6CP2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0
COX6CP3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX6CP4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX6CP5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX6CP6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX6CP7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX6CP8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX6CP10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX6CP11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX6CP12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX6CP13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX6CP14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX6CP15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX6CP16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX6CP17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX6CP18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX7A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0
COX7A2,55,47,48,62,36,44,62,86,43,29,50,103,80,47,22,48,49,50,60,31,11,39,70,44
COX7A2L,13,18,13,21,16,14,15,20,20,17,20,27,16,16,16,24,18,21,15,16,10,10,18,16
COX7A2P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
COX7A2P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX7B,25,38,32,40,16,19,51,58,61,29,30,28,61,43,18,50,31,36,41,35,17,20,59,40
COX7B2,0,0,10,0,0,0,0,0,0,0,0,0,0,32,0,0,35,0,0,0,0,0,0,0
COX7BP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX7BP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX7C,118,106,115,163,66,109,281,73,168,75,186,80,183,120,61,79,104,104,94,74,68,119,116,67
COX7CP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX8A,170,251,273,209,114,229,185,298,202,241,209,122,396,128,102,186,149,415,190,159,87,411,227,961
COX8C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX10,9,3,9,4,6,7,7,8,12,6,9,8,4,11,5,5,2,5,3,9,3,3,8,4
COX10-AS1,3,0,2,0,1,2,2,1,2,2,1,2,1,3,2,2,0,0,1,5,1,1,2,2
COX11,9,7,9,8,8,7,10,8,12,6,8,10,12,9,4,5,11,7,7,9,5,10,12,8
COX11P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX14,30,29,27,13,8,27,20,12,29,18,18,18,30,23,10,22,21,24,16,12,10,31,37,27
COX15,13,13,19,16,24,8,19,9,22,16,19,11,9,18,7,8,5,17,8,14,14,31,9,14
COX16,21,23,20,31,5,19,18,13,36,21,29,27,43,28,5,18,21,17,21,8,6,30,30,24
COX17,13,10,25,27,8,17,7,20,13,18,15,20,33,24,4,11,13,15,16,8,6,17,31,21
COX17P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX18,2,2,2,1,2,1,3,1,2,2,3,1,1,2,2,2,1,1,3,3,2,2,1,7
COX19,4,3,2,2,3,3,5,3,2,4,6,6,1,4,3,3,1,1,4,11,6,5,3,3
COX20,2,4,5,3,10,2,2,2,4,3,3,4,1,3,8,2,1,3,3,15,10,3,2,4
COX20P1,1,0,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,3,0,0,0,0,0,0
COX20P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CP,0,1,0,0,0,0,0,0,0,1,7,0,6,12,0,0,10,0,3,0,0,0,0,0
CPA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPA2,0,6,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
CPA3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPA4,0,0,6,2,6,2,0,2,2,52,0,0,21,2,0,6,2,0,8,0,0,0,0,0
CPA5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPA6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
CPAMD8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,11,0,1
CPB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPB2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CPB2-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CPD,11,12,11,7,14,16,8,6,10,10,23,6,12,7,9,9,24,6,23,10,8,17,11,18
CPDP1,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
CPE,0,2,7,31,43,1,1,0,0,14,73,4,0,17,0,0,13,0,32,7,0,40,1,12
CPEB1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,3,1,0,0,0,0,0
CPEB1-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPEB2,4,0,1,1,0,3,1,6,1,1,2,1,0,0,1,6,3,6,18,0,4,0,5,0
CPEB2-DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPEB3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
CPEB4,2,0,4,3,2,3,1,6,1,4,8,1,2,3,2,2,2,7,6,4,4,5,4,7
CPED1,0,10,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0
CPHL1P,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
CPLANE1,2,1,1,7,1,1,6,3,1,6,1,3,0,2,2,1,6,1,3,1,5,1,2,3
CPLANE2,1,2,2,1,2,1,3,1,2,1,1,1,1,1,1,3,2,2,3,3,3,6,1,2
CPLX1,0,1,0,4,4,0,1,0,1,1,1,2,0,0,5,0,0,0,2,2,1,10,0,7
CPLX2,0,0,0,0,0,0,0,0,17,0,70,0,0,0,0,0,0,0,0,6,0,0,0,2
CPLX3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPLX4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPM,0,0,0,0,0,2,0,2,0,6,2,1,0,4,0,0,1,1,4,0,0,0,6,0
CPN1,1,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,6,0
CPN2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPNE1,27,10,27,16,32,44,23,48,20,91,26,77,47,56,30,94,45,54,55,26,65,33,54,36
CPNE2,3,4,2,5,6,4,8,4,5,10,0,3,2,3,6,9,14,3,5,3,6,0,2,0
CPNE3,22,10,21,18,32,13,18,7,12,9,16,3,8,20,45,14,26,14,11,18,16,28,19,26
CPNE4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1
CPNE5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CPNE6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPNE7,2,28,0,1,74,0,18,14,23,1,10,17,0,0,91,1,0,1,5,24,44,1,0,1
CPNE8,3,29,6,1,6,5,0,11,6,4,3,14,2,2,0,4,4,3,6,0,0,0,11,0
CPNE9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
CPOX,14,11,18,8,94,21,12,17,7,7,8,8,7,7,13,15,16,26,30,7,6,7,14,6
CPPED1,0,1,4,2,2,3,1,2,2,10,4,1,0,1,3,5,8,5,4,7,3,2,5,1
CPQ,15,2,0,1,1,8,0,2,0,2,0,0,2,3,7,7,7,8,5,0,2,5,7,1
CPS1,4,0,1,0,6,2,0,0,114,0,87,1,0,0,1,5,0,3,4,0,0,0,0,0
CPS1-IT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPSF1,21,24,16,23,21,13,20,68,11,35,11,18,22,17,25,16,31,20,17,18,36,35,19,13
CPSF1P1,0,0,0,0,2,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,3,6
CPSF2,8,10,6,12,6,6,6,5,10,8,9,6,5,12,8,7,8,5,5,8,10,10,9,8
