Gene_num,Gene_name,log_normalized_Att_deg,Att_deg,methy_upstream_pvalues,methy_distal_promoter_pvalues,methy_proximal_promoter_pvalues,methy_core_promoter_pvalues,methy_downstream_pvalues,cnv_mcnv_pvalues,cnv_dup_pvalues,cnv_del_pvalues,gene_expression_pvalues,protein_expression_pvalues
348,CFTR,0.22176386586934888,0.166158482353125,1.0,0.5593659204126147,0.5466112014260416,1.0,0.1521275415464451,1.0,1.0,1.0,0.2597382047775776,1.0
349,CGA,0.6011681295485773,0.5169443175234375,1.0,1.0,0.042585317663777,1.0,0.2144455858204176,1.0,1.0,1.0,0.5606243580191617,1.0
350,CHAD,0.3505567110829559,0.2750525531445312,0.3766880346720888,0.4415127453392038,0.6017879719871302,0.3250701145111485,0.156260803394966,1.0,1.0,1.0,0.1521164023294079,1.0
351,CHD8,0.008953548568396665,0.006225424853125,1.0,0.1706543323770283,0.4673785054682386,0.0144000689572126,0.0790685440924675,1.0,1.0,1.0,0.8938474733535643,1.0
352,CHEK1,0.046681300166955535,0.0328861918359374,0.7767537038335269,0.1402267634399474,0.5593659204126147,1.0,0.4457652571170855,1.0,1.0,1.0,0.533849437330822,1.0
353,CHEK2,0.04788948757164202,0.033751546421875,1.0,1.0,0.5561637403987543,1.0,0.2344348305216086,1.0,1.0,1.0,0.6336453074935858,1.0
354,CHRD,0.3503512222856188,0.2748709552671875,1.0,0.7549299403019574,0.736890915815285,1.0,0.5340022117583216,1.0,1.0,1.0,0.0701523530931177,1.0
355,CHRM1,0.983652356133952,0.9774652687719187,0.2074904916122673,0.3274185541274004,0.4791386099413017,0.8581659961562722,0.8394968079341012,1.0,1.0,1.0,0.0871086814205273,1.0
356,CHRM2,1.3187364373246466,1.4944753921639755,1.0,0.6593460791171104,0.5722633657139671,0.1541830581606058,0.0790685440924675,1.0,1.0,1.0,0.1452073193283681,1.0
357,CHRM3,0.08861396606184958,0.0633481059063163,1.0,0.4850786910667827,0.3774857511288951,0.3089387413505673,0.0127737445748138,1.0,1.0,0.3249311654768372,0.6438877902512061,1.0
358,CHRM5,0.03986054546033373,0.028014451384731,0.9373252740961556,0.8506881860719427,0.5277532657303159,1.0,0.8995040509478887,1.0,1.0,1.0,0.7170513172867559,1.0
359,CHUK,1.858472292245741,2.6262346721109373,1.0,0.5755096629559334,0.4471887989352409,0.6593460791171104,0.7694585654328076,1.0,1.0,1.0,0.134535306735271,1.0
360,CIR1,0.07233932188066919,0.0514201740382812,1.0,1.0,1.0,1.0,0.6628000179921385,1.0,1.0,1.0,0.8469536179808255,1.0
361,CISH,0.24686373203956571,0.18662471120625,1.0,1.0,1.0,0.9070528431900868,0.2144455858204176,1.0,1.0,1.0,0.0105453496300528,1.0
362,CLEC1B,0.06275985425822471,0.0444618910859375,1.0,0.3664847798434252,1.0,1.0,0.6871751603158041,1.0,1.0,1.0,0.6315506469354282,1.0
363,CLEC4D,0.18835017152962072,0.1394599138359375,0.2478230264979209,0.6836722835313567,1.0,1.0,1.0,1.0,1.0,1.0,0.7018310837543951,1.0
364,CLEC4E,0.1861841951163073,0.137750480125,1.0,0.6101090341456005,1.0,1.0,0.6942010329568615,1.0,1.0,1.0,0.7785679473127208,1.0
365,CLEC4M,0.0621140717964533,0.0439944712812499,1.0,0.1087983294391784,0.0627499504494612,1.0,0.4247343018102715,1.0,1.0,1.0,0.3447265874962579,1.0
366,CLEC6A,0.1486188522990061,0.1085077466406249,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1589173486154743,1.0
367,CLEC7A,0.11571311844560804,0.083510488125,1.0,0.9487032189700564,0.7549299403019574,1.0,0.4083344518725905,1.0,1.0,1.0,0.1698849642031578,1.0
368,CLIP1,0.01563716835816442,0.0108978123960937,0.2162103285644495,0.4443455997406166,1.0,1.0,0.744089774246399,1.0,1.0,1.0,0.2015344809078063,1.0
369,CNR1,0.8314807212751684,0.7795108401664063,0.3227326627329253,0.4500423158932323,0.4029521027850363,1.0,0.6151268852691578,1.0,1.0,1.0,0.0159956563768357,1.0
370,CNTF,0.39832967974404665,0.3179810978640625,0.2458783326142669,0.0164188389408049,0.828337788367049,1.0,0.9714881984502108,1.0,1.0,1.0,0.194373267020332,1.0
371,CNTFR,0.3939894768315137,0.3140220425002343,0.6662611417191255,0.9221749651233508,1.0,1.0,0.2517446478775356,1.0,1.0,1.0,0.1460838482990093,1.0
372,COL1A1,0.5693289915340084,0.4838332679398437,0.4644636813503597,0.9335353525395846,0.828337788367049,0.0996592140705705,0.4557801921418617,1.0,1.0,1.0,0.939196459263178,1.0
373,COL1A2,0.545766673391161,0.4597958992367187,1.0,0.6871751603158041,0.4644636813503597,0.6697293864767297,0.1534959453339454,1.0,1.0,1.0,0.4865480965230651,1.0
374,COL2A1,0.4042098320477561,0.3233639019023437,0.8024381238987224,0.0182087795586977,0.8769148484870471,0.0154813576564387,0.4137587062889861,1.0,0.3249311654768372,1.0,0.7257704857524221,1.0
375,COL3A1,0.09968895987204839,0.0715424167421875,0.5001017794853693,0.4500423158932323,0.8656565540016024,1.0,0.7154347306097097,1.0,1.0,1.0,0.0652312355989338,1.0
376,COL4A1,0.45135670475143796,0.3673254798624999,1.0,1.0,1.0,1.0,0.9108304335449982,1.0,1.0,1.0,0.0893205814440616,1.0
377,COL4A2,0.48301301975256977,0.3976595851195312,1.0,1.0,1.0,1.0,0.6558993884568947,0.5147767245604185,1.0,1.0,0.033344230454405,1.0
378,COL4A3,0.46303428510710737,0.378437910646875,1.0,1.0,1.0,1.0,0.5593659204126147,1.0,1.0,0.3052395082340982,0.1046036871270822,1.0
379,COL4A4,0.48146396459605406,0.3961596909570312,1.0,1.0,1.0,1.0,0.6252155658662468,1.0,1.0,1.0,0.0239580614037521,1.0
380,COL4A5,0.41574464632399283,0.3339870361695313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8675275404830967,1.0
381,COL4A6,0.4716109531601307,0.3866569834671875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8108057282607501,1.0
382,COL6A1,0.23603846567233325,0.1777541908971093,0.3369221446519522,0.1924429392004798,0.5031357470143778,1.0,0.744089774246399,1.0,1.0,1.0,0.2162103285644495,1.0
383,COL6A2,0.331786678777466,0.2585710636476562,1.0,0.8394968079341012,1.0,1.0,0.1130673720385591,1.0,1.0,1.0,0.0047482481156895,1.0
384,COL6A3,0.37701378984288897,0.298651015684375,0.7154343412283047,0.1860188345796981,0.6117799729176134,0.1119879314841268,0.1876098013720453,1.0,1.0,1.0,0.9542645730983632,1.0
385,COL6A5,0.36356882117442935,0.2866046618,0.4557801921418617,0.4732384601003846,0.8394968079341012,1.0,0.6836722835313567,1.0,1.0,1.0,0.1102361316929115,1.0
386,COL6A6,0.36033743263814433,0.2837261137718749,0.3741209340258883,0.2307055178258495,0.1077512439851151,1.0,1.0,1.0,1.0,1.0,0.044308010087247,1.0
387,COL9A1,0.3488475816877341,0.2735429205445312,0.0397489934325063,0.1828668591761404,0.6801762019143189,0.2109473074665628,0.8919643394259521,1.0,1.0,0.1589173486154743,0.4151060541583899,1.0
388,COL9A2,0.28308555155297893,0.2167945121874999,1.0,0.5016169368266081,0.0225881128780221,0.2999625419275231,0.0743083954977686,1.0,1.0,1.0,0.9221746321732764,1.0
389,COL9A3,0.2787243791009176,0.2131217762289062,0.3180907278919629,0.5951678062353475,0.2109473074665628,1.0,0.3818547356934284,1.0,1.0,1.0,0.0406755053321218,1.0
390,COMP,0.3683266977309193,0.2908547709179687,1.0,0.9146100405445944,0.3715646834633043,0.5061794109560072,0.344165064059352,1.0,1.0,1.0,0.8865101822411057,1.0
391,COP1,0.019996971400852298,0.0139573512226562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0466285948396731,1.0
392,CPT1A,0.47023019129127375,0.385330488885125,0.2658095439079706,0.1957154907260432,0.9032773541488812,1.0,0.0059210342977368,1.0,1.0,1.0,0.6889282826270532,1.0
393,CPT1B,0.46238092459015073,0.3778137919123437,1.0,0.3066782162832474,0.4192253791839797,0.9487032189700564,0.7549299403019574,1.0,1.0,1.0,0.6854215988059734,1.0
394,CPT1C,0.4319581755312667,0.349063423732625,0.4029527756961644,0.4529061230171649,0.3157862461705493,1.0,0.9373252740961556,1.0,1.0,1.0,0.0627480704986958,1.0
395,CPT2,0.11451770707641333,0.0826130674976562,1.0,0.7950765800208118,0.6490280029197848,1.0,0.6084411459306318,0.3663306390420568,1.0,1.0,0.7012398564074539,1.0
396,CREB1,1.143605163027266,1.2093242386975311,0.6977238945180402,0.5122956740974749,0.0807093183086358,1.0,0.3976138285619145,1.0,1.0,1.0,0.2751103633137566,1.0
397,CREB3,0.8739196847393127,0.8326352631623359,1.0,0.2007005175702367,1.0,0.8469542667104454,0.1254893529178711,1.0,1.0,1.0,0.1333136408402023,1.0
398,CREB3L1,1.1395429178311292,1.203112119694711,0.5153681949056692,0.9752884627122086,0.4386902621934847,0.1590632759892748,0.9638896978279232,1.0,1.0,1.0,0.1046434088565253,1.0
399,CREB3L2,1.2470997455037203,1.3736376989502344,0.1402267634399474,0.9487032189700564,0.0157885797861258,1.0,0.618481826370963,0.0049854391098167,1.0,1.0,0.4055946140677441,1.0
400,CREB3L3,1.1832176506430763,1.2708267643005977,1.0,0.157657321939055,0.0569298086355437,0.8581657953991935,0.1243178842365874,1.0,1.0,1.0,0.2352625698133607,1.0
401,CREB3L4,1.2945510047442754,1.4530064115449457,1.0,1.0,0.2577078776623331,0.8209174965776396,0.351506602246237,0.1622372739406931,1.0,1.0,0.3514645678740056,1.0
402,CREB5,1.2710080945411684,1.4133013797338358,0.0105660027061784,0.4275045515761392,0.3204062002192492,0.2109473074665628,0.0349645003620927,0.4073163391721227,1.0,1.0,0.40696892702427,1.0
403,CREBBP,1.6061159556544615,2.0443114363529102,0.1402267634399474,0.4443455997406166,1.0,1.0,0.3923177523426771,0.4340332965136426,1.0,1.0,0.3805501431562732,1.0
404,CRK,0.5849056152701091,0.4999408561810156,0.0743083954977686,0.6218447391078068,0.0271853208827154,1.0,0.2825366693148801,1.0,1.0,1.0,0.8900793468005116,1.0
405,CRKL,0.6068767564320917,0.5229586339860157,0.71010446219456,0.6252155658662468,0.5918257067170106,0.0099321485530745,0.9373251846182188,0.8162506200232793,0.3249311654768372,1.0,0.1555642984423235,1.0
406,CRLF2,0.5738845427370592,0.4885261253265625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5644878337158814,1.0
407,CRTC2,0.7890565278549618,0.7279440779920703,1.0,0.4110412665755688,0.9714881984502108,0.907052710822838,0.9259601127032032,1.0,1.0,1.0,0.4940575236573693,1.0
408,CSF1,1.0261648209250038,1.036603058280078,0.7950765800208118,0.9183915793830312,0.1098534475367005,1.0,0.7804087145446047,1.0,1.0,1.0,0.5820249896832372,1.0
409,CSF1R,1.7654634528291488,2.399831986650703,1.0,0.48806362090577,0.8976180997506417,1.0,1.0,1.0,1.0,1.0,0.1243157302188189,1.0
410,CSF2,0.6827359227982157,0.605180931210414,1.0,0.8061255258641298,0.4192253791839797,1.0,0.95439619731746,1.0,1.0,1.0,1.0,1.0
411,CSF2RA,0.5511864122629144,0.4652901941882812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6017708166649147,1.0
412,CSF2RB,0.5473088753295258,0.4613572158835938,1.0,0.7154347306097097,0.3741209340258883,0.5820271495845306,0.1351731542321975,1.0,1.0,1.0,0.0384080995895454,1.0
413,CSF3,0.7405516967252624,0.6708146479730156,0.9335353525395846,0.0627499504494612,0.6151268852691578,1.0,0.0705228497113691,1.0,1.0,1.0,0.0884915179781185,1.0
414,CSF3R,1.1094958129936945,1.1577022764964844,1.0,0.3157855538503925,0.4673785054682386,1.0,0.3896858327278331,1.0,1.0,1.0,0.1243114221596927,1.0
415,CSH1,0.7025557064255921,0.6273851220757812,1.0,1.0,0.3066782162832474,1.0,1.0,1.0,1.0,1.0,0.3249311654768372,1.0
416,CSH2,0.7205771595289888,0.6478411322445312,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3249311654768372,1.0
417,CSN2,0.13615684433078523,0.0989736873320312,1.0,1.0,1.0,1.0,0.4275045515761392,1.0,1.0,1.0,0.1751456533996013,1.0
418,CSNK1A1,0.15042840251786238,0.1098990032054687,1.0,0.2439443633205629,0.8544254565351362,1.0,0.5402883081739063,1.0,1.0,1.0,0.0174050232380945,1.0
419,CSNK1A1L,0.21311292749342386,0.1591866841242187,1.0,0.4500423158932323,0.861909722771364,0.4970775461617177,0.9487032189700564,1.0,1.0,1.0,1.0,1.0
420,CSNK1D,0.16630919594191929,0.1221839593133277,0.1130673720385591,0.6558993884568947,0.7118799224040282,0.3728407678701526,0.835773431257255,1.0,1.0,1.0,0.1026344976841262,1.0
421,CSNK1E,0.3076347981516565,0.2376769473307411,1.0,0.1130673720385591,0.4137587062889861,0.8061255258641298,0.4586644945342749,1.0,1.0,1.0,0.4985866006229064,1.0
422,CSNK1G1,0.19276146545591197,0.1429493450640625,1.0,0.6628000179921385,0.7804087145446047,0.7694585654328076,0.1813057960560731,0.7779972428464658,1.0,1.0,0.0105558958138227,1.0
423,CSNK1G2,0.11197435634120396,0.0807061925,0.5722633657139671,0.5918702375710694,1.0,1.0,0.9146100405445944,0.3224806941014624,1.0,0.8359817542801296,0.6697276083731134,1.0
424,CSNK1G3,0.15514119401602544,0.11353059216875,1.0,0.7767537038335269,0.6732046879885242,0.7987551158485091,0.1813057960560731,1.0,1.0,1.0,0.0057905280972961,1.0
425,CSNK2A1,0.04078860642690598,0.0286759681914062,0.3690192949337193,0.9449092929597736,0.6218447391078068,0.4615590008934203,0.6593460791171104,1.0,1.0,1.0,0.0066951568848381,1.0
426,CSNK2A2,0.03944160141773865,0.0277159697296874,1.0,0.9676885814334162,1.0,1.0,0.8506881860719427,1.0,1.0,1.0,0.0130323113325922,1.0
427,CSNK2A3,0.06426319706245812,0.0455508271421875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9013342359383556,1.0
428,CSNK2B,0.02051077161832645,0.0143185254646093,1.0,1.0,1.0,1.0,0.8246256834261783,1.0,1.0,1.0,0.0101395294999701,1.0
429,CTBP1,0.14360000005790388,0.1046581661041015,0.6628000179921385,0.7297150726441002,0.5820282295226769,0.865656363636225,0.884434381770755,1.0,1.0,1.0,0.1441114158737804,1.0
430,CTBP2,0.21378513230932517,0.1597269177905468,0.6051104604189474,0.3589465811574475,0.1339320092848958,0.6218447391078068,0.9714881984502108,1.0,1.0,1.0,0.4372763604051624,1.0
431,CTF1,0.39056274804325375,0.3109046450726562,1.0,0.6977238945180402,0.861909722771364,0.9600916337498888,0.861909722771364,1.0,1.0,1.0,0.33330727938544,1.0
432,CTLA4,0.07859538110759413,0.0559894205546874,1.0,0.0758683904499638,1.0,0.5625770214945697,0.4247343018102715,1.0,1.0,1.0,0.013190143745537,1.0
433,CTNNA1,0.014836507833118125,0.0103369444391637,1.0,0.0641080104095917,1.0,0.0397489934325063,0.4910584304873011,0.1543898005028386,1.0,1.0,0.3033066417785909,1.0
434,CTNNA2,0.016187506385348237,0.0112835083448659,1.0,0.2092137279225486,0.9904942674707437,1.0,0.3021901193584687,0.1589173486154743,0.7741831788012259,1.0,0.1191510143090991,1.0
435,CTNNA3,0.18519595604837605,0.1369713934599241,1.0,0.2325648701417598,0.9108304335449982,1.0,0.1828668591761404,0.2165263554590873,1.0,0.4205745619388005,0.0362027072748667,1.0
436,CTNNB1,0.703281470894055,0.6282040029875782,1.0,0.3792659729079377,0.5122956740974749,1.0,0.2144455858204176,1.0,1.0,1.0,0.1163544120060818,1.0
437,CTNNBIP1,0.01102254195107093,0.0076695050125,0.9449092929597736,0.0996592140705705,1.0,1.0,0.3089387413505673,0.2468113074371722,1.0,1.0,0.2215639224097254,1.0
438,CTNND1,0.04227291748311391,0.029734861996875,1.0,0.0153803214179889,0.9183915793830312,0.9335353525395846,0.9790892880092326,1.0,1.0,1.0,0.0345542379398434,1.0
439,CTNND2,0.09953928122972258,0.0714312507023437,0.873159199750797,0.6387768435649753,0.1077512439851151,0.9942964741299556,0.3134927549744813,1.0,1.0,1.0,0.9657888958333614,1.0
440,CTSB,0.011882172918794339,0.00827010459075,0.751311065726076,0.2179855024035488,1.0,1.0,0.9202829330409829,1.0,1.0,1.0,0.0042133436323124,1.0
441,CTSD,0.16023580628895762,0.117469771864375,1.0,1.0,1.0,1.0,0.861909722771364,1.0,1.0,1.0,0.0321831547393647,1.0
442,CUL1,0.28489297871475794,0.2183198835239359,1.0,0.4415127453392038,0.1908218272854493,0.3715646834633043,0.2023826123344644,1.0,1.0,0.8594895906652606,0.0604287764460241,1.0
443,CUL3,0.17184503404693982,0.126498220078125,0.2889892102766769,0.9373252740961556,1.0,1.0,0.8394968079341012,1.0,1.0,1.0,0.0048915335948075,1.0
444,CX3CL1,0.17835431456309192,0.1315923389070312,1.0,0.7585542021467591,0.0996592140705705,1.0,0.4910584304873011,1.0,1.0,1.0,0.103136275982622,1.0
445,CX3CR1,0.5777694526609559,0.4925398515372016,1.0,0.7012532826632851,0.7476976524753538,0.3870646800147077,0.9449092929597736,1.0,1.0,1.0,0.0034574430272911,1.0
446,CXCL1,0.4059918799573605,0.3249995594170234,0.0654902475531649,0.6697293864767297,0.1507684447311342,1.0,0.1428074685946973,1.0,1.0,1.0,0.2161879870901445,1.0
447,CXCL10,0.49119576264496706,0.4056094176774923,1.0,0.3369221446519522,0.1548736885370542,1.0,0.9942964741299556,1.0,1.0,1.0,0.8373480580033495,1.0
448,CXCL11,0.3573485375509777,0.2810693146921875,1.0,0.1736486113198617,1.0,1.0,1.0,1.0,1.0,1.0,0.5096258917248322,1.0
449,CXCL12,0.27572025142076484,0.2105983177757812,0.8172133078116455,0.873159199750797,0.3227326627329253,0.7969149998478962,0.8172130509400644,1.0,1.0,1.0,0.9619892538580692,1.0
450,CXCL13,0.22372381010379366,0.167743820046875,1.0,0.8246256834261783,1.0,0.200699873415995,1.0,1.0,1.0,1.0,0.2902027126735444,1.0
451,CXCL14,0.15447749840163194,0.1130184427671875,0.0292387130590073,0.7731036287569379,0.2057775757258029,1.0,0.2497784600336319,1.0,1.0,1.0,0.4955678581073309,1.0
452,CXCL16,0.2122125294848839,0.1584634517570312,1.0,1.0,1.0,0.9335353525395846,0.9676885814334162,1.0,1.0,1.0,0.5529648496830122,1.0
453,CXCL2,0.40777539602311064,0.3266385886301484,0.6218447391078068,0.9146100405445944,0.5657969953694101,1.0,0.6906847657685582,1.0,1.0,1.0,0.0996427392749688,1.0
454,CXCL3,0.4317500532317497,0.3488688227094766,0.5184502553450132,0.8432237801687793,0.5951678062353475,0.7047851040422639,0.7840685844449421,1.0,1.0,1.0,0.5213176471859746,1.0
455,CXCL5,0.3340734703215812,0.2605675852934063,1.0,0.1908218272854493,0.4500423158932323,1.0,0.2197711284408489,1.0,1.0,1.0,0.2495737994214981,1.0
456,CXCL6,0.34827189528336,0.2730348332046875,0.3417397923821004,1.0,0.2074904916122673,1.0,0.736890915815285,1.0,1.0,1.0,0.5384652915167978,1.0
457,CXCL8,1.1042181897214303,1.149823455244797,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3688287974530601,1.0
458,CXCL9,0.37285274427511406,0.294910820703125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3468609323077751,1.0
459,CXCR1,0.8144420376548372,0.7586178747952483,1.0,0.5184502553450132,0.5371406380584195,0.9032773541488812,0.2401085362442883,1.0,1.0,1.0,0.998072574640803,1.0
460,CXCR2,0.8156320185986596,0.760069037382178,1.0,0.2144455858204176,0.2678629279431149,0.7694585654328076,0.6732046879885242,1.0,1.0,1.0,0.5390513742844892,1.0
461,CXCR3,0.628912414782096,0.5463987910456322,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5445516367554492,1.0
462,CXCR4,0.6527121141412846,0.5721208405544788,0.3393254842392692,0.8881980993944443,0.1876098013720453,0.5001017794853693,0.1220005569040837,1.0,1.0,1.0,0.7785756607975624,1.0
463,CXCR5,0.6010089083262146,0.5167769111110805,1.0,0.3227326627329253,0.6051104604189474,0.6084411459306318,0.0569298086355437,1.0,1.0,1.0,0.922530561516552,1.0
464,CXCR6,0.6007230521809493,0.5164764061278834,0.3715646834633043,0.2162103285644495,0.8581659961562722,0.2977459406624527,0.5561637403987543,1.0,1.0,1.0,0.2838335783309982,1.0
465,CXXC4,0.03716944010015728,0.0260986503945312,0.1736486113198617,0.744089774246399,0.8995039079408843,0.4557801921418617,0.8135131968506659,1.0,1.0,1.0,0.2161906155818361,1.0
466,CYBA,0.5714924794954273,0.48606011671875,1.0,0.6593460791171104,0.9259601127032032,0.3297779796482059,0.6252155658662468,1.0,1.0,1.0,0.0351702696772509,1.0
467,CYBB,1.1662813424541836,1.2443245880064844,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0098598586533695,1.0
468,CYCS,0.11965901802711183,0.0864780423390625,0.9828905880928936,0.5153681949056692,0.4103839216554056,0.9600916337498888,0.4358781761988516,1.0,1.0,1.0,0.0287125516631203,1.0
469,CYLD,0.1323658579026283,0.0960896922890625,0.3066782162832474,0.5951678062353475,0.5153681949056692,0.9600916337498888,0.0920594691060611,1.0,1.0,1.0,0.0597753066321184,1.0
470,CYP17A1,0.044263711986988044,0.0311567879765625,1.0,0.7476976524753538,0.8320537311474636,0.8209174965776396,0.5529705291894391,1.0,1.0,1.0,0.0036159929284669,1.0
471,CYP27A1,0.08004686843260365,0.0570523801703125,1.0,1.0,0.0085833603503941,1.0,0.8506881860719427,1.0,1.0,1.0,0.908940991885446,1.0
472,CYP7A1,0.10762284664533574,0.0774514378679687,1.0,0.8209174965776396,1.0,1.0,1.0,1.0,1.0,1.0,0.4425537339012122,1.0
473,CYP8B1,0.10379728632045751,0.0745981700117187,0.6524600089125,0.3589465811574475,1.0,1.0,0.8806732702840152,1.0,1.0,1.0,0.1865379834676847,1.0
474,CYSLTR1,0.08769455685802059,0.0626706650390625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7530962447963572,1.0
475,CYSLTR2,0.08696631069808165,0.0621343836210937,1.0,0.1736486113198617,1.0,1.0,0.416486750762464,1.0,1.0,1.0,0.8301689645965534,1.0
476,CYTH1,0.039584983736250384,0.0278181144082812,1.0,0.1647820760487151,0.1087983294391784,1.0,0.1957154907260432,0.9407269991280856,1.0,1.0,0.056310023425376,1.0
477,CYTH2,0.023167046256982817,0.0161877981710937,1.0,0.8694064072587895,0.9487032189700564,0.032046630237776,0.1087978234453243,1.0,1.0,1.0,0.0972318501876992,1.0
478,CYTH3,0.04522973313375988,0.03184747645,1.0,0.5951678062353475,0.9828905880928936,1.0,0.7950765800208118,0.2848151221051149,1.0,1.0,0.9411161956723788,1.0
479,CYTH4,0.06708193034593721,0.0475956181439062,1.0,0.4821036759429927,1.0,0.5092327329556139,0.4471887989352409,1.0,1.0,1.0,0.2911405535682995,1.0
480,DAAM1,0.039255977733038135,0.02758374764,0.6319807285196108,0.6218447391078068,0.7621837768491206,0.2478230264979209,0.4192253791839797,1.0,1.0,1.0,0.0176296260575892,1.0
481,DAAM2,0.028120453776099917,0.0196828150009375,1.0,0.3949604230687942,0.0544911451274128,0.0033035804787289,0.008704371747856,1.0,1.0,1.0,0.0138383318578326,1.0
482,DAB2IP,0.13834103841415696,0.100638758409375,0.2382066463370621,0.524642832186091,1.0,1.0,0.1633380661291729,1.0,1.0,1.0,0.5497840504485016,1.0
483,DAPP1,0.21763209880293985,0.1628234724967968,1.0,0.4083344518725905,0.736890915815285,1.0,0.744089774246399,0.8919056184472636,1.0,1.0,0.0053625097900677,1.0
484,DAXX,0.24588482047506682,0.1858198240898437,1.0,0.2761825047420463,0.4761835269024038,0.736890915815285,0.5593659204126147,1.0,1.0,1.0,0.1087942814796629,1.0
485,DBI,0.043048060455020416,0.0302882750096546,1.0,1.0,0.7804087145446047,0.873159199750797,0.7333000811681523,1.0,1.0,1.0,0.7603679977364548,1.0
486,DCHS1,0.24392727160172487,0.18421191246875,1.0,0.8656565540016024,1.0,0.4442021836669781,0.8013047045897309,1.0,1.0,1.0,0.1332919826073924,1.0
487,DCHS2,0.25614712315318927,0.19428497165625,0.0231591470799682,0.2420211031519888,0.3614449783975029,1.0,0.3923177523426771,1.0,1.0,1.0,0.0151455493565466,1.0
488,DCN,0.10105376584868722,0.0725565877328125,0.5466112014260416,1.0,1.0,0.8432237801687793,0.1924429392004798,1.0,1.0,1.0,0.3728366646983816,1.0
489,DDB2,0.021557669164355128,0.0150548369648437,1.0,0.3870646800147077,0.8769148484870471,1.0,0.7154347306097097,1.0,1.0,1.0,0.3227202020923498,1.0
490,DDIT3,0.06994774093959151,0.0496786601929687,1.0,0.7012532826632851,0.1590632759892748,0.3274185541274004,0.736890915815285,1.0,1.0,1.0,0.0007868894708597,1.0
491,DDIT4,0.09381619476970945,0.0671893651021875,0.6456034324461988,0.8320537311474636,0.2363154167770794,1.0,0.5529705291894391,1.0,1.0,1.0,0.0110832952594963,1.0
492,DDX3X,0.029316174043205013,0.0205282887695312,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2188737122525963,1.0
493,DEFB4A,0.145455084146604,0.1060795003389921,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
494,DEFB4B,0.14545508368244522,0.1060794999831328,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
495,DEPDC5,0.3279094909503209,0.2551932428929687,1.0,0.2401085362442883,0.2637683841923489,0.0661905271040987,0.4673785054682386,0.1766494662430576,1.0,1.0,0.0413801674534845,1.0
496,DEPTOR,0.021485214060759886,0.015003860109375,0.618481826370963,0.9449092929597736,0.7154347306097097,0.1364231674264591,0.4644636813503597,1.0,1.0,1.0,0.5031235305565204,1.0
497,DHH,0.29351755292130327,0.2256249341640624,0.0614157659873125,0.7621837768491206,0.7225628209081943,1.0,0.4970775461617177,1.0,1.0,1.0,0.9961864034676372,1.0
498,DHX33,0.15876052538213345,0.1163276460859374,0.4850786910667827,0.2162103285644495,0.5657969953694101,1.0,0.6854224507194799,1.0,1.0,1.0,0.1812751973308826,1.0
499,DHX58,0.10147880774173611,0.07287262725,0.7118799224040282,0.3157862461705493,0.3502754817964562,0.5323872111632272,0.1428074685946973,1.0,1.0,1.0,0.01085733330199,1.0
500,DIAPH1,0.03526975057152097,0.0247484093488203,0.4791386099413017,0.9752884627122086,0.2233738197596421,0.2955403115712712,0.0182086136709492,1.0,1.0,1.0,0.2015364156828665,1.0
501,DISP1,0.2088271514656909,0.155748228671875,1.0,0.4302852964109404,1.0,0.2109407778011082,0.5690257932249676,1.0,1.0,0.3249311654768372,0.1989001009205947,1.0
502,DKK1,0.04723192421916942,0.0332804820429687,1.0,1.0,1.0,0.861909722771364,0.4940630842734778,1.0,1.0,1.0,0.2616896116010754,1.0
503,DKK2,0.06252433626038006,0.0442913980234375,1.0,0.5092327329556139,1.0,1.0,0.9221749651233508,0.3249311654768372,1.0,0.0213167273040708,0.0812552038564019,1.0
504,DKK4,0.04647061041549485,0.0327353611757812,1.0,0.8919643394259521,0.1326996976555679,0.3690186099887446,0.2382059748163081,1.0,1.0,1.0,0.9298982603643188,1.0
505,DLG1,0.2072385395069226,0.1544762862942187,0.6151268852691578,0.1067121536205232,0.1647820760487151,1.0,0.2023826123344644,0.0824296751360062,0.8086383476912614,1.0,0.367747251038363,1.0
506,DLG2,0.14086778713354006,0.1025681158158906,1.0,0.5722633657139671,0.4358781761988516,1.0,0.8544254565351362,0.0322389047001764,1.0,0.7797224757703611,0.1351720369698868,1.0
