From,To,Hop,SignalingPath,SpNotation,Attention
FGF20,KDR,hop1,MAPK signaling pathway,sp22,0.0142275379375
FGF20,KDR,hop1,PI3K-Akt signaling pathway,sp28,0.013174172578125
FGF20,KDR,hop1,Rap1 signaling pathway,sp33,0.016205456
FGF20,KDR,hop1,Ras signaling pathway,sp34,0.015082954203125
FGF20,KIT,hop1,MAPK signaling pathway,sp22,0.0135700719453125
FGF20,KIT,hop1,PI3K-Akt signaling pathway,sp28,0.01256362684375
FGF20,KIT,hop1,Rap1 signaling pathway,sp33,0.01545517425
FGF20,KIT,hop1,Ras signaling pathway,sp34,0.01438550578125
FGF20,MET,hop1,Calcium signaling pathway,sp7,0.022351875921875
FGF20,MET,hop1,MAPK signaling pathway,sp22,0.0144803880546875
FGF20,MET,hop1,PI3K-Akt signaling pathway,sp28,0.0134070899921875
FGF20,MET,hop1,Rap1 signaling pathway,sp33,0.01650095553125
FGF20,MET,hop1,Ras signaling pathway,sp34,0.0153491587734375
FGF20,MST1R,hop1,Calcium signaling pathway,sp7,0.021861016828125
FGF20,NGFR,hop1,MAPK signaling pathway,sp22,0.0140845700546875
FGF20,NGFR,hop1,PI3K-Akt signaling pathway,sp28,0.013042090546875
FGF20,NGFR,hop1,Rap1 signaling pathway,sp33,0.016046010453125
FGF20,NGFR,hop1,Ras signaling pathway,sp34,0.014930492015625
FGF20,NTRK1,hop1,Calcium signaling pathway,sp7,0.022605879125
FGF20,NTRK1,hop1,MAPK signaling pathway,sp22,0.0146454253359375
FGF20,NTRK1,hop1,PI3K-Akt signaling pathway,sp28,0.0135614051640625
FGF20,NTRK1,hop1,Ras signaling pathway,sp34,0.01552668571875
FGF20,NTRK2,hop1,Calcium signaling pathway,sp7,0.0035515344395312502
FGF20,NTRK2,hop1,MAPK signaling pathway,sp22,0.00231075248578125
FGF20,NTRK2,hop1,PI3K-Akt signaling pathway,sp28,0.00214135195765625
FGF20,NTRK2,hop1,Ras signaling pathway,sp34,0.00244797380640625
FGF20,NTRK3,hop1,Calcium signaling pathway,sp7,0.0143989839140625
FGF20,PDGFRA,hop1,Calcium signaling pathway,sp7,0.021138897234375
FGF20,PDGFRA,hop1,MAPK signaling pathway,sp22,0.0136939325234375
FGF20,PDGFRA,hop1,PI3K-Akt signaling pathway,sp28,0.0126800863125
FGF20,PDGFRA,hop1,Rap1 signaling pathway,sp33,0.01560167115625
FGF20,PDGFRA,hop1,Ras signaling pathway,sp34,0.0145172597890625
FGF20,PDGFRB,hop1,Calcium signaling pathway,sp7,0.0164074701875
FGF20,PDGFRB,hop1,MAPK signaling pathway,sp22,0.0106311724140625
FGF20,PDGFRB,hop1,PI3K-Akt signaling pathway,sp28,0.00984510113125
FGF20,PDGFRB,hop1,Rap1 signaling pathway,sp33,0.012112514484375
FGF20,PDGFRB,hop1,Ras signaling pathway,sp34,0.01126661565625
FGF20,RET,hop1,Calcium signaling pathway,sp7,0.021342160515625
FGF20,TEK,hop1,MAPK signaling pathway,sp22,0.0144889291015625
FGF20,TEK,hop1,PI3K-Akt signaling pathway,sp28,0.0134215836015625
FGF20,TEK,hop1,Rap1 signaling pathway,sp33,0.016535261296875
FGF20,TEK,hop1,Ras signaling pathway,sp34,0.0153916372890625
FGF21,CSF1R,hop1,MAPK signaling pathway,sp22,0.011562568
FGF21,CSF1R,hop1,PI3K-Akt signaling pathway,sp28,0.0107183099140625
FGF21,CSF1R,hop1,Rap1 signaling pathway,sp33,0.013258744109375
FGF21,CSF1R,hop1,Ras signaling pathway,sp34,0.0122802804921875
FGF21,EGFR,hop1,Calcium signaling pathway,sp7,0.021601347703125
FGF21,EGFR,hop1,MAPK signaling pathway,sp22,0.0140186975859375
FGF21,EGFR,hop1,PI3K-Akt signaling pathway,sp28,0.0129940451640625
FGF21,EGFR,hop1,Rap1 signaling pathway,sp33,0.01607416140625
FGF21,EGFR,hop1,Ras signaling pathway,sp34,0.0148953698984375
FGF21,EPHA2,hop1,MAPK signaling pathway,sp22,0.0184903572890625
FGF21,EPHA2,hop1,PI3K-Akt signaling pathway,sp28,0.017134034406250002
FGF21,EPHA2,hop1,Rap1 signaling pathway,sp33,0.0211197004375
FGF21,EPHA2,hop1,Ras signaling pathway,sp34,0.0196505037578125
FGF21,ERBB2,hop1,Calcium signaling pathway,sp7,0.019448674453125
FGF21,ERBB2,hop1,MAPK signaling pathway,sp22,0.0126262395703125
FGF21,ERBB2,hop1,PI3K-Akt signaling pathway,sp28,0.0117039588125
FGF21,ERBB3,hop1,Calcium signaling pathway,sp7,0.0169206009140625
FGF21,ERBB3,hop1,MAPK signaling pathway,sp22,0.010985293234375
FGF21,ERBB3,hop1,PI3K-Akt signaling pathway,sp28,0.010183445165624999
FGF21,ERBB4,hop1,Calcium signaling pathway,sp7,0.037892487609375
FGF21,ERBB4,hop1,MAPK signaling pathway,sp22,0.024717452125
FGF21,ERBB4,hop1,PI3K-Akt signaling pathway,sp28,0.022960252765625
FGF21,FGFR1,hop1,Calcium signaling pathway,sp7,0.015542521125
FGF21,FGFR1,hop1,MAPK signaling pathway,sp22,0.010086829271875
FGF21,FGFR1,hop1,PI3K-Akt signaling pathway,sp28,0.00934955620625
FGF21,FGFR1,hop1,Rap1 signaling pathway,sp33,0.0115629752890625
FGF21,FGFR1,hop1,Ras signaling pathway,sp34,0.0107138510734375
FGF21,FGFR2,hop1,Calcium signaling pathway,sp7,0.0122721998359375
FGF21,FGFR2,hop1,MAPK signaling pathway,sp22,0.007966125060937499
FGF21,FGFR2,hop1,PI3K-Akt signaling pathway,sp28,0.0073844611046875
FGF21,FGFR2,hop1,Rap1 signaling pathway,sp33,0.00912909661875
FGF21,FGFR2,hop1,Ras signaling pathway,sp34,0.008451491353125
FGF21,FGFR3,hop1,Calcium signaling pathway,sp7,0.0067856098609375
FGF21,FGFR3,hop1,MAPK signaling pathway,sp22,0.0044145242703125
FGF21,FGFR3,hop1,PI3K-Akt signaling pathway,sp28,0.0040924923109375
FGF21,FGFR3,hop1,Rap1 signaling pathway,sp33,0.0050597598953125
FGF21,FGFR3,hop1,Ras signaling pathway,sp34,0.0046777944859375
FGF21,FGFR4,hop1,Calcium signaling pathway,sp7,0.02107506259375
FGF21,FGFR4,hop1,MAPK signaling pathway,sp22,0.0136766919921875
FGF21,FGFR4,hop1,PI3K-Akt signaling pathway,sp28,0.01267636565625
FGF21,FGFR4,hop1,Rap1 signaling pathway,sp33,0.0156807215
FGF21,FGFR4,hop1,Ras signaling pathway,sp34,0.014524865375
FGF21,FLT1,hop1,Calcium signaling pathway,sp7,0.01896645896875
FGF21,FLT1,hop1,MAPK signaling pathway,sp22,0.0123110598515625
FGF21,FLT1,hop1,PI3K-Akt signaling pathway,sp28,0.011411301328125
FGF21,FLT1,hop1,Rap1 signaling pathway,sp33,0.0141172102578125
FGF21,FLT1,hop1,Ras signaling pathway,sp34,0.0130697600625
FGF21,FLT3,hop1,MAPK signaling pathway,sp22,0.015875871203125
FGF21,FLT3,hop1,PI3K-Akt signaling pathway,sp28,0.014712518671875001
FGF21,FLT3,hop1,Ras signaling pathway,sp34,0.016821802625
FGF21,FLT4,hop1,Calcium signaling pathway,sp7,0.020558141546875
FGF21,FLT4,hop1,MAPK signaling pathway,sp22,0.013345253859375
FGF21,FLT4,hop1,PI3K-Akt signaling pathway,sp28,0.012371175578125001
FGF21,FLT4,hop1,Rap1 signaling pathway,sp33,0.0153108986640625
FGF21,FLT4,hop1,Ras signaling pathway,sp34,0.014184365796875
FGF21,IGF1R,hop1,MAPK signaling pathway,sp22,0.014763690640625
FGF21,IGF1R,hop1,PI3K-Akt signaling pathway,sp28,0.0136923006640625
FGF21,IGF1R,hop1,Rap1 signaling pathway,sp33,0.0169781613046875
FGF21,IGF1R,hop1,Ras signaling pathway,sp34,0.01574326178125
FGF21,INSR,hop1,MAPK signaling pathway,sp22,0.0130108379921875
FGF21,INSR,hop1,PI3K-Akt signaling pathway,sp28,0.012058421765625
FGF21,INSR,hop1,Rap1 signaling pathway,sp33,0.0149077784765625
FGF21,INSR,hop1,Ras signaling pathway,sp34,0.0138166328515625
FGF21,KDR,hop1,Calcium signaling pathway,sp7,0.021896804453125
FGF21,KDR,hop1,MAPK signaling pathway,sp22,0.0142096411875
FGF21,KDR,hop1,PI3K-Akt signaling pathway,sp28,0.0131695856640625
FGF21,KDR,hop1,Rap1 signaling pathway,sp33,0.01628823721875
FGF21,KDR,hop1,Ras signaling pathway,sp34,0.015082012570312501
FGF21,KIT,hop1,MAPK signaling pathway,sp22,0.0133981386640625
FGF21,KIT,hop1,PI3K-Akt signaling pathway,sp28,0.012415861421875
FGF21,KIT,hop1,Rap1 signaling pathway,sp33,0.015356552546875001
FGF21,KIT,hop1,Ras signaling pathway,sp34,0.014223744484375
FGF21,MET,hop1,Calcium signaling pathway,sp7,0.022981908796875
FGF21,MET,hop1,MAPK signaling pathway,sp22,0.0149221585546875
FGF21,MET,hop1,PI3K-Akt signaling pathway,sp28,0.0138283931640625
FGF21,MET,hop1,Rap1 signaling pathway,sp33,0.017110681453125
FGF21,MET,hop1,Ras signaling pathway,sp34,0.015824097296875
FGF21,MST1R,hop1,Calcium signaling pathway,sp7,0.021526982171875
FGF21,NGFR,hop1,MAPK signaling pathway,sp22,0.0143224217265625
FGF21,NGFR,hop1,PI3K-Akt signaling pathway,sp28,0.013274701421875
FGF21,NGFR,hop1,Rap1 signaling pathway,sp33,0.016420102625
FGF21,NGFR,hop1,Ras signaling pathway,sp34,0.015194318828125001
FGF21,NTRK1,hop1,Calcium signaling pathway,sp7,0.023349648015625
FGF21,NTRK1,hop1,MAPK signaling pathway,sp22,0.01516138784375
FGF21,NTRK1,hop1,PI3K-Akt signaling pathway,sp28,0.01405173225
FGF21,NTRK1,hop1,Ras signaling pathway,sp34,0.016079992765625
FGF21,NTRK2,hop1,Calcium signaling pathway,sp7,0.0034895497753125
FGF21,NTRK2,hop1,MAPK signaling pathway,sp22,0.0022745891390625003
FGF21,NTRK2,hop1,PI3K-Akt signaling pathway,sp28,0.00211016405859375
FGF21,NTRK2,hop1,Ras signaling pathway,sp34,0.0024121254528125
FGF21,NTRK3,hop1,Calcium signaling pathway,sp7,0.014168431015625
FGF21,PDGFRA,hop1,Calcium signaling pathway,sp7,0.020909001171875
FGF21,PDGFRA,hop1,MAPK signaling pathway,sp22,0.013571427765625
FGF21,PDGFRA,hop1,PI3K-Akt signaling pathway,sp28,0.01257844928125
FGF21,PDGFRA,hop1,Rap1 signaling pathway,sp33,0.0155602122578125
FGF21,PDGFRA,hop1,Ras signaling pathway,sp34,0.014406961609375
FGF21,PDGFRB,hop1,Calcium signaling pathway,sp7,0.016152927015625
FGF21,PDGFRB,hop1,MAPK signaling pathway,sp22,0.010486190265625
FGF21,PDGFRB,hop1,PI3K-Akt signaling pathway,sp28,0.0097202042421875
FGF21,PDGFRB,hop1,Rap1 signaling pathway,sp33,0.0120221305078125
FGF21,PDGFRB,hop1,Ras signaling pathway,sp34,0.01112775184375
FGF21,RET,hop1,Calcium signaling pathway,sp7,0.021211325656250002
FGF21,TEK,hop1,MAPK signaling pathway,sp22,0.0144211271015625
FGF21,TEK,hop1,PI3K-Akt signaling pathway,sp28,0.0133721238671875
FGF21,TEK,hop1,Rap1 signaling pathway,sp33,0.016569066078125
FGF21,TEK,hop1,Ras signaling pathway,sp34,0.0153580558984375
FGF22,CSF1R,hop1,MAPK signaling pathway,sp22,0.010758067484375
FGF22,CSF1R,hop1,PI3K-Akt signaling pathway,sp28,0.0100060894453125
FGF22,CSF1R,hop1,Rap1 signaling pathway,sp33,0.0123338294921875
FGF22,CSF1R,hop1,Ras signaling pathway,sp34,0.0114307865390625
FGF22,EGFR,hop1,Calcium signaling pathway,sp7,0.022330607375
FGF22,EGFR,hop1,MAPK signaling pathway,sp22,0.014523070265625
FGF22,EGFR,hop1,PI3K-Akt signaling pathway,sp28,0.013514299484375
FGF22,EGFR,hop1,Rap1 signaling pathway,sp33,0.0166059793671875
FGF22,EGFR,hop1,Ras signaling pathway,sp34,0.0154389126640625
FGF22,EPHA2,hop1,MAPK signaling pathway,sp22,0.022969649765625
FGF22,EPHA2,hop1,PI3K-Akt signaling pathway,sp28,0.0214052119921875
FGF22,EPHA2,hop1,Rap1 signaling pathway,sp33,0.026059634328125
FGF22,EPHA2,hop1,Ras signaling pathway,sp34,0.024438929953125
FGF22,ERBB2,hop1,Calcium signaling pathway,sp7,0.0181371052421875
FGF22,ERBB2,hop1,MAPK signaling pathway,sp22,0.011819613984375
FGF22,ERBB2,hop1,PI3K-Akt signaling pathway,sp28,0.010993359265625
FGF22,ERBB3,hop1,Calcium signaling pathway,sp7,0.0156843873203125
FGF22,ERBB3,hop1,MAPK signaling pathway,sp22,0.010221980375
FGF22,ERBB3,hop1,PI3K-Akt signaling pathway,sp28,0.00950781928125
FGF22,ERBB4,hop1,Calcium signaling pathway,sp7,0.0352683099375
FGF22,ERBB4,hop1,MAPK signaling pathway,sp22,0.02305034784375
FGF22,ERBB4,hop1,PI3K-Akt signaling pathway,sp28,0.021445465515625
FGF22,FGFR1,hop1,Calcium signaling pathway,sp7,0.0143836446328125
FGF22,FGFR1,hop1,MAPK signaling pathway,sp22,0.009369982553125
FGF22,FGFR1,hop1,PI3K-Akt signaling pathway,sp28,0.0087148211296875
FGF22,FGFR1,hop1,Rap1 signaling pathway,sp33,0.0107388221703125
FGF22,FGFR1,hop1,Ras signaling pathway,sp34,0.00995737095
FGF22,FGFR2,hop1,Calcium signaling pathway,sp7,0.0113399776640625
FGF22,FGFR2,hop1,MAPK signaling pathway,sp22,0.00738946731875
FGF22,FGFR2,hop1,PI3K-Akt signaling pathway,sp28,0.006873856684375
FGF22,FGFR2,hop1,Rap1 signaling pathway,sp33,0.00846708165
FGF22,FGFR2,hop1,Ras signaling pathway,sp34,0.007843155878125
FGF22,FGFR3,hop1,Calcium signaling pathway,sp7,0.006281664228125
FGF22,FGFR3,hop1,MAPK signaling pathway,sp22,0.0041039377765625
FGF22,FGFR3,hop1,PI3K-Akt signaling pathway,sp28,0.00381757738953125
FGF22,FGFR3,hop1,Rap1 signaling pathway,sp33,0.0047026856078125
FGF22,FGFR3,hop1,Ras signaling pathway,sp34,0.0043500093515625
FGF22,FGFR4,hop1,Calcium signaling pathway,sp7,0.020470353046875
FGF22,FGFR4,hop1,MAPK signaling pathway,sp22,0.0133238815234375
FGF22,FGFR4,hop1,PI3K-Akt signaling pathway,sp28,0.01239488696875
FGF22,FGFR4,hop1,Rap1 signaling pathway,sp33,0.0152570237265625
FGF22,FGFR4,hop1,Ras signaling pathway,sp34,0.01415682340625
FGF22,FLT1,hop1,Calcium signaling pathway,sp7,0.017668354109375
FGF22,FLT1,hop1,MAPK signaling pathway,sp22,0.0115107667109375
FGF22,FLT1,hop1,PI3K-Akt signaling pathway,sp28,0.0107049776015625
FGF22,FLT1,hop1,Rap1 signaling pathway,sp33,0.0131972633671875
FGF22,FLT1,hop1,Ras signaling pathway,sp34,0.0122241159140625
FGF22,FLT3,hop1,MAPK signaling pathway,sp22,0.0163280889453125
FGF22,FLT3,hop1,PI3K-Akt signaling pathway,sp28,0.015183493359375
FGF22,FLT3,hop1,Ras signaling pathway,sp34,0.01729701159375
FGF22,FLT4,hop1,Calcium signaling pathway,sp7,0.019217107234375
FGF22,FLT4,hop1,MAPK signaling pathway,sp22,0.012519176546875
FGF22,FLT4,hop1,PI3K-Akt signaling pathway,sp28,0.0116444275390625
FGF22,FLT4,hop1,Rap1 signaling pathway,sp33,0.0143576585703125
FGF22,FLT4,hop1,Ras signaling pathway,sp34,0.0133121931328125
FGF22,IGF1R,hop1,MAPK signaling pathway,sp22,0.0137534093515625
FGF22,IGF1R,hop1,PI3K-Akt signaling pathway,sp28,0.012792950390625
FGF22,IGF1R,hop1,Rap1 signaling pathway,sp33,0.015804362
FGF22,IGF1R,hop1,Ras signaling pathway,sp34,0.014665651375
FGF22,INSR,hop1,MAPK signaling pathway,sp22,0.012893897828125
FGF22,INSR,hop1,PI3K-Akt signaling pathway,sp28,0.0119981904921875
FGF22,INSR,hop1,Rap1 signaling pathway,sp33,0.0147465921171875
FGF22,INSR,hop1,Ras signaling pathway,sp34,0.0137017956953125
FGF22,KDR,hop1,Calcium signaling pathway,sp7,0.02274910271875
FGF22,KDR,hop1,MAPK signaling pathway,sp22,0.0147982839140625
FGF22,KDR,hop1,PI3K-Akt signaling pathway,sp28,0.0137677588359375
FGF22,KDR,hop1,Rap1 signaling pathway,sp33,0.01692510671875
FGF22,KDR,hop1,Ras signaling pathway,sp34,0.015708296953125
FGF22,KIT,hop1,MAPK signaling pathway,sp22,0.0130609858515625
FGF22,KIT,hop1,PI3K-Akt signaling pathway,sp28,0.0121459122109375
FGF22,KIT,hop1,Rap1 signaling pathway,sp33,0.0149512576875
FGF22,KIT,hop1,Ras signaling pathway,sp34,0.0138697837734375
FGF22,MET,hop1,Calcium signaling pathway,sp7,0.02288828525
FGF22,MET,hop1,MAPK signaling pathway,sp22,0.014908369125
FGF22,MET,hop1,PI3K-Akt signaling pathway,sp28,0.013862022328125001
FGF22,MET,hop1,Rap1 signaling pathway,sp33,0.017078056828125
FGF22,MET,hop1,Ras signaling pathway,sp34,0.0158057284296875
FGF22,MST1R,hop1,Calcium signaling pathway,sp7,0.02061733784375
FGF22,NGFR,hop1,MAPK signaling pathway,sp22,0.0143714510625
FGF22,NGFR,hop1,PI3K-Akt signaling pathway,sp28,0.0133685214921875
FGF22,NGFR,hop1,Rap1 signaling pathway,sp33,0.01645506003125
FGF22,NGFR,hop1,Ras signaling pathway,sp34,0.0152460783203125
FGF22,NTRK1,hop1,Calcium signaling pathway,sp7,0.023828953421875
FGF22,NTRK1,hop1,MAPK signaling pathway,sp22,0.0155155122578125
FGF22,NTRK1,hop1,PI3K-Akt signaling pathway,sp28,0.0144307015234375
FGF22,NTRK1,hop1,Ras signaling pathway,sp34,0.01645312853125
FGF22,NTRK2,hop1,Calcium signaling pathway,sp7,0.00325344282609375
FGF22,NTRK2,hop1,MAPK signaling pathway,sp22,0.002128812431875
FGF22,NTRK2,hop1,PI3K-Akt signaling pathway,sp28,0.00198087361625
FGF22,NTRK2,hop1,Ras signaling pathway,sp34,0.0022579480596875
FGF22,NTRK3,hop1,Calcium signaling pathway,sp7,0.01320239078125
FGF22,PDGFRA,hop1,Calcium signaling pathway,sp7,0.020097768125
FGF22,PDGFRA,hop1,MAPK signaling pathway,sp22,0.013088678734375
FGF22,PDGFRA,hop1,PI3K-Akt signaling pathway,sp28,0.0121736543359375
FGF22,PDGFRA,hop1,Rap1 signaling pathway,sp33,0.0149960175234375
FGF22,PDGFRA,hop1,Ras signaling pathway,sp34,0.013897630015625
FGF22,PDGFRB,hop1,Calcium signaling pathway,sp7,0.01496510665625
FGF22,PDGFRB,hop1,MAPK signaling pathway,sp22,0.0097523938515625
FGF22,PDGFRB,hop1,PI3K-Akt signaling pathway,sp28,0.0090704763046875
FGF22,PDGFRB,hop1,Rap1 signaling pathway,sp33,0.0111795559609375
FGF22,PDGFRB,hop1,Ras signaling pathway,sp34,0.0103528641875
FGF22,RET,hop1,Calcium signaling pathway,sp7,0.02027912146875
FGF22,TEK,hop1,MAPK signaling pathway,sp22,0.0136041824765625
FGF22,TEK,hop1,PI3K-Akt signaling pathway,sp28,0.0126546949140625
FGF22,TEK,hop1,Rap1 signaling pathway,sp33,0.0156186813046875
FGF22,TEK,hop1,Ras signaling pathway,sp34,0.0144909867734375
FGF23,CSF1R,hop1,MAPK signaling pathway,sp22,0.011779004828125
FGF23,CSF1R,hop1,PI3K-Akt signaling pathway,sp28,0.0109044978828125
FGF23,CSF1R,hop1,Rap1 signaling pathway,sp33,0.01341711921875
FGF23,CSF1R,hop1,Ras signaling pathway,sp34,0.01250130625
FGF23,EGFR,hop1,Calcium signaling pathway,sp7,0.0220669858125
FGF23,EGFR,hop1,MAPK signaling pathway,sp22,0.0142852018984375
FGF23,EGFR,hop1,PI3K-Akt signaling pathway,sp28,0.013224085234375
FGF23,EGFR,hop1,Rap1 signaling pathway,sp33,0.01626981409375
FGF23,EGFR,hop1,Ras signaling pathway,sp34,0.01516504625
FGF23,EPHA2,hop1,MAPK signaling pathway,sp22,0.0198790773046875
FGF23,EPHA2,hop1,PI3K-Akt signaling pathway,sp28,0.018404120445312498
FGF23,EPHA2,hop1,Rap1 signaling pathway,sp33,0.022534530359375
FGF23,EPHA2,hop1,Ras signaling pathway,sp34,0.021092992890625
FGF23,ERBB2,hop1,Calcium signaling pathway,sp7,0.019865909703125
FGF23,ERBB2,hop1,MAPK signaling pathway,sp22,0.0128632300703125
FGF23,ERBB2,hop1,PI3K-Akt signaling pathway,sp28,0.011907598796875
FGF23,ERBB3,hop1,Calcium signaling pathway,sp7,0.0172884810625
FGF23,ERBB3,hop1,MAPK signaling pathway,sp22,0.011194430234375
FGF23,ERBB3,hop1,PI3K-Akt signaling pathway,sp28,0.0103633198828125
FGF23,ERBB4,hop1,Calcium signaling pathway,sp7,0.032112225953125
FGF23,ERBB4,hop1,MAPK signaling pathway,sp22,0.02086881346875
FGF23,ERBB4,hop1,PI3K-Akt signaling pathway,sp28,0.019345803734375
FGF23,FGFR1,hop1,Calcium signaling pathway,sp7,0.015868031734375
FGF23,FGFR1,hop1,MAPK signaling pathway,sp22,0.01027282503125
FGF23,FGFR1,hop1,PI3K-Akt signaling pathway,sp28,0.00950955455
FGF23,FGFR1,hop1,Rap1 signaling pathway,sp33,0.01169786721875
FGF23,FGFR1,hop1,Ras signaling pathway,sp34,0.010903037521875
FGF23,FGFR2,hop1,Calcium signaling pathway,sp7,0.012531126609375
FGF23,FGFR2,hop1,MAPK signaling pathway,sp22,0.0081138977296875
FGF23,FGFR2,hop1,PI3K-Akt signaling pathway,sp28,0.0075115694765625
FGF23,FGFR2,hop1,Rap1 signaling pathway,sp33,0.0092380920234375
FGF23,FGFR2,hop1,Ras signaling pathway,sp34,0.008606373784375
FGF23,FGFR3,hop1,Calcium signaling pathway,sp7,0.0069337283484375
FGF23,FGFR3,hop1,MAPK signaling pathway,sp22,0.0044992898453125
FGF23,FGFR3,hop1,PI3K-Akt signaling pathway,sp28,0.0041654049203125
FGF23,FGFR3,hop1,Rap1 signaling pathway,sp33,0.0051243318796875
FGF23,FGFR3,hop1,Ras signaling pathway,sp34,0.00476966671875
FGF23,FGFR4,hop1,Calcium signaling pathway,sp7,0.021520755
FGF23,FGFR4,hop1,MAPK signaling pathway,sp22,0.0139299592265625
FGF23,FGFR4,hop1,PI3K-Akt signaling pathway,sp28,0.0128941976015625
FGF23,FGFR4,hop1,Rap1 signaling pathway,sp33,0.0158649564375
FGF23,FGFR4,hop1,Ras signaling pathway,sp34,0.0147836630859375
FGF23,FLT1,hop1,Calcium signaling pathway,sp7,0.019380040890625
FGF23,FLT1,hop1,MAPK signaling pathway,sp22,0.012546666390625
FGF23,FLT1,hop1,PI3K-Akt signaling pathway,sp28,0.011613899640625
FGF23,FLT1,hop1,Rap1 signaling pathway,sp33,0.014292171125
FGF23,FLT1,hop1,Ras signaling pathway,sp34,0.01331311934375
FGF23,FLT3,hop1,MAPK signaling pathway,sp22,0.0147611115859375
FGF23,FLT3,hop1,PI3K-Akt signaling pathway,sp28,0.0136629659375
FGF23,FLT3,hop1,Ras signaling pathway,sp34,0.0156638908515625
FGF23,FLT4,hop1,Calcium signaling pathway,sp7,0.020998490609375
FGF23,FLT4,hop1,MAPK signaling pathway,sp22,0.0135960109375
FGF23,FLT4,hop1,PI3K-Akt signaling pathway,sp28,0.0125869145390625
FGF23,FLT4,hop1,Rap1 signaling pathway,sp33,0.0154931731328125
FGF23,FLT4,hop1,Ras signaling pathway,sp34,0.014436364734375
FGF23,IGF1R,hop1,MAPK signaling pathway,sp22,0.0144317451015625
FGF23,IGF1R,hop1,PI3K-Akt signaling pathway,sp28,0.0133642201015625
FGF23,IGF1R,hop1,Rap1 signaling pathway,sp33,0.016465607640625
FGF23,IGF1R,hop1,Ras signaling pathway,sp34,0.0153433913984375
FGF23,INSR,hop1,MAPK signaling pathway,sp22,0.0132400824453125
FGF23,INSR,hop1,PI3K-Akt signaling pathway,sp28,0.012255627875
FGF23,INSR,hop1,Rap1 signaling pathway,sp33,0.015070317578125
FGF23,INSR,hop1,Ras signaling pathway,sp34,0.0140503578515625
FGF23,KDR,hop1,Calcium signaling pathway,sp7,0.02209555421875
FGF23,KDR,hop1,MAPK signaling pathway,sp22,0.0143003923125
FGF23,KDR,hop1,PI3K-Akt signaling pathway,sp28,0.0132365382109375
FGF23,KDR,hop1,Rap1 signaling pathway,sp33,0.01628386140625
FGF23,KDR,hop1,Ras signaling pathway,sp34,0.0151740694375
FGF23,KIT,hop1,MAPK signaling pathway,sp22,0.0136396851171875
FGF23,KIT,hop1,PI3K-Akt signaling pathway,sp28,0.01262320184375
FGF23,KIT,hop1,Rap1 signaling pathway,sp33,0.0155300595390625
FGF23,KIT,hop1,Ras signaling pathway,sp34,0.014472758515625
FGF23,MET,hop1,Calcium signaling pathway,sp7,0.0222623973125
FGF23,MET,hop1,MAPK signaling pathway,sp22,0.014411742140625
FGF23,MET,hop1,PI3K-Akt signaling pathway,sp28,0.0133391146953125
FGF23,MET,hop1,Rap1 signaling pathway,sp33,0.0164167266875
FGF23,MET,hop1,Ras signaling pathway,sp34,0.015293327875
FGF23,MST1R,hop1,Calcium signaling pathway,sp7,0.021988386046875
FGF23,NGFR,hop1,MAPK signaling pathway,sp22,0.014141753671875
FGF23,NGFR,hop1,PI3K-Akt signaling pathway,sp28,0.0130900163203125
FGF23,NGFR,hop1,Rap1 signaling pathway,sp33,0.0161059667578125
FGF23,NGFR,hop1,Ras signaling pathway,sp34,0.0150053146875
FGF23,NTRK1,hop1,Calcium signaling pathway,sp7,0.022581263890625
FGF23,NTRK1,hop1,MAPK signaling pathway,sp22,0.01461836740625
FGF23,NTRK1,hop1,PI3K-Akt signaling pathway,sp28,0.01353135471875
FGF23,NTRK1,hop1,Ras signaling pathway,sp34,0.0155137763984375
FGF23,NTRK2,hop1,Calcium signaling pathway,sp7,0.0035730075842187498
FGF23,NTRK2,hop1,MAPK signaling pathway,sp22,0.00232316256484375
FGF23,NTRK2,hop1,PI3K-Akt signaling pathway,sp28,0.00215199083546875
FGF23,NTRK2,hop1,Ras signaling pathway,sp34,0.00246420088890625
FGF23,NTRK3,hop1,Calcium signaling pathway,sp7,0.014482585640625
FGF23,PDGFRA,hop1,Calcium signaling pathway,sp7,0.021262534171875
FGF23,PDGFRA,hop1,MAPK signaling pathway,sp22,0.013764089
FGF23,PDGFRA,hop1,PI3K-Akt signaling pathway,sp28,0.0127401416875
FGF23,PDGFRA,hop1,Rap1 signaling pathway,sp33,0.0156765617421875
FGF23,PDGFRA,hop1,Ras signaling pathway,sp34,0.0146053346953125
FGF23,PDGFRB,hop1,Calcium signaling pathway,sp7,0.01650369234375
FGF23,PDGFRB,hop1,MAPK signaling pathway,sp22,0.0106858985546875
FGF23,PDGFRB,hop1,PI3K-Akt signaling pathway,sp28,0.009891957196875
FGF23,PDGFRB,hop1,Rap1 signaling pathway,sp33,0.0121709065390625
FGF23,PDGFRB,hop1,Ras signaling pathway,sp34,0.011336177515625
FGF23,RET,hop1,Calcium signaling pathway,sp7,0.021465689265625
FGF23,TEK,hop1,MAPK signaling pathway,sp22,0.0145615041171875
FGF23,TEK,hop1,PI3K-Akt signaling pathway,sp28,0.013483754203125
FGF23,TEK,hop1,Rap1 signaling pathway,sp33,0.016609908859375
FGF23,TEK,hop1,Ras signaling pathway,sp34,0.015477264671875
FGF3,CSF1R,hop1,MAPK signaling pathway,sp22,0.0116952604140625
FGF3,CSF1R,hop1,PI3K-Akt signaling pathway,sp28,0.010832815328125
