Drug A,Drug B,Cell Line Name,Score
Paclitaxel,Cladribine,UACC-257,-9.333333333333334
Fulvestrant,Cladribine,HCT-15,2.6666666666666665
Romidepsin,Celecoxib,UACC-62,-1.3333333333333333
Mitotane,Tretinoin,RPMI-8226,-12.555555555555555
Thalidomide,Paclitaxel,KM12,-8.777777777777779
Romidepsin,Docetaxel,UACC-257,2.6666666666666665
Dasatinib,Nilotinib,UACC-257,-7.222222222222222
Megestrol acetate,Gefitinib,HCT-116,2.6666666666666665
Dasatinib,Cladribine,OVCAR-3,-6.444444444444445
Vorinostat,Nilotinib,SF-268,-42.55555555555556
Sirolimus,Tretinoin,K-562,4.777777777777778
Dasatinib,Cladribine,BT-549,0.5555555555555556
Romidepsin,Nilotinib,LOX IMVI,-9.666666666666666
Paclitaxel,Tretinoin,A498,9.77777777777778
Fulvestrant,Romidepsin,NCI-H460,9.444444444444445
Everolimus,Cladribine,NCI-H460,-2.7777777777777777
Mitotane,Tretinoin,DU-145,2.0
Everolimus,Cladribine,HS 578T,-2.111111111111111
Paclitaxel,Sirolimus,SK-MEL-5,-10.666666666666666
Fulvestrant,Nilotinib,NCI-H522,-3.888888888888889
Thalidomide,Paclitaxel,BT-549,-0.6666666666666666
Gefitinib,Lenalidomide,ACHN,-6.111111111111111
Thalidomide,Tretinoin,UACC-62,-2.555555555555556
Fulvestrant,Celecoxib,EKVX,-5.444444444444445
Nilotinib,Mitotane,MCF7,-3.6666666666666665
Fulvestrant,Romidepsin,SF-539,2.555555555555556
Everolimus,Romidepsin,MDA-MB-231/ATCC,4.333333333333333
Cladribine,Celecoxib,RPMI-8226,-5.555555555555555
Dasatinib,Vorinostat,RPMI-8226,-0.6666666666666666
Docetaxel,Sirolimus,SK-MEL-28,-1.6666666666666667
Thalidomide,Mitotane,EKVX,1.5555555555555556
Fulvestrant,Celecoxib,HCT-15,-8.0
Everolimus,Sirolimus,MDA-MB-231/ATCC,1.2222222222222223
Paclitaxel,Nilotinib,DU-145,12.333333333333334
Vorinostat,Sirolimus,LOX IMVI,0.4444444444444444
Cladribine,Celecoxib,ACHN,0.2222222222222222
Fulvestrant,Romidepsin,HOP-62,0.4444444444444444
Romidepsin,Celecoxib,T-47D,0.1111111111111111
Everolimus,Romidepsin,NCI-H460,0.3333333333333333
Fulvestrant,Tretinoin,UACC-257,1.2222222222222223
Nilotinib,Celecoxib,LOX IMVI,-1.4444444444444444
Dasatinib,Docetaxel,UACC-62,2.888888888888889
Paclitaxel,Tretinoin,A549/ATCC,14.88888888888889
Docetaxel,Cladribine,UO-31,0.1111111111111111
Fulvestrant,Vorinostat,MDA-MB-231/ATCC,-4.888888888888889
Docetaxel,Celecoxib,UACC-62,19.55555555555556
Tretinoin,Cladribine,T-47D,-3.7777777777777777
Fulvestrant,Nilotinib,A549/ATCC,-2.7777777777777777
Dasatinib,Nilotinib,HCT-116,-4.0
Mitotane,Celecoxib,UACC-62,-4.111111111111111
Vorinostat,Nilotinib,LOX IMVI,-0.1111111111111111
Fulvestrant,Vorinostat,T-47D,2.333333333333333
Docetaxel,Celecoxib,UO-31,0.6666666666666666
Fulvestrant,Cladribine,KM12,1.0
Romidepsin,Tretinoin,SK-MEL-5,-5.111111111111111
Romidepsin,Tretinoin,MDA-MB-468,-1.2222222222222223
Vorinostat,Docetaxel,DU-145,-3.111111111111111
Fulvestrant,Celecoxib,DU-145,-16.333333333333332
Mitotane,Cladribine,SNB-75,-7.555555555555555
Nilotinib,Celecoxib,SK-OV-3,-7.777777777777778
Dasatinib,Sirolimus,DU-145,-1.5555555555555556
Vorinostat,Celecoxib,T-47D,-7.333333333333333
Vorinostat,Romidepsin,MDA-MB-231/ATCC,1.1111111111111112
Mitotane,Cladribine,ACHN,3.333333333333333
Fulvestrant,Dasatinib,MCF7,-6.444444444444445
Dasatinib,Celecoxib,KM12,-6.0
Romidepsin,Docetaxel,T-47D,-1.7777777777777777
Sirolimus,Tretinoin,PC-3,3.2222222222222223
Vorinostat,Docetaxel,KM12,1.0
Dasatinib,Romidepsin,DU-145,-8.0
Fulvestrant,Dasatinib,T-47D,0.4444444444444444
Sirolimus,Cladribine,MDA-MB-231/ATCC,1.8888888888888888
