gene_name,p_value
MAPK8IP3,1.0
MAPK9,0.5153681949056692
MAPKAP1,1.0
MAPKAPK2,1.0
MAPKAPK3,1.0
MAPKAPK5,1.0
MAPT,1.0
MATK,0.09205946910606119
MAVS,0.5820282295226769
MAX,0.6017879719871302
MC2R,1.0
MCL1,1.0
MDM2,0.07745500410842035
MDM4,1.0
ME1,0.10263498941725886
ME3,0.14807804124381255
MECOM,0.8135131968506659
MED1,0.9335353525395846
MED12,1.0
MED12L,1.0
MED13,0.6871751603158041
MED13L,1.0
MED14,1.0
MED16,1.0
MED17,0.30219011935846873
MED24,0.24782302649792098
MED27,0.5951678062353475
MED30,1.0
MED4,1.0
MEF2A,0.3490484753212293
MEF2B,0.17065433237702832
MEF2C,0.2868274204540028
MEF2D,0.5561637403987543
MEFV,1.0
MEGF8,0.4002779519228027
MET,0.45290612301716493
MFN1,0.22156656642686634
MFN2,0.8283375466115152
MFNG,1.0
MGRN1,0.2740862741544241
MIOS,1.0
MKNK1,0.7914025944248559
MKNK2,0.9752884627122086
MLKL,1.0
MLST8,0.34782282624843597
MLYCD,1.0
MMP1,1.0
MMP13,1.0
MMP14,0.3766880346720888
MMP2,1.0
MMP3,1.0
MMP7,1.0
MMP9,1.0
MOB1A,1.0
MOB1B,1.0
MOSMO,1.0
MPL,1.0
MRAS,0.6942010329568615
MS4A2,1.0
MST1,1.0
MST1R,0.2868274204540028
MTCP1,1.0
MTOR,0.31349275497448137
MUC5AC,0.32040620021924926
MUC5B,0.5122956740974749
MYB,1.0
MYC,1.0
MYD88,1.0
MYH6,1.0
MYH7,1.0
MYL2,1.0
MYL3,1.0
MYL4,0.32273266273292534
MYL6,1.0
MYL6B,1.0
MYL9,1.0
MYLK,0.03496450036209279
MYLK2,1.0
MYLK3,1.0
MYLK4,0.6084411459306318
NAIP,1.0
NAMPT,1.0
NANOG,1.0
NANOGP8,1.0
NBL1,1.0
NCF1,1.0
NCK1,1.0
NCK2,1.0
NCOA1,1.0
NCOA2,1.0
NCOA3,1.0
NCOR1,1.0
NCOR2,0.19082182728544939
NCSTN,0.5308730731929201
NEK7,0.2577065159148939
NEO1,1.0
NF1,1.0
NF2,1.0
NFATC1,0.15487368853705424
NFATC2,0.30442867646726135
NFATC3,0.38706468001470773
NFATC4,1.0
NFKB1,0.9259601127032032
NFKB2,0.3490484753212293
NFKBIA,1.0
NFKBIB,1.0
NFKBIE,1.0
NGF,0.10985344753670057
NGFR,0.6942010329568615
NKD1,0.3089387413505673
NKD2,0.9980988103176093
NLK,0.14807804124381255
NLRC4,1.0
NLRP1,1.0
NLRP12,1.0
NLRP3,1.0
NLRP6,1.0
NLRP7,1.0
NLRX1,1.0
NOD1,1.0
NOD2,1.0
NODAL,1.0
NOG,0.9714881984502108
NOS1,1.0
NOS2,0.8544254565351362
NOS3,1.0
NOTCH1,1.0
NOTCH2,1.0
NOTCH3,0.6836722835313567
NOTCH4,0.02751865518554475
NOTUM,0.13768208364199847
NOX1,1.0
NOX4,1.0
NPPA,1.0
NPPB,0.026206144052193833
NPPC,1.0
NPR1,1.0
NPR2,0.6871747364595457
NPRL2,0.5625770214945697
NPRL3,0.3417397923821004
NPY,1.0
NPY1R,0.08237763487090101
NR1H3,0.10879832943917843
NR4A1,0.06689696450494602
NRAS,1.0
NRF1,0.6456034324461988
NRG1,1.0
NRG2,0.9524983083559881
NRG3,0.8432237801687793
NRG4,1.0
NSMAF,0.9411166161038826
NTF3,0.9524983083559881
NTF4,1.0
NTRK1,0.23070551782584958
NTRK2,1.0
NTRK3,0.13147618426403065
NTSR1,0.9638896978279231
NUMB,0.7585542021467591
NUMBL,1.0
OLR1,1.0
OPRD1,1.0
OPRM1,1.0
ORAI1,1.0
ORAI2,1.0
ORAI3,0.6732046879885242
OSM,1.0
OSMR,1.0
OTUD5,1.0
OXT,0.4358781761988516
OXTR,1.0
P2RY1,0.8098172431442923
PAK1,0.4615590008934203
PAK2,0.8919643394259521
PAK3,1.0
PAK4,0.6871751603158041
PAK5,1.0
PAK6,1.0
PALS1,1.0
PARD3,0.037509410059937874
PARD6A,1.0
PARD6B,1.0
PARD6G,1.0
PATJ,1.0
PCK1,1.0
PCK2,0.344165064059352
PDCD1,0.8024381238987224
PDE10A,0.02923871305900732
PDE1A,1.0
PDE1B,1.0
PDE1C,0.5529705291894391
PDE3A,0.7225628209081943
PDE3B,1.0
PDE4A,0.059458598403096516
PDE4B,1.0
PDE4C,1.0
PDE4D,0.5625770214945697
PDGFA,1.0
PDGFB,1.0
PDGFC,0.10775124398511514
PDGFD,1.0
PDGFRA,0.10879832943917843
PDGFRB,0.32507011451114853
PDHA1,1.0
PDHA2,1.0
PDHB,0.41104126657556883
PDK1,1.0
PDPK1,1.0
PERP,0.351506602246237
PF4,1.0
PF4V1,0.2889892102766769
PFKFB1,1.0
PFKFB2,0.3818547356934284
PFKFB3,0.47030344224237186
PFKFB4,1.0
PFKL,0.3180907278919629
PFKM,1.0
PFKP,0.3393254842392692
PFN1,1.0
PFN2,1.0
PFN3,0.416486750762464
PFN4,1.0
PGAM5,0.0016457973862050077
PGF,1.0
PGK1,1.0
PGK2,1.0
PGR,1.0
PHKA1,1.0
PHKA2,1.0
PHKB,1.0
PHKG1,1.0
PHKG2,0.8209174965776396
PHLPP1,0.4386902621934847
PHLPP2,0.30219011935846873
PIAS1,1.0
PIAS2,1.0
PIAS3,0.2517439695403717
PIAS4,0.41104126657556883
PIDD1,1.0
PIK3AP1,0.11415499463913331
PIK3C3,1.0
PIK3CA,1.0
PIK3CB,1.0
PIK3CD,1.0
PIK3CG,1.0
PIK3R1,0.8209174965776396
PIK3R2,0.18443786288581054
PIK3R3,0.3818547356934284
PIK3R4,0.20070051757023677
PIK3R5,0.2868274204540028
PIK3R6,1.0
PIM1,0.14411141587378049
PIN1,1.0
PITX2,0.835773431257255
PKLR,0.736890915815285
PKM,1.0
PKN1,1.0
PKN2,1.0
PKN3,1.0
PLA1A,1.0
PLA2G10,1.0
PLA2G12A,1.0
PLA2G12B,1.0
PLA2G1B,1.0
PLA2G2A,1.0
PLA2G2C,1.0
PLA2G2D,1.0
PLA2G2E,1.0
PLA2G2F,1.0
PLA2G3,1.0
PLA2G4A,1.0
PLA2G4B,1.0
PLA2G4C,0.9335353525395846
PLA2G4D,1.0
PLA2G4E,1.0
PLA2G4F,1.0
PLA2G5,1.0
PLA2G6,0.9600916337498887
PLAAT3,1.0
PLAT,1.0
PLAU,0.7189957201989776
PLCB1,0.8506881860719427
PLCB2,1.0
PLCB3,1.0
PLCB4,0.08237763487090101
PLCD1,0.05818278955881298
PLCD3,1.0
PLCD4,1.0
PLCE1,0.16917177532201866
PLCG1,0.4302852964109404
PLCG2,1.0
PLCZ1,1.0
PLD1,1.0
PLD2,1.0
PLIN1,1.0
PLIN2,1.0
PLIN4,0.20921372792254866
PLIN5,0.9752884627122086
PLK1,0.07353828400331414
PLK2,1.0
PLK3,1.0
PLK4,0.3589465811574475
PLN,1.0
PLTP,1.0
PMAIP1,1.0
POMC,1.0
PORCN,1.0
POU5F1,0.2825366693148801
POU5F1B,1.0
PPARA,0.04210104038273123
PPARD,1.0
PPARG,0.3393254842392692
PPARGC1A,0.6252155658662468
PPBP,1.0
PPIF,0.6977238945180402
PPM1A,1.0
PPM1B,0.37926597290793773
PPM1D,1.0
PPP1CA,1.0
PPP1CB,0.3589465811574475
PPP1CC,1.0
PPP1R12A,1.0
PPP1R12B,1.0
PPP1R12C,1.0
PPP1R1B,0.4557801921418617
PPP1R3A,1.0
PPP1R3B,1.0
PPP1R3C,1.0
PPP1R3D,1.0
PPP1R3E,1.0
PPP1R3F,1.0
PPP2CA,0.5122956740974749
PPP2CB,1.0
PPP2R1A,1.0
PPP2R1B,0.6801762019143189
PPP2R2A,1.0
PPP2R2B,1.0
PPP2R2C,0.2846765757385875
PPP2R2D,0.8769148484870471
PPP2R3A,0.7567407284224063
PPP2R3B,1.0
PPP2R3C,1.0
PPP2R5A,0.6906847657685582
PPP2R5B,1.0
PPP2R5C,0.6084411459306318
PPP2R5D,1.0
PPP2R5E,0.3274185541274004
PPP3CA,1.0
PPP3CB,1.0
PPP3CC,0.9108304335449982
PPP3R1,0.25570934306520166
PPP3R2,1.0
PPP4C,1.0
PPP4R3A,1.0
PPP4R3C,1.0
PPP5C,0.47618352690240384
PRDM4,1.0
PREX1,0.5951678062353475
PRICKLE1,0.7987551158485091
PRICKLE2,1.0
PRICKLE3,1.0
PRICKLE4,1.0
PRKAA1,0.8544254565351362
PRKAA2,1.0
PRKAB1,1.0
PRKAB2,1.0
PRKACA,1.0
PRKACB,1.0
PRKACG,1.0
PRKAG1,0.3417397923821004
PRKAG2,0.6235286701562465
PRKAG3,1.0
PRKAR1A,0.20921372792254866
PRKAR1B,0.8919643394259521
PRKAR2A,1.0
PRKAR2B,0.4029527756961644
PRKCA,1.0
PRKCB,1.0
PRKCD,0.8061255258641298
PRKCE,0.3321483886308887
PRKCG,1.0
PRKCI,1.0
PRKCQ,1.0
PRKCZ,0.19244293920047983
PRKD1,1.0
PRKD2,0.7694585654328076
PRKD3,0.05881782190024504
PRKG1,0.08667094695418688
PRKG2,0.3690192949337193
PRL,1.0
PRLR,1.0
PRMT1,0.3589465811574475
PRR5,0.736890915815285
PSEN1,1.0
PSEN2,1.0
PSENEN,1.0
PSTPIP1,0.21094730746656287
PTAFR,0.2597172210680184
PTCH1,0.3157862461705493
PTCH2,0.4443455997406166
PTCRA,0.22519092547401542
PTEN,1.0
PTGER1,0.5402883081739063
PTGER2,0.6319807285196108
PTGER3,1.0
PTGFR,1.0
PTGS2,0.6353749467215747
PTK2,0.6801762019143189
PTK2B,0.48210367594299275
PTPN1,0.19407415179467513
PTPN11,1.0
PTPN2,0.4275045515761392
PTPN5,1.0
PTPN6,1.0
PTPN7,1.0
PTPRC,1.0
PTPRF,0.8919643394259521
PTPRR,1.0
PXN,0.18443786288581054
PYCARD,1.0
PYDC1,0.7621837768491206
PYDC2,1.0
PYGB,1.0
PYGL,0.9562944752596729
PYGM,1.0
RAB10,0.4386902621934847
RAB11B,1.0
RAB14,1.0
RAB2A,1.0
RAB5A,1.0
RAB5B,1.0
RAB5C,1.0
RAB8A,1.0
RAC1,0.8656565540016024
RAC2,1.0
RAC3,1.0
RAF1,0.1494186222439587
RAG1,1.0
RAG2,1.0
RALA,0.11635493441025978
RALB,0.41104126657556883
RALBP1,0.18601883457969814
RALGDS,0.524642832186091
RAP1A,0.5820282295226769
RAP1B,1.0
RAP1GAP,0.09391432195551075
RAPGEF1,0.02258811287802212
RAPGEF2,1.0
RAPGEF3,0.7658185896471094
RAPGEF4,0.42197457017910134
RAPGEF5,0.12785808051893188
RAPGEF6,0.1973669813504988
RARA,0.2699264955144616
RASA1,1.0
RASA2,1.0
RASA3,0.7297150726441002
RASA4,1.0
RASA4B,1.0
RASAL1,0.30442867646726135
RASAL2,0.31349275497448137
RASAL3,0.32507011451114853
RASGRF1,0.1534959453339454
RASGRF2,1.0
RASGRP1,1.0
RASGRP2,0.13894993749498494
RASGRP3,0.7804087145446047
RASGRP4,1.0
RASSF1,1.0
RASSF2,1.0
RASSF4,1.0
RASSF5,0.1633380661291729
RASSF6,1.0
RBCK1,1.0
RBL1,0.17065433237702832
RBL2,0.3923177523426771
RBPJ,1.0
RBPJL,1.0
RBX1,1.0
RCAN1,1.0
RCAN2,1.0
RCHY1,1.0
REL,1.0
RELA,1.0
RELB,0.8320537311474636
RELN,1.0
RET,0.9562944752596729
RFNG,1.0
RGL1,0.7154347306097097
RGL2,1.0
RGMA,0.6593460791171104
RGMB,1.0
RGS14,0.8042810062368972
RGS2,1.0
RHEB,0.9885932070619251
RHOA,1.0
RHOQ,1.0
RICTOR,1.0
RIN1,1.0
RIPK1,0.13147618426403065
RIPK2,0.6801762019143189
RIPK3,1.0
RLN1,0.27200094092448945
RLN2,1.0
RLN3,1.0
RNASEL,1.0
RNF125,1.0
RNF152,0.929746936940584
RNF31,1.0
RNF43,1.0
ROCK1,0.3564556630801542
ROCK2,0.3321483886308887
ROR1,0.8656565540016024
ROR2,0.6319807285196108
RPRM,1.0
RPS6,1.0
RPS6KA1,0.8506881860719427
RPS6KA2,0.603447670018117
RPS6KA3,1.0
RPS6KA4,1.0
RPS6KA5,1.0
RPS6KA6,1.0
RPS6KB1,1.0
RPS6KB2,1.0
RPTOR,0.2699264955144616
RRAGA,1.0
RRAGB,1.0
RRAGC,1.0
RRAGD,0.03537812316212952
RRAS,1.0
RRAS2,1.0
RRM2,1.0
RRM2B,1.0
RSPO1,0.6051104604189474
RSPO2,1.0
RSPO3,0.12905541113835117
RSPO4,1.0
RUVBL1,0.4029527756961644
RXFP1,1.0
RXFP2,1.0
RXFP3,1.0
RXFP4,1.0
RXRA,0.9449092929597736
RXRB,1.0
RXRG,1.0
RYK,0.6662611417191255
RYR1,0.07906854409246754
RYR2,0.4500423158932323
RYR3,0.861909722771364
S100A7,0.12666940637360927
S100A7A,1.0
S100A8,1.0
S100A9,1.0
S1PR1,1.0
S1PR2,1.0
S1PR3,1.0
S1PR4,1.0
S1PR5,1.0
SAV1,1.0
SCD,0.04162143122457551
SCD5,1.0
SCP2,1.0
SCRIB,0.20921372792254866
SEC13,0.1254893529178711
SEH1L,0.3417397923821004
SELE,1.0
SENP2,1.0
SERPINB5,1.0
SERPINE1,0.5918702375710694
SERPINF1,0.7154347306097097
SESN1,1.0
SESN2,0.9562944752596729
SESN3,1.0
SETD7,0.25570934306520166
SFN,0.0009500013936095769
SFRP1,0.6421863589875758
SFRP2,0.8881980993944443
SFRP4,1.0
SFRP5,0.9411166161038826
SGK1,0.835773431257255
SGK2,1.0
SGK3,0.13517315423219753
SH2B1,0.7422875781099989
SH2B2,0.29996254192752314
SH2B3,1.0
SH2D2A,1.0
SHARPIN,1.0
SHC1,1.0
SHC2,0.9714881984502108
SHC3,1.0
SHC4,1.0
SHH,0.6766869815264505
SHISA5,0.10364247641727047
SHOC2,1.0
SIAH1,0.9695882601637257
SIK1,0.884434381770755
SIK2,0.884434381770755
SIKE1,1.0
SIN3A,0.8769148484870471
SIPA1,1.0
SIPA1L1,1.0
SIPA1L2,0.3552136111204304
SIVA1,0.04663173261865245
SKAP1,1.0
SKP1,1.0
SKP2,1.0
SLC25A31,0.18443786288581054
SLC25A4,0.8469542667104454
SLC25A5,1.0
SLC25A6,1.0
SLC27A1,1.0
SLC27A4,1.0
SLC2A1,0.3417397923821004
SLC2A2,0.618481826370963
SLC2A4,0.929746936940584
SLC38A9,1.0
SLC3A2,1.0
SLC7A5,1.0
SLC8A1,1.0
SLC8A2,0.5308730731929201
SLC8A3,1.0
SLC9A1,0.4850786910667827
SMAD1,1.0
SMAD2,0.2889892102766769
SMAD3,0.5951678062353475
SMAD4,1.0
SMAD5,1.0
SMAD6,0.6801762019143189
SMAD7,0.2804076939064273
SMAD9,1.0
SMO,0.6801762019143189
SMPD2,1.0
SMURF1,1.0
SMURF2,1.0
SNAI2,0.03537812316212952
SNW1,1.0
SOCS1,1.0
SOCS2,1.0
SOCS3,0.5277532657303159
SOCS4,1.0
SOCS5,1.0
SOCS6,0.620161789531052
SOCS7,1.0
SOD2,0.2197711284408489
SORBS1,0.7297150726441002
SORT1,0.19902864871825732
SOS1,0.3923177523426771
SOS2,1.0
SOST,1.0
SOX17,0.835773431257255
SOX2,1.0
SOX9,1.0
SP1,1.0
SPHK1,1.0
SPHK2,1.0
SPOP,0.7694585654328076
SPOPL,1.0
SPP1,1.0
SRC,1.0
SREBF1,0.043074297398195155
SRF,0.15212754154644514
SRSF1,0.3949604230687942
SST,0.07745500410842035
SSTR1,1.0
SSTR2,0.008463855163316825
SSTR5,0.8769148484870471
STAM,0.7987551158485091
STAM2,1.0
STAT1,0.351506602246237
STAT2,1.0
STAT3,1.0
STAT4,1.0
STAT5A,1.0
STAT5B,0.8394968079341012
STAT6,0.08237763487090101
STEAP3,0.5122956740974749
STIM1,1.0
STIM2,0.0782583890713906
STING1,1.0
STK11,1.0
STK3,0.47913860994130175
STK4,1.0
STMN1,0.3321483886308887
STRADA,0.351506602246237
STRADB,1.0
SUCNR1,1.0
SUFU,0.6017879719871302
SUGT1,0.2288567553827765
SYK,1.0
SYNGAP1,0.09868272412910442
TAB1,0.6977238945180402
TAB2,0.21977046872492756
TAB3,1.0
TACR1,0.8995040509478887
TACR2,0.049874788209849065
TACR3,1.0
TANK,1.0
TAOK1,1.0
TAOK2,1.0
TAOK3,1.0
TBC1D1,0.07353828400331414
TBC1D4,0.018444120691972037
TBC1D7,0.2197711284408489
TBK1,0.08195751940172837
TBKBP1,0.014023664416696557
TBL1X,1.0
TBL1XR1,0.9259601127032032
TBL1Y,1.0
TBX3,0.8135131968506659
TBXA2R,1.0
TCF3,0.7840682831877438
TCF7,0.3490484753212293
TCF7L1,0.08667094695418688
TCF7L2,0.8024381238987224
TCL1A,1.0
TCL1B,1.0
TEAD1,1.0
TEAD2,1.0
TEAD3,0.029593610009209743
TEAD4,1.0
TEC,1.0
TEK,1.0
TELO2,1.0
TF,0.04258531766377709
TFAM,1.0
TFDP1,1.0
TFF1,1.0
TFRC,1.0
TGFA,0.06978505262809008
TGFB1,1.0
TGFB2,1.0
TGFB3,1.0
TGFBR1,1.0
TGFBR2,1.0
TGIF1,1.0
TGIF2,1.0
TH,1.0
THBD,0.9980988103176093
THBS1,0.17065433237702832
THBS2,1.0
THBS3,1.0
THBS4,1.0
THEM4,0.8544254565351362
THPO,1.0
THRA,1.0
THRB,0.6456029601898535
TIAM1,0.4247343018102715
TICAM1,0.7658185896471094
TICAM2,1.0
TIMP1,1.0
TIRAP,0.07430839549776865
TKFC,1.0
TLE1,1.0
TLE2,0.9980988103176093
TLE3,0.04067608055574591
TLE4,0.29554031157127125
TLE6,0.9335353525395846
TLE7,1.0
TLN1,1.0
TLN2,1.0
TLR1,1.0
TLR2,0.9524983083559881
TLR3,1.0
TLR4,1.0
TLR5,1.0
TLR6,1.0
TLR7,1.0
TLR8,1.0
TLR9,1.0
TNC,1.0
TNF,1.0
TNFAIP3,0.14411141587378049
TNFRSF10A,1.0
TNFRSF10B,0.23070551782584958
TNFRSF11A,0.5092327329556139
TNFRSF13C,1.0
TNFRSF1A,0.6252155658662468
TNFRSF1B,0.10163530867388958
TNFSF10,1.0
TNFSF11,0.022029355652510213
TNFSF13B,1.0
TNFSF14,1.0
TNN,0.8469542667104454
TNNI3,1.0
TNR,1.0
TNXB,0.7047891291814816
TOLLIP,0.4500423158932323
TP53,1.0
TP53AIP1,1.0
TP53BP1,0.9904942674707437
TP53BP2,0.9752884627122086
TP53I3,1.0
TP73,0.26173738586035733
TPTEP2-CSNK1E,1.0
TRADD,1.0
TRAF1,0.6766869815264505
TRAF2,1.0
TRAF3,1.0
TRAF3IP2,1.0
TRAF4,1.0
TRAF5,1.0
TRAF6,1.0
TRDN,1.0
TRHR,1.0
TRIP10,1.0
TRIP6,0.0967526683795551
TRPC6,0.08154001453348958
TSC1,1.0
TSC2,0.5122956740974749
TSHB,1.0
TSHR,1.0
TSLP,1.0
TTI1,1.0
TXN,0.5918697075272304
TXN2,1.0
TXNIP,1.0
TYK2,1.0
UBC,1.0
UCP1,1.0
ULK1,1.0
ULK2,1.0
USP25,0.20921372792254866
USP7,0.02718532088271543
VANGL1,1.0
VANGL2,0.344165064059352
VASP,1.0
VAV1,1.0
VAV2,0.40833445187259054
VAV3,1.0
VCAM1,1.0
VDAC1,0.1494186222439587
VDAC2,0.7621837768491206
VDAC3,0.5340022117583216
VEGFA,0.2804076939064273
VEGFB,1.0
VEGFC,1.0
VEGFD,1.0
VHL,1.0
VIP,1.0
VIPR2,0.10263498941725886
VTN,1.0
VWF,1.0
WAS,1.0
WDR24,1.0
WDR59,1.0
WIF1,1.0
WNT1,1.0
WNT10A,0.2658102277887764
WNT10B,1.0
WNT11,0.11306737203855911
WNT16,1.0
WNT2,1.0
WNT2B,0.3564556630801542
WNT3,0.009462987234746176
WNT3A,0.8320537311474636
WNT4,1.0
WNT5A,0.47618352690240384
WNT5B,1.0
WNT6,0.17668197215801673
WNT7A,1.0
WNT7B,0.8694064072587895
WNT8A,1.0
WNT8B,1.0
WNT9A,0.5308730731929201
WNT9B,1.0
WTIP,0.8544254565351362
WWC1,0.7694585654328076
WWTR1,0.156260803394966
XCL1,1.0
XCL2,1.0
XCR1,1.0
XIAP,1.0
YAP1,1.0
YWHAB,1.0
YWHAE,0.05330487308262402
YWHAG,0.8656565540016024
YWHAH,1.0
YWHAQ,0.7225628209081943
YWHAZ,0.5402871491910413
ZAP70,0.08322221785421208
ZFYVE16,0.31349275497448137
ZFYVE9,0.18921079009309172
ZMAT3,1.0
ZNF274,1.0
ZNRF3,0.7621837768491206
