gene_name,p_value
IL6ST,0.19653228217895546
IL7,0.16353116763301756
IL7R,0.45883585024686513
IL9,0.9728165909157609
IL9R,0.04591446387184299
ILK,0.7658176139529214
INHBA,0.7950456169269909
INHBB,0.7100933742947074
INHBC,0.31478899023692586
INHBE,0.39746526084122424
INPP5D,0.9373240213701658
INPPL1,0.27934455160454497
INS,1.0
INSL3,0.12022753121053298
INSL5,0.8431373725759918
INSR,0.7950688405627023
INVS,0.12482915213241082
IQCE,1.0
IRAG1,0.3792632454334852
IRAK1,0.5000987135512397
IRAK2,0.8562808830733648
IRAK3,0.34168246386406387
IRAK4,0.37023791099144765
IRF1,0.13893298203967186
IRF3,0.04795885682509466
IRF5,0.7136428430295017
IRF7,0.740485714951858
IRF9,0.841359401805619
IRS1,0.8600243855956335
IRS2,0.06376396329826503
IRS4,0.625866562162767
ITCH,0.027346030367332456
ITGA1,0.0790483865416331
ITGA10,0.413736660437527
ITGA11,0.10975329546459528
ITGA2,0.6318685640128243
ITGA2B,0.0333459977143142
ITGA3,0.1376696974508718
ITGA4,0.5274896902426867
ITGA5,0.5902129070262265
ITGA6,0.48656430763434744
ITGA7,0.8264807625732532
ITGA8,0.13018501001099095
ITGA9,0.11521703059381871
ITGAL,0.7895320475328997
ITGAM,0.06374916098168579
ITGAV,0.12315174692726376
ITGB1,0.7987548341315487
ITGB2,0.13831263484894551
ITGB3,0.04418602440247281
ITGB4,0.4386896072507339
ITGB5,0.05945495657180933
ITGB6,0.6133007007842883
ITGB7,0.35514683698301275
ITGB8,0.5738673414058475
ITK,0.33818074272476895
ITPR1,0.023449335681883156
ITPR2,0.5902043985590019
ITPR3,0.21707293050947096
JAG1,0.03816393032143666
JAG2,0.21181144632283833
JAK1,0.05569760811630468
JAK2,0.001784111864422614
JAK3,9.858261141490755e-06
JMJD7-PLA2G4B,0.46300687153618436
JUN,0.031049283461666258
JUND,0.733299714165513
KAT2A,0.46737723142233956
KAT2B,0.1619000150241443
KCNJ12,0.19404863559198038
KCNJ14,0.7404477705429321
KCNJ18,1.0
KCNJ2,0.7877118926932787
KCNJ3,0.23536642531896113
KCNJ4,0.3227319704921381
KCNJ5,0.5494760283425104
KCNJ6,0.18128331561360245
KCNJ8,0.9108235729467847
KCNJ9,0.3227305860045556
KCNMA1,0.591863346840723
KCNMB1,0.826435062897129
KCNMB2,0.07506257932963564
KCNMB3,0.0321602294999757
KCNMB4,0.08407158478523946
KCNU1,1.0
KDR,0.875012729439375
KIDINS220,0.018442781312453787
KIF3A,0.007832435014985546
KIF7,0.15762225299459576
KIT,0.044815911879258714
KITLG,0.011698733637755095
KLF2,0.6490228506085938
KLF4,0.3077904956291193
KNG1,0.23242852060473518
KRAS,0.0247918902144763
KRIT1,0.09022863555040307
KRT10,0.027016242415423962
KRT12,0.8678624858430996
KRT13,0.4998620149478532
KRT14,0.30326938899813316
KRT15,0.940899404709338
KRT16,0.09788288254921686
KRT17,0.5690230295204488
KRT18,0.20401476465040036
KRT19,0.5061325587444467
KRT20,1.0
KRT23,0.24888133893415332
KRT24,1.0
KRT25,1.0
KRT26,1.0
KRT27,0.5221316477510566
KRT28,0.23982462796875825
KRT31,0.03413219049663971
KRT32,0.3191930759476217
KRT33A,0.1561472728764251
KRT33B,0.93906833225575
KRT34,0.1683337845254974
KRT35,1.0
KRT36,0.3940156934552177
KRT37,1.0
KRT38,0.3249311654768372
KRT39,0.5667733271897306
KRT40,0.3249311654768372
KRT9,0.7137649019038834
KSR1,0.12725885445697224
KSR2,0.3502561818483655
LAMA1,0.7822161788511763
LAMA2,0.7877124856711337
LAMA3,0.214417388277516
LAMA4,0.6697164945758236
LAMA5,0.6151253680081809
LAMB1,0.020423174753395043
LAMB2,0.10879731745116013
LAMB3,0.5016053084698596
LAMB4,0.7768550409959121
LAMC1,0.05328714525795401
LAMC2,0.4243634284323665
LAMC3,0.3539515671180451
LAMTOR1,0.1339320092848958
LAMTOR2,0.005113769248676046
LAMTOR3,0.01185983581593371
LAMTOR4,0.0010876665767093625
LAMTOR5,0.0004946273711784688
LAT,0.8506852306653389
LATS1,0.12842834014802457
LATS2,0.5836023997601085
LCK,0.5524530006331176
LCN2,0.01050260360868018
LCP2,0.018676712935759305
LDHA,0.07430839549776865
LDHAL6A,0.45684221722225016
LDHAL6B,0.12883260962584167
LDHB,0.06832846476248335
LDHC,0.18587657363179588
LEF1,0.5092272794671315
LEFTY1,0.20917789099409534
LEFTY2,0.5103561468829477
LEP,0.5606243580191617
LEPR,0.012593339503431033
LFNG,0.3702817308809555
LGR4,0.24585806489009732
LGR5,0.5918066176204612
LGR6,0.32122860405586695
LHB,0.29362425122356617
LHCGR,0.4587047125391027
LIF,0.27719482744134494
LIFR,0.4572133414368109
LILRA1,0.001846444547916015
LILRA2,0.760344067154044
LILRA4,0.63522636134309
LILRA5,0.19021579431021873
LILRA6,0.021649732383112123
LILRB1,0.15075442344961437
LILRB2,0.1473058127078371
LILRB3,0.9695828664592377
LILRB4,0.10162454309618416
LILRB5,0.3266415189095644
LIMD1,0.8450531298141052
LIPE,0.7458863480605609
LLGL1,0.39894117856515077
LLGL2,0.7207731526676702
LPAR1,0.2057756297715353
LPAR2,0.06444250690509294
LPAR3,0.3883549046028041
LPAR4,0.6267144648194093
LPAR5,0.1447363372238651
LPAR6,0.2878924635155987
LPIN1,0.9524973580702073
LPIN2,0.3285934339888985
LPIN3,0.18521704069474365
LPL,0.298847339111157
LRP2,0.3032845051520662
LRP5,0.005876180495912156
LRP6,0.3896627715406208
LSP1,0.7136463677275479
LTA,0.11125160645343116
LTB,0.0411319689861818
LTB4R2,0.003726086715283338
LTBP1,0.8863115584498489
LTBR,0.8863146277724813
LY96,0.036638756222227516
LYN,0.29113986328075747
MAGED1,0.014116804395334642
MAGI1,0.14345257892793137
MAGI2,0.08321692562220942
MAGI3,0.004086875815215597
MALT1,0.039051212110978874
MAML1,0.8042725020286605
MAML2,0.907040265775891
MAML3,0.4371038160651134
MAP2K1,0.04431693864201696
MAP2K2,0.11525083641727009
MAP2K3,0.657616779462246
MAP2K4,0.0375083186405765
MAP2K5,0.06274807049869587
MAP2K6,0.07984668983881103
MAP2K7,0.0849284130347034
MAP3K1,0.9562854778823794
MAP3K11,0.45577696902233844
MAP3K12,0.07469425329454052
MAP3K13,0.037072183892651545
MAP3K14,0.05630121125451223
MAP3K2,0.17513137796720657
MAP3K20,1.0
MAP3K3,0.8806708981900427
MAP3K4,0.015889866890021195
MAP3K5,0.6679885726691422
MAP3K6,0.9600912344273164
MAP3K7,0.004890982257998169
MAP3K8,0.001295774386616964
MAP4K1,0.6836358934922977
MAP4K2,0.8135105780378598
MAP4K3,0.035793003526221244
MAP4K4,0.0445694914592649
MAPK1,0.016100239943653845
MAPK10,0.08407335857267233
MAPK11,0.07277184535259083
MAPK12,0.04381605617891992
MAPK13,0.15835375926285833
MAPK14,0.017630760631667363
MAPK15,0.40560670762836537
MAPK3,0.03664413037369163
MAPK4,0.0524277048003992
MAPK6,0.0028962632426352028
MAPK7,0.802428989406619
MAPK8,0.010349225803137949
MAPK8IP1,0.29996254192752314
MAPK8IP2,0.05015304970756431
MAPK8IP3,0.038391739236843546
MAPK9,0.025569792716216993
MAPKAP1,0.3357197500043487
MAPKAPK2,0.07392128048457537
MAPKAPK3,0.729709499570335
MAPKAPK5,0.12141907493179668
MAPT,0.02652887817162716
MATK,0.3870633216247601
MAVS,0.18206945365096938
MAX,0.6101080119611948
MC2R,0.6598339214336347
MCL1,0.16991062006662794
MDM2,0.8283368213387858
MDM4,0.41510405188967836
ME1,0.010421041968108573
ME3,0.0581809920965071
MECOM,0.5046380804051075
MED1,0.9638874261545045
MED12,0.2977328082222831
MED12L,0.01496972271222401
MED13,0.7694463863561881
MED13L,0.22883944119760757
MED14,0.03685479423372919
MED16,0.47030153713658385
MED17,0.8694025189416159
MED24,0.07586629449237459
MED27,0.06941534758338753
MED30,0.03314863538008295
MED4,0.012687466948581133
MEF2A,0.010784768572627121
MEF2B,0.44006749639090414
MEF2C,0.05156596603583881
MEF2D,0.044821726512921704
MEFV,0.09175795381981114
MEGF8,0.46155707821018543
MET,0.5561371845851888
MFN1,0.0015796499205538248
MFN2,0.11580080859248294
MFNG,0.8562865781454903
MGRN1,0.07866133490123031
MIOS,0.201517712381162
MKNK1,0.019534832821582877
MKNK2,0.6645283339641876
MLKL,0.43586176206827065
MLST8,0.6889278608720998
MLYCD,0.3740915427021527
MMP1,0.0010671534876995565
MMP13,0.9688607351396631
MMP14,0.18838628345581654
MMP2,0.342906865151521
MMP3,0.05002339990975431
MMP7,0.6333713637394844
MMP9,0.28988454100162253
MOB1A,0.1812945560103979
MOB1B,0.05817020748159374
MOSMO,0.21619587249885852
MPL,0.2708792871825022
MRAS,0.1460838482990093
MS4A2,0.9810791737213301
MST1,0.927852497104445
MST1R,0.31792520570981364
MTCP1,0.345372838256893
MTOR,0.1254823228150088
MUC5AC,0.14165647010098795
MUC5B,0.6701744000211366
MYB,0.03232558813653702
MYC,0.0009332485409991805
MYD88,0.5308401535761959
MYH6,0.6030445840505055
MYH7,0.12722946861706144
MYL2,0.16610637733480738
MYL3,0.2900604102911294
MYL4,0.638698402008206
MYL6,0.02888748445143142
MYL6B,0.05071348009805695
MYL9,0.41512006947731406
MYLK,0.27095687349250663
MYLK2,0.7512907659221164
MYLK3,0.25142972356067694
MYLK4,0.08742041079163844
NAIP,0.37410863116733206
NAMPT,0.0005798953882655679
NANOG,0.6781450308406146
NANOGP8,0.32895300338694056
NBL1,0.02094745079854261
NCF1,0.18599994565281286
NCK1,0.5355591763954819
NCK2,0.21798352717316627
NCOA1,0.26274538479838616
NCOA2,0.03951637379472121
NCOA3,0.6251804256488981
NCOR1,0.4865686719051068
NCOR2,0.9923952404215306
NCSTN,0.5641820006188468
NEK7,0.048227801847944354
NEO1,0.9771884191137533
NF1,0.1026281051319023
NF2,0.9013890205083223
NFATC1,0.07703512005647678
NFATC2,0.29653462313143586
NFATC3,0.35395432156475026
NFATC4,0.6697280529017056
NFKB1,0.8957258982503319
NFKB2,0.9524970865495087
NFKBIA,0.5122944672000678
NFKBIB,0.4429226578501294
NFKBIE,0.046101698876950675
NGF,0.5917790397710563
NGFR,0.8488094766179828
NKD1,0.34530726840126635
NKD2,0.0731519864102722
NLK,0.037947706007395554
NLRC4,0.19858366190407506
NLRP1,0.06689696450494602
NLRP12,0.23377826124248413
NLRP3,0.0082242473650413
NLRP6,0.4488406945016209
NLRP7,0.2080381338229742
NLRX1,0.645589263936269
NOD1,0.05567624851980992
NOD2,0.43237502378016957
NODAL,0.3720714348447828
NOG,0.992394783447993
NOS1,0.9790867453664466
NOS2,0.22606955537143603
NOS3,0.14280175236122372
NOTCH1,0.2857430485452619
NOTCH2,0.6507379494558128
NOTCH3,0.9259590565124016
NOTCH4,0.41103524283097637
NOTUM,0.24100559301083102
NOX1,0.48762010108471443
NOX4,0.00278997009858358
NPPA,0.058798644977987966
NPPB,0.11807857119783377
NPPC,0.0770473818949574
NPR1,0.01760564492345924
NPR2,0.7368876536780133
NPRL2,0.10014742674595936
NPRL3,0.7172121340605593
NPY,0.003966653086851608
NPY1R,0.24587022569718797
NR1H3,0.09722754331041411
NR4A1,0.21268928965072986
NRAS,0.00046026205948007567
NRF1,0.6017749757337795
NRG1,0.004056381185190701
NRG2,0.5689694031836605
NRG3,0.056925905622818455
NRG4,0.07352263051502889
NSMAF,0.014208827905114397
NTF3,0.3829393729616869
NTF4,0.6252919590594577
NTRK1,0.04170807900912728
NTRK2,0.3896858327278331
NTRK3,0.9032758395068046
NTSR1,0.060371416470126865
NUMB,0.06108332464548112
NUMBL,0.010279699137787724
OLR1,0.1152341937542768
OPRD1,0.4178360933192289
OPRM1,0.5417528296920144
ORAI1,1.0
ORAI2,0.7243456146690335
ORAI3,0.09964855393514416
OSM,0.16014888253456339
OSMR,0.1357824970086895
OTUD5,0.0395197613197277
OXT,0.2718520701973274
OXTR,0.5577422989596147
P2RY1,0.4940142682310762
PAK1,0.026045733495436315
PAK2,0.2740677393567864
PAK3,0.012687976509159362
PAK4,0.07507758297628901
PAK5,0.3100655100310824
PAK6,0.013294840988854913
PALS1,0.8301871509459355
PARD3,0.04356711234411639
PARD6A,0.7676366454407004
PARD6B,0.8208431548251437
PARD6G,0.44571969567765635
PATJ,0.08491637441992302
PCK1,0.04019999401411882
PCK2,0.2793252914938069
PDCD1,0.05494535078672374
PDE10A,0.0038120788818834903
PDE1A,0.05419046523431909
PDE1B,0.05449045405189798
PDE1C,0.5418569244074174
PDE3A,0.8263939757009285
PDE3B,0.10563462343141011
PDE4A,0.21356515428209866
PDE4B,0.09771100981939358
PDE4C,0.8712776950493827
PDE4D,0.009265384602425198
PDGFA,0.1046518495093395
PDGFB,0.1654961780136519
PDGFC,0.3168872606217965
PDGFD,0.08312254750779105
PDGFRA,0.8450842128490694
PDGFRB,0.22518628092743154
PDHA1,0.2517439695403717
PDHA2,0.3249311654768372
PDHB,0.024794159826462336
PDK1,0.07506633022908725
PDPK1,0.4372770161703601
PERP,0.924065266208427
PF4,0.13573552415948623
PF4V1,0.5556290411801947
PFKFB1,0.3723135585810814
PFKFB2,0.763997257127301
PFKFB3,0.4261167896690692
PFKFB4,0.37923392288781876
PFKL,0.48507556827892717
PFKM,0.12785808051893188
PFKP,0.9032773541488813
PFN1,0.005709044553709009
PFN2,0.008463855163316825
PFN3,0.10323870074381948
PFN4,0.7313009257322614
PGAM5,0.2353704447950894
PGF,0.022726410985995767
PGK1,0.035795914128589894
PGK2,0.0824552321674953
PGR,0.9067929800348643
PHKA1,0.3392860975722509
PHKA2,0.8562934926801579
PHKB,0.17743838592102235
PHKG1,0.3453749085776917
PHKG2,0.032374344464148296
PHLPP1,0.08888072859581317
PHLPP2,0.019781035161456684
PIAS1,0.004747350589242391
PIAS2,0.05817847566199072
PIAS3,0.004608595641458909
PIAS4,0.44575939983594204
PIDD1,0.42473297668053467
PIK3AP1,0.14078839941824298
PIK3C3,0.0686783595604744
PIK3CA,0.029230625756396317
PIK3CB,0.05661691258060591
PIK3CD,0.5984575135926467
PIK3CG,0.24314723928798854
PIK3R1,0.09771340854306443
PIK3R2,0.6218432435280203
PIK3R3,0.031045673527145264
PIK3R4,0.03334751253004581
PIK3R5,0.8079484900661622
PIK3R6,1.0
PIM1,0.0190420998417846
PIN1,0.025413385738043283
PITX2,0.3612273590436931
PKLR,0.0372863877571391
PKM,0.034964239835087826
PKN1,0.5371406380584195
PKN2,0.07088405346303377
PKN3,0.6836598695157838
PLA1A,0.020293279093134765
PLA2G10,0.45788831365480054
PLA2G12A,0.17212819199704066
PLA2G12B,0.6092219028836561
PLA2G1B,0.7553476286101564
PLA2G2A,0.5104322387335493
PLA2G2C,0.014866533894411511
PLA2G2D,0.2868034688998199
PLA2G2E,1.0
PLA2G2F,0.3249311654768372
PLA2G3,0.9370599979099616
PLA2G4A,0.001440954912205681
PLA2G4B,0.18680550128772866
PLA2G4C,0.09113666117237043
PLA2G4D,0.3806685291855715
PLA2G4E,0.7203402931850063
PLA2G4F,0.00630435200537198
PLA2G5,0.0019505040269202094
PLA2G6,0.8769134510074564
PLAAT3,0.7047879216569874
PLAT,0.888196351533458
PLAU,0.5417030706671064
PLCB1,0.028539212257771018
PLCB2,0.00043249745875662557
PLCB3,0.06478919176405988
PLCB4,0.04481162751607127
PLCD1,0.5466077586873854
PLCD3,0.00901290716127017
PLCD4,0.1514140571025082
PLCE1,0.2793142850824105
PLCG1,0.37540107959645175
PLCG2,0.31920485532926013
PLCZ1,0.3249311654768372
PLD1,0.6067593428923705
PLD2,0.9259597958507086
PLIN1,0.8135087448032587
PLIN2,0.48209991558660137
PLIN4,0.11579611739791769
PLIN5,0.7458902090265229
PLK1,0.13956684126037375
PLK2,0.06410534522260695
PLK3,0.031046154844361143
PLK4,0.03767420548626728
PLN,0.9182947279274487
PLTP,0.6507426139036729
PMAIP1,0.6387221210761252
POMC,0.8976118357395605
PORCN,0.031049042795387394
POU5F1,0.3031080336128591
POU5F1B,0.30280799590024143
PPARA,0.08977093346724427
PPARD,0.8863128508265199
PPARG,0.5061502059325328
PPARGC1A,0.029235940189536385
PPBP,0.5022736119008264
PPIF,0.43587555003235867
PPM1A,0.1370425198063536
PPM1B,0.35150246806461116
PPM1D,0.8450787418404235
PPP1CA,0.3381196787413723
PPP1CB,0.04210045227497141
PPP1CC,0.749503325473448
PPP1R12A,0.7585542021467591
PPP1R12B,0.08279333615124437
PPP1R12C,0.13831376302905604
PPP1R1B,0.7658185896471094
PPP1R3A,0.702579120150545
PPP1R3B,0.6853069534112202
PPP1R3C,0.16405585801417333
PPP1R3D,0.4925353872645388
PPP1R3E,0.127260486958751
PPP1R3F,0.14941687581471147
PPP2CA,0.02819591231797657
PPP2CB,0.05185210773159995
PPP2R1A,0.004748666994144828
PPP2R1B,0.5386993783176146
PPP2R2A,0.01684789868606514
PPP2R2B,0.008826905556700732
PPP2R2C,0.13026143388236225
PPP2R2D,0.07277143583232817
PPP2R3A,0.07701482474102662
PPP2R3B,0.9562937881559924
PPP2R3C,0.002046825316135255
PPP2R5A,0.8637812116977264
PPP2R5B,0.21976980900759602
PPP2R5C,6.775119324824558e-05
PPP2R5D,0.22519092547401542
PPP2R5E,0.012183977072065876
PPP3CA,0.03031452976015071
PPP3CB,0.05071414138247521
PPP3CC,0.1812945560103979
PPP3R1,0.02042425515061131
PPP3R2,0.38568139464035156
PPP4C,0.7012504348207316
PPP4R3A,0.7332967780898887
PPP4R3C,1.0
PPP5C,0.024640845477196825
PRDM4,0.1916184130455394
PREX1,0.1326952638729783
PRICKLE1,0.09484961587203969
PRICKLE2,0.21443509400704153
PRICKLE3,0.8919552754330264
PRICKLE4,1.0
PRKAA1,0.020680595381836978
PRKAA2,0.007938929499506578
PRKAB1,0.18601190875760476
PRKAB2,0.11090131430342633
PRKACA,0.059457870034536384
PRKACB,0.0304968619604435
PRKACG,0.41979977598634577
PRKAG1,0.009076308851606794
PRKAG2,0.06444899969137517
PRKAG3,0.4778541605059291
PRKAR1A,0.018325952763457203
PRKAR1B,0.02374267499580799
PRKAR2A,0.273023032974704
PRKAR2B,0.007722425793859638
PRKCA,0.2988480304179776
PRKCB,0.2233738197596421
PRKCD,0.006411425452410173
PRKCE,0.06905201377716388
PRKCG,0.010565669437720224
PRKCI,0.001672417427051909
PRKCQ,0.1569199082359035
PRKCZ,0.05849886870814928
PRKD1,0.9278505412652658
PRKD2,0.23069217591587288
PRKD3,0.6100875665900756
PRKG1,0.784045383951572
PRKG2,0.2729317524094752
PRL,0.2811376762261385
PRLR,0.2975245075238928
PRMT1,0.0357953849233662
PRR5,0.5820239097200899
PSEN1,0.6017838133240043
PSEN2,0.005920108878542032
PSENEN,0.011623086848176858
PSTPIP1,0.89007684658428
PTAFR,0.8506818528429039
PTCH1,0.32272297117966364
PTCH2,0.44291613274325903
PTCRA,0.26607753361218833
PTEN,0.06410382226374269
PTGER1,0.06339003363243027
PTGER2,0.22539958354034928
PTGER3,0.07772232812706005
PTGFR,0.8314732277684546
PTGS2,0.003222184745019062
PTK2,0.04663047750189654
PTK2B,0.057867057497406185
PTPN1,0.019655404868879973
PTPN11,0.645602015671511
PTPN2,0.02244304643489959
PTPN5,0.024947676712985603
PTPN6,0.0743021802151047
PTPN7,0.5448117630936968
PTPRC,0.04064243326772727
PTPRF,0.08710868142052733
PTPRR,0.014881796051615706
PXN,0.40968050048853644
PYCARD,0.28466692915799063
PYDC1,0.0052660656341742
PYDC2,0.6898045033377915
PYGB,0.0329575331824187
PYGL,0.4400910476803255
PYGM,0.0262055008852594
RAB10,0.04849865748266446
RAB11B,0.29553892980446894
RAB14,0.019786316381874544
RAB2A,0.0077774760031103255
RAB5A,0.004341612574029238
RAB5B,0.26072253974751947
RAB5C,0.05631178588386548
RAB8A,0.05213251436750576
RAC1,0.8863154354476476
RAC2,0.009134932429854033
RAC3,0.15418246883162345
RAF1,0.9619898515917028
RAG1,0.15253328749114134
RAG2,0.9603228339561363
RALA,0.37155305132006133
RALB,0.026366976688024794
RALBP1,0.8079705806632205
RALGDS,0.5434422943410238
RAP1A,0.6117784449577816
RAP1B,0.07163828446196932
RAP1GAP,0.10364148817616797
RAPGEF1,0.9259599014686588
RAPGEF2,0.13025978456027656
RAPGEF3,0.08493242590299212
RAPGEF4,0.019786492432044462
RAPGEF5,0.1860100198733684
RAPGEF6,0.2835832130515449
RARA,0.12027952248860078
RASA1,0.05881384171606887
RASA2,0.010708372799862647
RASA3,0.2740746042472302
RASA4,0.34173772051553764
RASA4B,0.6679930383165965
RASAL1,0.13331086419409585
RASAL2,0.027015804539020312
RASAL3,0.8413385714901369
RASGRF1,0.061745600486974195
RASGRF2,0.02802099992596956
RASGRP1,0.04067147882157141
RASGRP2,0.5513744545615713
RASGRP3,0.6473081996930776
RASGRP4,0.38428012769464304
RASSF1,0.04090896333695497
RASSF2,0.4601085485525901
RASSF4,0.9297468366965501
RASSF5,1.0
RASSF6,0.38528622724195893
RBCK1,0.03496267668438308
RBL1,0.4203645513666451
RBL2,0.3677438245061395
RBPJ,0.9354297617251994
RBPJL,0.2372620118417853
RBX1,0.016741865509217253
RCAN1,0.14280289561349582
RCAN2,0.043816357834089
RCHY1,0.3766791595751724
REL,0.7950292696357933
RELA,0.6784272556906829
RELB,0.032168856709256524
RELN,0.07391219134399031
RET,0.08406271584570324
RFNG,0.86190874492394
RGL1,0.0190420998417846
RGL2,0.943012548866858
RGMA,0.9108299254068376
RGMB,0.1521251964720047
RGS14,0.18760853876155237
RGS2,0.035585441281797456
RHEB,0.0235954104531819
RHOA,0.01674202164322766
RHOQ,0.8432233374170858
RICTOR,0.578749423864707
RIN1,0.0054634525670449186
RIPK1,0.1389358079898427
RIPK2,0.048217226301697405
RIPK3,0.08569636288152502
RLN1,0.5415920771730777
RLN2,0.4873086530625723
RLN3,1.0
RNASEL,0.024320993418081374
RNF125,0.4970018194931154
RNF152,0.23720467402321121
RNF31,0.10619459469831112
RNF43,0.7749133176619343
ROCK1,0.5387075113548669
ROCK2,0.005000475901581092
ROR1,0.0781001765863495
ROR2,0.015421525074700258
RPRM,0.2857451163384842
RPS6,0.06410762966789478
RPS6KA1,0.2468398732523075
RPS6KA2,0.2032236234118887
RPS6KA3,0.06009269424075294
RPS6KA4,0.07705287860200742
RPS6KA5,0.020549452253141216
RPS6KA6,0.20652428023741043
RPS6KB1,0.27932735514462326
RPS6KB2,0.27199202473553574
RPTOR,0.2566970528892396
RRAGA,0.06342559879546139
RRAGB,0.0042444685215984705
RRAGC,0.10014159773065039
RRAGD,0.012184471532351648
RRAS,0.6404777846328207
RRAS2,0.7895496921138851
RRM2,0.10132958699799567
RRM2B,0.002129422717731273
RSPO1,0.20066852630804854
RSPO2,0.09965533766890469
RSPO3,0.680164531721819
RSPO4,0.14935982199355924
RUVBL1,0.06479263984324456
RXFP1,0.19324645084937198
RXFP2,0.07103688959774641
RXFP3,0.74018668061518
RXFP4,0.14752707167234486
RXRA,0.026689900800967118
RXRB,0.16047510714442825
RXRG,0.021211736424287145
RYK,0.28038567432349626
RYR1,0.5355545065687481
RYR2,0.11252354592372077
RYR3,0.9089395651192159
S100A7,0.8238555282542046
S100A7A,0.32695791040649547
S100A8,0.060757533064147266
S100A9,0.051851772532417593
S1PR1,0.4850768174008043
S1PR2,0.12947679616651522
S1PR3,0.45720175398708185
S1PR4,0.9448677778531281
S1PR5,0.7621824569957538
SAV1,0.6679805340503329
SCD,0.3033066417785909
SCD5,0.15835852218421131
SCP2,0.005344497235770783
SCRIB,0.11802611669858407
SEC13,0.06376434284958772
SEH1L,0.06618781183872269
SELE,0.04911659519344221
SENP2,0.1728908557888863
SERPINB5,0.5406726485317317
SERPINE1,0.5852338306977181
SERPINF1,0.19082182728544939
SESN1,0.49406061291092396
SESN2,0.08070064356356067
SESN3,0.7932367008995229
SETD7,0.05300252521100647
SFN,0.8581358730651208
SFRP1,0.40561544141946837
SFRP2,0.6994812331188192
SFRP4,0.2584358265520229
SFRP5,0.3122441930339227
SGK1,0.8900801280830983
SGK2,0.09625585702668646
SGK3,0.8637785099760604
SH2B1,0.3614449783975029
SH2B2,0.0790591086289417
SH2B3,0.06008792940535435
SH2D2A,0.6402854661986066
SHARPIN,0.18760601352687112
SHC1,0.009795267703147453
SHC2,0.7749267913339509
SHC3,0.062075409162999674
SHC4,0.78956292263844
SHH,0.7100608952742203
SHISA5,0.02802481627211773
SHOC2,0.013384755198404912
SIAH1,0.009794533316567999
SIK1,0.2567038577150166
SIK2,0.21886646238201946
SIKE1,0.07200990611160525
SIN3A,0.09113434693014896
SIPA1,0.2083462624511242
SIPA1L1,0.07785287600284369
SIPA1L2,0.01674061645903239
SIVA1,0.09159899203730104
SKAP1,0.05056307819831917
SKP1,0.012859509912815361
SKP2,0.008456159879297761
SLC25A31,0.3043341623972431
SLC25A4,0.08407335857267233
SLC25A5,0.08153914220444687
SLC25A6,0.0071414784947844605
SLC27A1,0.5722606177199832
SLC27A4,0.0871082294796578
SLC2A1,0.9183914630418482
SLC2A2,0.5667733271897306
SLC2A4,0.3702447584303701
SLC38A9,0.3429179141888202
SLC3A2,0.3664813516752158
SLC7A5,0.27828826664079853
SLC8A1,0.017967525969060354
SLC8A2,0.0943817448491686
SLC8A3,0.2066204065816375
SLC9A1,0.11306479500925781
SMAD1,0.3870510957213711
SMAD2,0.6731998429865615
SMAD3,0.00359325344829767
SMAD4,1.0
SMAD5,0.9562902271905385
SMAD6,0.13641587669954802
SMAD7,0.03621363928827758
SMAD9,0.4702774040422445
SMO,0.05881058522832259
SMPD2,0.8656485579589479
SMURF1,0.013744788928141507
SMURF2,0.1998369265205363
SNAI2,0.625018455332094
SNW1,0.10364099405524416
SOCS1,0.6184084909769736
SOCS2,0.030306005162563113
SOCS3,0.15009004352695068
SOCS4,0.8116448643859611
SOCS5,0.16768552399813397
SOCS6,0.2976899502394056
SOCS7,1.0
SOD2,1.0
SORBS1,0.9752883566885574
SORT1,0.04258472523089539
SOS1,0.2117924892317894
SOS2,0.8938429441113188
SOST,0.1342303992257148
SOX17,0.4233053581498848
SOX2,0.44292657280620673
SOX9,0.9961976151105734
SP1,0.8731550613443468
SPHK1,0.42332924042987197
SPHK2,0.8172125371936537
SPOP,0.3923123343662481
SPOPL,0.2988072400651911
SPP1,0.895733017965424
SRC,0.28146806237085276
SREBF1,0.3857561070407738
SRF,0.6854164871797669
SRSF1,0.036429951481619684
SST,0.004964787645231772
SSTR1,0.11745683098395955
SSTR2,0.15144097935925924
SSTR5,0.44188797543702363
STAM,0.02418540674792375
STAM2,0.05042239764782833
STAT1,0.01537944069090377
STAT2,0.08843581130579467
STAT3,0.6151238507293143
STAT4,0.022445741135216808
STAT5A,0.16045775500061132
STAT5B,0.31693157453040577
STAT6,0.160474508806988
STEAP3,0.9240613667676003
STIM1,0.23725433213052172
STIM2,0.08843125551393696
STING1,0.006790996503143049
STK11,0.7585525287792049
STK3,0.4925217672913741
STK4,0.2922365510868189
STMN1,0.06619052710409874
STRADA,0.031235646147721275
STRADB,0.5754960018502693
SUCNR1,0.8170657241970172
SUFU,0.8301854761316904
SUGT1,0.15417893284056275
SYK,0.29216128136158104
SYNGAP1,0.23256219722374838
TAB1,0.10014694099581789
TAB2,0.8098153750759165
TAB3,0.00430795723321607
TACR1,0.18820808099919684
TACR2,0.15688192779413832
TACR3,0.21345428070981676
TANK,0.006320053699489223
TAOK1,0.02243919707003778
TAOK2,0.3192443209684528
TAOK3,0.71721252124002
TBC1D1,0.5497846213347677
TBC1D4,0.05359255856838236
TBC1D7,0.006007409057489818
TBK1,0.015681908957848434
TBKBP1,0.48358681377322543
TBL1X,0.07824900696028694
