node_num,node_name,A498,A549/ATCC,ACHN,BT-549,CAKI-1,DU-145,EKVX,HCT-116,HCT-15,HOP-62,HOP-92,HS 578T,IGROV1,K-562,KM12,LOX IMVI,MCF7,MDA-MB-231/ATCC,MDA-MB-468,NCI-H23,NCI-H460,NCI-H522,OVCAR-3,OVCAR-4,OVCAR-8,PC-3,RPMI-8226,SF-268,SF-295,SF-539,SK-MEL-2,SK-MEL-28,SK-MEL-5,SK-OV-3,SNB-75,SR,SW-620,T-47D,U251,UACC-257,UACC-62,UO-31,freq
179,DKK1,0.0,0.0,0.0,0.0,0.0,0.0,6.3925212697887766,0.0,0.0,7.357405336148762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.92423056999401,0.0,6.7893438688638605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,DLL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3137878426497984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,DLL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3120908080978055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.352790163664899,0.0,0.0,0.0
182,DLL4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.309563612086257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,DNM1L,0.0,0.0,0.0,0.0,0.0,0.0,12.252261574490312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.252261574490312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
184,DOCK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7233978512539476,0.0,0.0,0.0,0.0
185,DRD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.478003317895825,0.0,0.0,0.0,0.0,4.294257902870242,7.222807120537086,4.856803991128424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1819620526025485,0.0,7.186193708840648,1.687553647305316,0.0
186,DRD2,4.915884888684253,0.0,0.0,3.3212128104012595,3.1165655530956555,3.890534855432255,2.92091298050139,4.324780864710905,4.387906316661676,3.9571851428548275,5.715117383180255,3.904663529813739,3.7256764824038324,2.577220815234247,0.0,3.817131133505722,0.0,3.8131097539565153,0.0,0.0,0.0,2.643791722535397,8.11454595234738,5.357648533462961,5.611014604050949,3.8295930428629634,3.6454504038147926,3.755701795806211,3.4577237288585656,5.691763999102358,5.574572167497997,5.317977062826593,0.0,4.923392668600095,5.836130420557985,5.795227637738838,3.212116010976955,6.100552749896089,3.761020949983873,2.9298303097529184,4.851143974291931,3.779291730638016,0.0
187,DRD5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.912148579343302,0.0,0.0,0.0,0.0,4.292917007969251,7.227954764123564,4.873157668226159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.189852744554358,0.0,7.188002936418387,1.6875535636416132,0.0
188,DTX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.313794301487671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,DTX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2962223972103084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,DTX3L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0575533452711383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,DTX4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9903251424536066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,DVL1,0.0,0.0,0.0,0.0,0.0,0.0,0.8308096591349339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9653988295253326,0.0,0.0,0.0,0.0,0.0,0.0,30.63850047860929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
193,DVL3,0.0,0.0,0.0,0.0,0.0,0.0,0.830809621622436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9498316530882157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3096963352595,0.0,0.0,0.0,0.0,1.0
194,E2F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.095765854788817,0.0,0.0,0.0,1.9236901989541675,3.1728176804560424,0.0,0.0,3.2487192157016245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4411626494410523,3.1506054023563332,0.0,2.824005781813748,0.0,0.0,0.0,0.0,2.553663074195362,0.0,5.342676277963958,0.0,0.0,2.06049830761733,0.0,0.0,0.0
195,E2F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.351154395000793,0.0,0.0,0.0,2.227024064781397,3.3155887187588413,0.0,0.0,3.316362256624194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.069780172693374,3.3086793016469755,0.0,3.140853176279659,0.0,0.0,0.0,0.0,2.754951150161138,0.0,4.234395920983048,0.0,0.0,2.517915029644709,0.0,1.7278120455907315,0.0
196,EDN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0197539910236852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.383343108067155,1.2188042509412471,0.0,0.0,0.0,1.4665898416331962,0.0,0.0,0.0,0.0,0.0,1.2868596277668078,0.0,0.0,22.81058184859936,0.0,0.0,0.0,0.0,2.0
197,EDN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2633949168389127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.382288351033453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,EDN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2614738810884627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3988894551664894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,EDNRB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6954286498531732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3215376599908562,0.0,15.144957676136507,0.0,0.0,1.0
200,EFNA1,2.1118599876643227,1.9033826530843017,2.3762669044068567,1.9987040760964396,1.3171571223126533,1.0457362156489276,14.419305722209014,0.0,0.0,2.307408972216404,1.945225454028168,0.0,1.5237851742489856,0.0,0.0,0.0,0.0,2.46570175296238,2.5089393782671405,1.9903921605960042,0.0,0.0,2.319241000051044,0.0,1.8394745062608557,2.439070502254995,0.0,0.0,1.6062823617947157,0.0,1.1205614094778051,0.0,0.0,2.5919060841792416,0.0,0.0,2.1784467333133692,0.6239323578741087,2.3076640520175866,0.0,0.0,0.0,10.0
201,EFNA2,2.1130427522885604,1.953910895167134,2.404165062052124,2.0320847630059835,1.3234362297142102,1.0845076860034937,0.0,0.0,0.0,2.3193996644158843,1.9582664952273727,0.0,1.538055121183312,0.0,0.0,0.0,0.0,2.480967232057958,3.0005123566375542,2.3587162106780855,0.0,0.0,2.357384034632343,0.0,1.8516892427118172,2.6511916103549065,0.0,0.0,1.6493284826569163,0.0,1.122320646464984,0.0,0.0,2.6687510643529673,0.0,0.0,2.2107749460197574,0.7565233583147696,2.3107931065137577,0.0,0.0,0.0,10.0
202,EFNA3,2.110381143429488,1.9510078497881682,2.4064005982330845,2.033138248794312,1.3233635734108824,1.0717485826290871,0.0,0.0,0.0,2.327209565469493,1.9561099122487968,0.0,1.537646656209187,0.0,0.0,0.0,0.0,2.4799902827454776,2.9916891883231114,2.3224027780156917,0.0,0.0,2.3507996646423988,0.0,1.8394069486966251,2.6175998927852655,0.0,0.0,1.6489574553713913,0.0,1.1204129192693106,0.0,0.0,2.6626870426978906,0.0,0.0,2.246517398614499,0.6417435470287748,2.3329768894849914,0.0,0.0,0.0,10.0
203,EFNA4,2.096535460563934,1.940655298793499,2.3534482686557805,2.0078141293827643,1.3007110912532005,1.0174008675089132,0.0,0.0,0.0,2.291280083311846,1.942440487167438,0.0,1.3441202983115608,0.0,0.0,0.0,0.0,2.430449840465074,2.630250345498635,2.3205984715565617,0.0,0.0,2.314190548840831,0.0,1.818268063243062,2.396037727320517,0.0,0.0,1.6131950538506108,0.0,1.1119696201361513,0.0,0.0,2.6532783094148784,0.0,0.0,2.2468792516679263,0.6279801762948145,2.3074465845273426,0.0,0.0,0.0,10.0
204,EFNA5,2.0939192185303797,1.9351253766181278,2.395377366269033,2.0289049747439414,1.310425130853066,1.0546224456582847,0.0,0.0,0.0,2.3261559484957677,1.942384307749975,0.0,1.51589817058166,0.0,0.0,0.0,0.0,2.3999961300661417,2.895639826288641,2.3259976339586523,0.0,0.0,2.32662591580772,0.0,1.7894065704142936,2.6524009648015037,0.0,0.0,1.6217987198435408,0.0,1.0341863087155956,0.0,0.0,2.6562434317237105,0.0,0.0,2.2465673365222956,0.7542288382640812,2.319276472582396,0.0,0.0,0.0,10.0
205,EGFR,1.0442823339544833,1.4773214085085717,14.928703447599112,1.2180427213405236,1.3744821264584248,1.5080483460219403,1.2903236945018537,4.310119733115031,0.5125471212024085,0.44471041485354273,0.8414011381077835,1.341947369632517,0.48144957911201613,3.3928977398723834,3.85177159806688,1.4330071359048329,3.784801617310785,0.0,188.0948451533107,0.9945752570675623,0.0,3.1906552656086458,0.6488721375975656,0.0,1.2606183297425666,0.7905974183521481,0.8662612617666511,2.924465336420624,1.2849785320904972,0.0,0.5399253940345444,0.0,0.5993344531257297,0.29423833900742663,0.0,0.0,0.8609742092387552,0.8866443898971613,1.5930043298029604,3.1993426074782527,2.269995230782257,0.0,10.0
206,EGR1,0.5496280863923962,0.0,0.0,1.6221564833016637,0.0,0.0,0.0,4.385515280736323,5.37380260108422,0.0,0.0,2.271274678314855,0.0,1.1019189643190543,0.0,0.0,0.7857484706878427,0.0,1.4867631730702318,2.6152607287767395,0.0,0.0,0.0,0.0,0.0,0.0,0.6314933959923317,0.0,0.0,1.6350012624061367,0.0,1.3734866360473656,0.0,3.9239031596684852,0.0,0.0,4.3695463018885805,0.0,1.4800024830931369,0.0,0.0,0.6736778974546855,3.0
207,EIF4E,1.447786421649634,3.174329407708189,0.0,4.828854797529942,3.801438558479228,3.647734707247686,0.0,3.7589138207283104,4.809123906389142,3.578830160669829,0.0,4.945077646406274,0.0,4.716352130587732,4.75822586894849,4.840545267384415,0.0,0.0,0.0,0.9270766244108708,3.3364639752586727,3.995422339570443,0.0,1.5217424612077537,4.718248274816475,2.9639966222022003,3.010540178882612,3.468781111186888,1.2135570871517742,4.657595652490315,4.748229531019347,4.008162274069721,4.7684878178698975,0.0,1.2259278086422294,0.0,4.8633141156659665,3.5639728782444946,4.868441646479368,3.824775008365724,7.6564493303407275,0.0,1.0
208,EIF4E1B,1.489951271998694,3.381309723788965,0.0,5.11649231075948,3.9598350656391146,3.7167986819413987,0.0,3.9337235386942875,5.042719077105875,3.6817172790485553,0.0,5.1979761558183295,0.0,4.9626629127001385,5.077594168763052,5.128630222185789,0.0,0.0,0.0,0.9907359859770748,3.6294552496736365,4.160282280119608,0.0,1.5545428716539278,4.908276805657051,3.095571708405477,3.1018551568300787,3.579242738126165,1.3142271643901626,4.7599046657647,4.884892932470775,4.109022907294681,4.919002874206838,0.7686391310958351,1.2469336070374044,0.0,5.088303131613821,3.6203111581831124,5.078153532623469,3.940353805166497,7.843600435023841,0.0,1.0
209,EIF4E2,1.348631586736836,3.0350060550543283,0.0,4.850299409622448,3.7572234400527647,3.6129577632898795,0.0,3.814683666284531,4.748496672521525,3.4844940836981424,0.0,4.808085072786226,0.0,4.755586429579879,4.7862901689888115,4.792571081568559,0.0,0.0,0.0,0.8900041106497307,3.215365446976994,3.7332685816342384,0.0,1.4993192605838763,4.718248394856468,2.8940554327513017,2.994890572482723,3.3525780313969222,1.194545265579731,4.596274775024983,4.702511384336593,3.7220885518404887,4.741527630681246,0.0,1.141310304558117,0.0,4.832353835786749,3.5410697802356426,4.791018079162634,3.646798552853881,7.187957560316906,0.0,1.0
210,EIF4EBP1,0.7841552645782925,1.195598833686144,0.0,1.8723867939844305,1.3962859563797025,1.3713412733055779,0.0,1.2981243368027655,1.8289585321061164,1.4032945120903049,0.0,1.8891461785592072,0.0,1.8081602523205786,1.8609386813595594,1.8628503453803102,0.0,0.0,0.0,0.5041359229344932,1.3187546739710836,1.4807562027751748,0.0,0.853070554384459,1.8248904583510481,1.1740477603336517,1.127233347127285,1.3392309949235277,0.6987786087120966,1.7833487843389955,1.820530726475897,1.4709009107947908,1.8285016073095683,0.1584605441630944,0.6725518191206976,0.0,1.8718789299221341,1.3171034264621075,1.8665766209350787,1.3062431748606507,2.687748583273314,0.0,30.0
211,ELF5,0.0,0.0,4.231630601339973,2.05340017865694,3.8030979026766394,0.0,0.0,0.0,0.0,0.0,0.0,3.453970458012047,0.0,2.1719323111500013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7797130061440862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.282501261796692,0.0,0.0,0.0,0.0,3.6906860628822185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,ELMO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7214531721410244,0.0,0.0,0.0,0.0
213,ENAH,4.462066324998,3.777598979667618,4.462057741102071,4.462066324998,4.462003175634964,4.460538307858841,4.461965777959715,4.460450209979564,4.44565868481182,4.4620597322982025,4.442553188552279,4.462064534594756,4.461892003306395,4.422858669198417,4.458341181888436,4.4620582430842886,4.3203951632005415,4.4618785836484305,4.462065823015782,4.462068617383463,4.4527016124609595,4.4620506296873135,4.130784749772669,4.458312836625853,4.462065019844234,4.45964499703625,4.400457327862631,4.453382300348704,4.462064534594756,4.462064752120383,4.401658922698099,4.4617710255918315,4.462073285818091,4.462067764013692,4.462065521826451,4.462067027773106,3.1404104112305533,4.462126596329653,4.4620656556883755,4.460530309608833,4.030860018842838,4.462051867910119,0.0
214,ENO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.764406968038624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
215,EP300,0.0,0.0,8.03935028776415,0.0,7.88291156208349,0.0,0.0,8.052323315415862,8.704156897143948,0.0,0.0,7.64727950256383,0.0,8.187665970656981,8.723331413118078,0.0,0.0,0.0,8.204180917908651,0.0,0.0,9.798233131815994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.077790145028406,0.0,0.0,0.0,0.0,7.856914823308777,0.0,8.036215877328846,0.0,4.462067027773106,0.0,0.0,0.0,0.0
216,EPHA2,0.0,0.0,0.0,60.17254700986894,0.0,33.25462647262064,0.32577804027904966,1.9390534008488103,0.0,69.66191192618425,0.0,0.0,0.0,0.9992807928836339,1.485783136025483,0.3513818633719914,0.8020625964527304,73.98475351692835,0.0,71.39823326956324,0.0,0.825424640076047,68.85019084797793,0.0,54.54600331809415,79.42451351642441,0.0,3.022500218172651,0.0,0.0,0.0,0.0,0.0,30.85623936785241,0.0,0.0,67.08958999084139,0.0,71.66000713297362,0.8970040640280632,0.7577296426108542,0.0,13.0
217,EPO,0.0,0.0,0.0,0.0,0.0,0.0,3.4376390856575365,0.0,0.0,0.0,0.0,2.6316282416068164,0.0,0.0,0.0,0.0,0.0,0.0,4.291943078802432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9281835923830541,0.0,0.0,0.0,0.0,0.0,0.0,4.312053440225769,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,EPOR,0.0,2.7143212281430094,0.0,2.6295464711501295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5955675792634705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.295688886846642,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,ERBB2,0.0,0.0,0.0,1.3562173715542398,0.0,0.0,0.0,3.2415205034243244,0.0,0.0,0.0,0.8528080007106799,0.0,2.0093809815071286,4.174974950201884,1.4206509310560382,3.9743107034138387,0.0,0.0,0.0,0.0,3.8510267990415064,0.0,0.0,0.0,0.0,0.7877719079659407,4.526232992059854,1.0889622215131343,0.0,1.4739237646954801,0.0,0.7908191456986609,239.01153220338333,0.0,0.0,0.7521108019363468,0.8879045511501548,1.5376913573204765,2.4373658598055448,1.222322715051506,0.0,1.0
220,ERBB3,0.0,0.0,0.0,1.1319925484934241,0.0,0.0,0.6654788490379794,2.634802795342883,0.0,0.0,0.6595685540906304,0.7034578397364213,0.0,1.6271188625118143,3.216082240497206,1.1584681297186776,3.1463807600768505,0.0,0.0,0.0,0.0,2.535471113279036,0.0,0.0,0.0,0.0,0.6421010806201737,3.8743684361346653,0.9147917882794121,0.0,133.09812486380216,0.0,0.0,1.633688782465549,0.0,0.0,0.0,89.21422244455769,1.2600950524477967,1.7414874940346705,0.8429250085539127,0.0,2.0
221,ERBB4,0.0,0.0,0.0,1.3864801740584627,1.2837594161051948,0.0,0.8195426753711718,5.256617020397378,0.0,0.0,0.7991490989468817,0.862435125630999,0.0,1.9900321288981668,5.923304054630857,1.4130233948285291,4.08175518514617,0.0,0.0,0.0,0.0,2.7780734366186555,0.0,0.0,0.0,0.0,0.7810199224412128,4.748299424305339,1.120434239385501,0.0,0.0,0.0,0.8006395845243921,2.0007107966556728,0.0,0.0,0.7583810797229539,0.0,1.5505376172436562,2.5126240932089745,1.2417486520922967,0.0,1.0
222,EREG,2.202726331458673,1.7029126084684225,3.154077839086392,2.1316175685261336,2.0197936214619445,1.3559689992681834,0.0,2.644097458991384,0.0,2.418299054037582,1.9353086602439022,0.0,1.3758787099121528,0.0,59.94903249633795,0.0,0.0,2.507527423189012,4.7375934143682175,2.408145690636633,0.0,0.0,2.475374909716488,0.0,2.0912338019439436,2.777678396303259,0.0,0.0,1.7291261260708592,0.0,2.3631597111834406,0.0,0.0,3.2660158179490546,0.0,0.0,2.3050643938279682,1.590447690466095,2.445932602630372,0.0,0.0,0.0,2.0
223,ESR1,0.0,0.0,8.097161739221363,2.0533013885564175,6.854708881015208,0.0,0.0,0.0,0.0,0.0,0.0,3.4525619963044996,0.0,2.1654721262914847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7789781962068598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.732760596904665,0.0,0.0,0.0,0.0,8.147879428963485,0.0,0.0,0.0,0.0,4.097161713080421,0.0,0.0,0.0
224,ESR2,0.0,0.0,8.09469207037201,2.053400295786124,6.8112629726154585,0.0,0.0,0.0,0.0,0.0,0.0,3.446827083721065,0.0,2.1646909164645654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7712048024399543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.730690171246108,0.0,0.0,0.0,0.0,8.147745801297027,0.0,0.0,0.0,0.0,4.094466838275287,0.0,0.0,0.0
225,ETS1,0.0,0.0,0.0,3.5391401143762624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4704182233101943,0.0,0.0,1.7940419128660001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.039755896720913,0.0,0.0,0.0,0.0,0.0,0.0,1.842829882565298,3.4057033534286205,0.0,3.604668414650061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,ETS2,0.0,0.0,0.0,0.0,0.0,3.6565913469651026,0.0,0.0,5.748622487516729,0.0,0.0,0.0,0.0,3.351326690199651,1.683325748925035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0632275280458265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,EVL,4.462066090739631,3.7775988792711743,4.462059062988578,4.462066258067037,4.462003008307557,4.460538307858841,4.461965777959715,4.461135332043569,4.445657697580124,4.4620597322982025,4.44255292082843,4.462064534594756,4.461892237564763,4.422724405687815,4.459254036552052,4.462056469413785,4.316925579238212,4.461878416321024,4.462065823015782,4.462068199064947,4.4527016124609595,4.462065019844234,4.437491066003025,4.458312669298447,4.462065019844234,4.4597688862476765,4.40043733223761,4.453382300348704,4.462064534594756,4.462064752120383,4.415808228548746,4.4617641317027035,4.462073285818091,4.462067764013692,4.462065521826451,4.462066927376662,3.140410110041223,4.462126663260615,4.462065588757413,4.460528904058623,4.41729976831339,4.462051867910119,0.0
228,F2R,3.221543103170965,0.0,3.276064479507043,2.576013280275865,3.5240001901233184,3.497535386395708,0.0,2.525461077338311,3.1043323970352024,7.506416030155296,5.6919401111972086,3.320263879948902,0.0,2.5231429736533424,0.0,0.0,11.146500428118737,2.39442524546835,3.191760849558591,1.8578265176673594,2.112137593206759,5.372628067704126,6.63351327790769,5.775174201099033,3.1974338510017932,3.076253101364995,3.075656512231523,2.5310578444153236,2.275043616833966,2.724724173769008,3.4939494931534445,3.3906584025380675,0.0,2.9856033118188687,2.8962290925544174,3.455999470137611,2.389094629363374,3.6361465984535486,3.0993153524891337,3.0929343720582625,9.778924784035969,3.069440265631892,0.0
229,F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.808305457051546,0.0,0.0,10.503126551919419,0.0,0.0,0.0,0.0,0.0,0.0,10.814658941927336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.43896323866225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,FAS,0.0,0.0,0.0,2.9462785435678027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8099153752100245,0.0,0.0,2.756458418701948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2617101994151385,0.0,0.0,0.0
231,FAT4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.115675873277775,0.0,2.649543903307134,0.0,0.0
232,FBXW11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.470699985929214,0.0,2.6905413265071343,0.0,0.0,0.0,0.0,0.0,2.1555682681194632,2.0529691599917377,0.0
233,FFAR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.501921809245052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1798656948583255,0.0,0.0,0.0,0.0,0.0
234,FGF1,2.0514789582886253,1.9190770012887823,2.327316230769228,1.565277853708024,1.288822351011745,1.1174327516635818,0.0,0.4069749733159628,0.0,2.1390225550530553,1.9043244759264877,0.0,1.504802035904181,0.0,0.0,0.0,0.0,1.9088989206338467,2.8912550166560735,2.0678118077815237,0.0,0.0,1.8154140649736124,0.0,1.4164374916122568,2.429832470296338,0.0,0.0,1.740448270707676,0.0,1.3127162858589592,0.0,0.0,2.6507446339691363,0.0,0.0,1.727318531254378,0.9240705575418785,1.7873945305497934,0.0,0.0,0.0,14.0
235,FGF10,2.05130736847477,1.9155123471041735,2.326061082849096,1.5644337924124538,1.2881495677728358,1.1148073014630038,0.0,0.40696383528556473,0.0,2.1431250745044466,1.9105962501550688,0.0,1.5038908882733226,0.0,0.0,0.0,0.0,1.908495215253353,2.891257086813556,2.0630037044215586,0.0,0.0,1.8146004885973273,0.0,1.4232082814512486,2.4519945759881008,0.0,0.0,1.7402750817364154,0.0,1.2953105744472524,0.0,0.0,2.6503641668353106,0.0,0.0,1.728669354990201,0.9213731726209318,1.7936632006635793,0.0,0.0,0.0,14.0
