All_gene_num,A498,A549/ATCC,ACHN,BT-549,CAKI-1,DU-145,EKVX,HCT-116,HCT-15,HOP-62,HOP-92,HS 578T,IGROV1,K-562,KM12,LOX IMVI,MCF7,MDA-MB-231/ATCC,MDA-MB-468,NCI-H23,NCI-H460,NCI-H522,OVCAR-3,OVCAR-4,OVCAR-8,PC-3,RPMI-8226,SF-268,SF-295,SF-539,SK-MEL-2,SK-MEL-28,SK-MEL-5,SK-OV-3,SNB-75,SR,SW-620,T-47D,U251,UACC-257,UACC-62,UO-31
DTX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.276558916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DTX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.274458614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DTX3L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.245931422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DTX4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.237895894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DVL1,0.0,0.0,0.0,0.0,0.0,0.0,0.22147543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257353918,0.0,0.0,0.0,0.0,0.0,0.0,8.167544748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DVL3,0.0,0.0,0.0,0.0,0.0,0.0,0.22147542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253204054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.54673721,0.0,0.0,0.0,0.0
E2F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.250498816,0.0,0.0,0.0,0.229931276,0.37923467,0.0,0.0,0.388306888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41130891,0.376579722,0.0,0.337542528,0.0,0.0,0.0,0.0,0.305229506,0.0,0.638589506,0.0,0.0,0.246283422,0.0,0.0
E2F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.281024424,0.0,0.0,0.0,0.266187604,0.396299542,0.0,0.0,0.396392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48644514,0.395473686,0.0,0.375414076,0.0,0.0,0.0,0.0,0.329288694,0.0,0.506121026,0.0,0.0,0.30095668,0.0,0.2065187152
EDN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.332919432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.675145932,0.397903438,0.0,0.0,0.0,0.478798084,0.0,0.0,0.0,0.0,0.0,0.4201215,0.0,0.0,7.446978408,0.0,0.0,0.0,0.0
EDN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.390061018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.404271892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.389831404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.406256158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDNRB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.451963678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.352292632,0.0,4.037309842,0.0,0.0
EFNA1,1.448845704,1.305819418,1.63024259,1.371214868,0.903638238,0.7174293904,9.8923930906,0.0,0.0,1.58300247,1.334525754,0.0,1.04539582,0.0,0.0,0.0,0.0,1.691599544,1.721262802,1.365512462,0.0,0.0,1.591119856,0.0,1.261975108,1.673329122,0.0,0.0,1.101993178,0.0,0.768763362,0.0,0.0,1.778182274,0.0,0.0,1.494527672,0.428050023,1.583177468,0.0,0.0,0.0
EFNA2,1.449657142,1.340484418,1.649382176,1.394115754,0.907946032,0.744028634,0.0,0.0,0.0,1.591228708,1.343472586,0.0,1.0551857452,0.0,0.0,0.0,0.0,1.702072456,2.058507412,1.618201902,0.0,0.0,1.61728796,0.0,1.270355052,1.818855226,0.0,0.0,1.131525054,0.0,0.76997029,0.0,0.0,1.830901924,0.0,0.0,1.516706506,0.51901434,1.585324162,0.0,0.0,0.0
EFNA3,1.44783114,1.338492778,1.65091587,1.3948385,0.907896186,0.735275226,0.0,0.0,0.0,1.596586706,1.341993058,0.0,1.054905517,0.0,0.0,0.0,0.0,1.701402218,2.05245426,1.593289,0.0,0.0,1.61277074,0.0,1.26192876,1.795809562,0.0,0.0,1.13127051,0.0,0.76866149,0.0,0.0,1.82674169,0.0,0.0,1.541227686,0.4402694244,1.60054339,0.0,0.0,0.0
EFNA4,1.438332282,1.33139039,1.61458782,1.377464838,0.892355406,0.697989869,0.0,0.0,0.0,1.571937214,1.332615122,0.0,0.922136378,0.0,0.0,0.0,0.0,1.6674149,1.80448843,1.592051152,0.0,0.0,1.587654984,0.0,1.247426386,1.643806402,0.0,0.0,1.106735644,0.0,0.762868948,0.0,0.0,1.82028681,0.0,0.0,1.541475936,0.4308270368,1.583028274,0.0,0.0,0.0
EFNA5,1.436537404,1.327596576,1.64335336,1.391934254,0.899019742,0.723525806,0.0,0.0,0.0,1.59586387,1.33257658,0.0,1.0399849256,0.0,0.0,0.0,0.0,1.646522072,1.986559406,1.595755258,0.0,0.0,1.596186292,0.0,1.227625902,1.819684906,0.0,0.0,1.112638206,0.0,0.709505554,0.0,0.0,1.822321038,0.0,0.0,1.541261946,0.51744018,1.591144192,0.0,0.0,0.0
EGFR,0.716431952,1.013519262,10.2418664034,0.835640608,0.94296617,1.034599538,0.885229112,2.956966132,0.351633962,0.305094456,0.577244908,0.920645636,0.330299432,2.327704177,2.6425154912,0.983117368,2.596570604,0.0,129.042838984,0.682330314,0.0,2.1889553292,0.445160008,0.0,0.864849688,0.542390916,0.5943002448,2.006335204,0.8815620528,0.0,0.37041688,0.0,0.411174582,0.201862792,0.0,0.0,0.590673052,0.60828413,1.092883758,2.1949152972,1.557334699,0.0
EGR1,0.206684596,0.0,0.0,0.610002956,0.0,0.0,0.0,1.649148718,2.020788688,0.0,0.0,0.854100256,0.0,0.41437052,0.0,0.0,0.295476358,0.0,0.559089052,0.983454304,0.0,0.0,0.0,0.0,0.0,0.0,0.237469592,0.0,0.0,0.614833164,0.0,0.516492038,0.0,1.475562038,0.0,0.0,1.643143672,0.0,0.556546732,0.0,0.0,0.25333284
EIF4E,0.385947752,0.846205822,0.0,1.287265598,1.013379214,0.972405176,0.0,1.002043062,1.28200578,0.954036752,0.0,1.318248032,0.0,1.257274882,1.268437492,1.290382018,0.0,0.0,0.0,0.247138068,0.889427302,1.065090988,0.0,0.405662792,1.257780352,0.790135766,0.802543246,0.924700116,0.323507406,1.241611708,1.26577269,1.068487172,1.2711731,0.0,0.326805166,0.0,1.296451688,0.95007613,1.297818574,1.019600194,2.041039592,0.0
EIF4E1B,0.397187966,0.901382184,0.0,1.36394338,1.05560421,0.9908161,0.0,1.048643456,1.344277072,0.981464176,0.0,1.385665166,0.0,1.322935874,1.353573998,1.367179078,0.0,0.0,0.0,0.264108242,0.967532278,1.109038992,0.0,0.414406654,1.308437744,0.825210766,0.826885794,0.954146736,0.350343816,1.268885022,1.302204122,1.09537438,1.311297076,0.204902146,0.332404846,0.0,1.35642877,0.965094666,1.353723112,1.050410938,2.090929926,0.0
EIF4E2,0.359515272,0.809065306,0.0,1.292982256,1.001592444,0.963134414,0.0,1.016910066,1.265843904,0.928888846,0.0,1.28172885,0.0,1.267733876,1.275918812,1.277593164,0.0,0.0,0.0,0.237255358,0.85714512,0.99520661,0.0,0.399685264,1.257780384,0.771490996,0.798371408,0.893722952,0.318439276,1.225264922,1.253585246,0.992226262,1.263986112,0.0,0.304248016,0.0,1.288198364,0.943970672,1.277179168,0.972155618,1.916150076,0.0
EIF4EBP1,2.180210888,3.324160039,0.0,5.205854324,3.88213659,3.812782124,0.0,3.609214834,5.085109398,3.901622692,0.0,5.252450954,0.0,5.027283304,5.174024786,5.179339844,0.0,0.0,0.0,1.40166454,3.666573992,4.116991802,0.0,2.371818178,5.073798808,3.26424093,3.1340813838,3.723504934,1.942835558,4.95829922,5.061677312,4.089590832,5.083838996,0.440572702,1.869916412,0.0,5.204442294,3.661982978,5.189700122,3.631787888,7.472829668,0.0
ELF5,0.0,0.0,0.505790498,0.24543501,0.454569636,0.0,0.0,0.0,0.0,0.0,0.0,0.412839778,0.0,0.259602699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.212722237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.511870872,0.0,0.0,0.0,0.0,0.441133482,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELMO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444810956,0.0,0.0,0.0
ENAH,0.533333592,0.451521848,0.533332566,0.533333592,0.533326044,0.533150954,0.533321574,0.533140424,0.53137245,0.533332804,0.531001262,0.533333378,0.533312756,0.528647252,0.53288834,0.533332626,0.516400184,0.533311152,0.533333532,0.533333866,0.532214264,0.533331716,0.493736782,0.532884952,0.533333436,0.53304418,0.525969706,0.532295624,0.533333378,0.533333404,0.526113328,0.533298296,0.533334424,0.533333764,0.533333496,0.533333676,0.375361154,0.533340796,0.533333512,0.533149998,0.481793164,0.533331864
ENO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.069818704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EP300,0.0,0.0,0.960912558,0.0,0.94221404,0.0,0.0,0.962463174,1.04037433,0.0,0.0,0.914049848,0.0,0.97864016,1.042666186,0.0,0.0,0.0,0.980614128,0.0,0.0,1.171145046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.965507126,0.0,0.0,0.0,0.0,0.93910675,0.0,0.960537914,0.0,0.533333676,0.0,0.0,0.0
EPHA2,0.0,0.0,0.0,50.333301472,0.0,27.8169235434,0.272507732,1.621984846,0.0,58.270992144,0.0,0.0,0.0,0.83588121,1.2428320592,0.29392489,0.670911578,61.886974844,0.0,59.723395108,0.0,0.690453526,57.592001412,0.0,45.6267943694,66.437240598,0.0,2.528269489,0.0,0.0,0.0,0.0,0.0,25.810713948,0.0,0.0,56.119289052,0.0,59.942364446,0.750328484,0.633827824,0.0
EPO,0.0,0.0,0.0,0.0,0.0,0.0,0.410887752,0.0,0.0,0.0,0.0,0.314548382,0.0,0.0,0.0,0.0,0.0,0.0,0.512999416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230468354,0.0,0.0,0.0,0.0,0.0,0.0,0.51540313,0.0,0.0,0.0,0.0,0.0,0.0
EPOR,0.0,0.324432356,0.0,0.314299556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31023819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.513447138,0.0,0.0,0.0,0.0,0.0,0.0
ERBB2,0.0,0.0,0.0,0.361537474,0.0,0.0,0.0,0.864117478,0.0,0.0,0.0,0.2273397,0.0,0.535656407,1.112955732,0.378714032,1.059463094,0.0,0.0,0.0,0.0,1.0265983392,0.0,0.0,0.0,0.0,0.21000252,1.206593336,0.290293178,0.0,0.392915388,0.0,0.210814846,63.715173852,0.0,0.0,0.20049606,0.236695662,0.409914414,0.649747684,0.325844128,0.0
ERBB3,0.0,0.0,0.0,0.369561992,0.0,0.0,0.217259106,0.860184964,0.0,0.0,0.21532957,0.22965812,0.0,0.531206048,1.049955462,0.378205484,1.027199996,0.0,0.0,0.0,0.0,0.827756116,0.0,0.0,0.0,0.0,0.209626958,1.26486638,0.298652386,0.0,43.452590056,0.0,0.0,0.533350932,0.0,0.0,0.0,29.1257975198,0.41138366,0.568544014,0.275190014,0.0
ERBB4,0.0,0.0,0.0,0.369604866,0.34222179,0.0,0.218471902,1.40129752,0.0,0.0,0.2130354268,0.229906078,0.0,0.530498432,1.579021498,0.3766807,1.08810541,0.0,0.0,0.0,0.0,0.740572768,0.0,0.0,0.0,0.0,0.2082025904,1.265791322,0.29868292,0.0,0.0,0.0,0.2134327572,0.533345128,0.0,0.0,0.202167577,0.0,0.413338942,0.66980986,0.331022652,0.0
EREG,0.719124814,0.555950458,1.029712864,0.695909912,0.65940271,0.44268366,0.0,0.863219396,0.0,0.789502914,0.631820876,0.0,0.44918359,0.0,19.571581012,0.0,0.0,0.81863333,1.546683732,0.786188142,0.0,0.0,0.808136488,0.0,0.68272581,0.90682961,0.0,0.0,0.564508394,0.0,0.771501554,0.0,0.0,1.066257294,0.0,0.0,0.752535156,0.519233998,0.798524448,0.0,0.0,0.0
ESR1,0.0,0.0,0.967822538,0.245423202,0.819316936,0.0,0.0,0.0,0.0,0.0,0.0,0.41267143,0.0,0.258830538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.212634408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04379322,0.0,0.0,0.0,0.0,0.973884628,0.0,0.0,0.0,0.0,0.48971795,0.0,0.0
ESR2,0.0,0.0,0.967527348,0.245435024,0.814124014,0.0,0.0,0.0,0.0,0.0,0.0,0.411985958,0.0,0.258737163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2117052842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04354575,0.0,0.0,0.0,0.0,0.973868656,0.0,0.0,0.0,0.0,0.489395842,0.0,0.0
ETS1,0.0,0.0,0.0,0.4230197788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.414805716,0.0,0.0,0.214434916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.482856454,0.0,0.0,0.0,0.0,0.0,0.0,0.220266354,0.407070597,0.0,0.430852124,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETS2,0.0,0.0,0.0,0.0,0.0,0.437058272,0.0,0.0,0.687110692,0.0,0.0,0.0,0.0,0.400571164,0.2012014396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2466096352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVL,0.533333564,0.451521836,0.533332724,0.533333584,0.533326024,0.533150954,0.533321574,0.533222314,0.531372332,0.533332804,0.53100123,0.533333378,0.533312784,0.528631204,0.53299745,0.533332414,0.515985478,0.533311132,0.533333532,0.533333816,0.532214264,0.533333436,0.530396206,0.532884932,0.533333436,0.533058988,0.525967316,0.532295624,0.533333378,0.533333404,0.52780454,0.533297472,0.533334424,0.533333764,0.533333496,0.533333664,0.375361118,0.533340804,0.533333504,0.53314983,0.527982818,0.533331864
F2R,0.385058632,0.0,0.391575362,0.30790094,0.421210162,0.418046926,0.0,0.30185863,0.371048888,0.89721298,0.680335666,0.396858346,0.0,0.301581556,0.0,0.0,1.33229824,0.286196422,0.381498874,0.222058844,0.2524556668,0.642169528,0.792878278,0.690284316,0.382176946,0.367692678,0.36762137,0.30252759,0.271927196,0.32567578,0.417618318,0.405272332,0.0,0.356857658,0.346175102,0.413082298,0.285559274,0.43461459,0.37044922,0.369686526,1.1688371936,0.366878366
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.052822806,0.0,0.0,1.25539824,0.0,0.0,0.0,0.0,0.0,0.0,1.292634506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.008676754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAS,0.0,0.0,0.0,0.35215732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.335858356,0.0,0.0,0.329468852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.270333504,0.0,0.0
FAT4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37240473,0.0,0.316689772,0.0
FBXW11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.414839394,0.0,0.321590036,0.0,0.0,0.0,0.0,0.0,0.257646768,0.245383492
FFAR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.299045072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.380077092,0.0,0.0,0.0,0.0
FGF1,1.829343994,1.711278574,2.075313496,1.39578894,1.14926815,0.9964366852,0.0,0.36290756,0.0,1.907408335,1.698123458,0.0,1.341861468,0.0,0.0,0.0,0.0,1.70220258,2.578188764,1.843908316,0.0,0.0,1.618840302,0.0,1.263065072,2.166729236,0.0,0.0,1.551991834,0.0,1.17057484,0.0,0.0,2.363720942,0.0,0.0,1.540283788,0.824011827,1.593854734,0.0,0.0,0.0
FGF10,1.829190984,1.708099902,2.074194256,1.395036274,1.148668216,0.9940955198,0.0,0.362897628,0.0,1.911066632,1.703716122,0.0,1.3410489798,0.0,0.0,0.0,0.0,1.701842588,2.57819061,1.839620836,0.0,0.0,1.61811482,0.0,1.269102718,2.18649162,0.0,0.0,1.551837398,0.0,1.155053826,0.0,0.0,2.363381672,0.0,0.0,1.541488344,0.821606516,1.59944463,0.0,0.0,0.0
FGF17,1.831005514,1.711513588,2.075665322,1.395101752,1.150161964,0.996503972,0.0,0.362736742,0.0,1.906689744,1.706741194,0.0,1.339988173,0.0,0.0,0.0,0.0,1.703094972,2.579346156,1.836500016,0.0,0.0,1.618920794,0.0,1.270859404,2.18489833,0.0,0.0,1.55313104,0.0,1.171707594,0.0,0.0,2.364452178,0.0,0.0,1.541140148,0.8221059342,1.600981264,0.0,0.0,0.0
FGF18,1.827835242,1.709812018,2.073999374,1.3950701,1.148287296,0.993813632,0.0,0.361901978,0.0,1.911066738,1.70403556,0.0,1.1353442,0.0,0.0,0.0,0.0,1.701419086,2.57811614,1.8411152188,0.0,0.0,3.209514402,0.0,1.266961446,2.186482476,0.0,0.0,1.552288776,0.0,1.172419418,0.0,0.0,2.07048636,0.0,0.0,1.512970102,0.8208902672,1.599347912,0.0,0.0,0.0
FGF19,1.830723304,1.709795832,2.075001234,1.393446252,1.149068172,0.9954702358,0.0,0.5780933772,0.0,1.907408291,1.702927334,0.0,1.340863617,0.0,0.0,0.0,0.0,1.701317346,2.578163216,1.83688343,0.0,0.0,1.614997238,0.0,1.268927136,2.186853318,0.0,0.0,1.549126756,0.0,1.16672225,0.0,0.0,2.362381156,0.0,0.0,4.4015957602,0.82394174,1.594804438,0.0,0.0,0.0
FGF2,1.544341524,1.432274204,1.775130698,8.50571919,4.349707548,0.947641123,0.0,0.358676844,0.0,1.860194942,1.693773188,0.0,1.342068576,0.0,0.0,13.807445146,0.0,1.702669896,2.575872226,1.8241448612,0.0,21.54542685,1.614193202,0.0,1.156732532,2.184152976,0.0,0.0,1.50164445,0.0,1.174935252,0.0,0.0,2.06390414,0.0,0.0,1.540517686,0.8221058818,1.544246102,0.0,0.0,0.0
FGF20,1.83093328,1.70946934,2.075452124,1.39515053,1.14891946,0.9948517468,0.0,0.362891232,0.0,1.906689904,1.703709006,0.0,1.339407402,0.0,0.0,0.0,0.0,1.697937488,2.578177514,1.84075478,0.0,0.0,1.617189616,0.0,1.27081626,2.15657247,0.0,0.0,1.55301697,0.0,1.172841996,0.0,0.0,2.363942216,0.0,0.0,1.541562734,0.8238924152,1.60150941,0.0,0.0,0.0
FGF22,1.829525474,1.707552768,2.06838952,1.393481464,1.14477038,0.9944837358,0.0,0.362355274,0.0,1.906689874,1.70191792,0.0,1.340898118,0.0,0.0,0.0,0.0,1.701629832,2.576339122,1.836656664,0.0,0.0,1.614879688,0.0,1.267650034,2.173917554,0.0,0.0,1.55195854,0.0,1.170421538,0.0,0.0,2.362804462,0.0,0.0,1.538425,0.8221759568,1.59488421,0.0,0.0,0.0
FGF3,1.830828758,1.710076492,2.075219784,1.394712016,1.149096788,0.996178958,0.0,0.362923442,0.0,1.907408154,1.703853818,0.0,1.3413363058,0.0,0.0,0.0,0.0,1.701430752,2.578667268,1.843326928,0.0,0.0,1.615752994,0.0,1.269518652,2.186575794,0.0,0.0,1.55030881,0.0,1.167178548,0.0,0.0,2.36247783,0.0,0.0,1.289496206,0.820369976,1.598486746,0.0,0.0,0.0
FGF4,1.830767528,1.710513806,2.0754207,1.394639782,1.149868618,0.9962063482,0.0,0.362911728,0.0,1.907408241,1.704251362,0.0,1.3412701718,0.0,0.0,0.0,0.0,1.701910462,2.578512674,1.8426849018,0.0,0.0,1.618520984,0.0,1.269553354,2.187879576,0.0,0.0,1.549770258,0.0,1.167402234,0.0,0.0,2.363459046,0.0,0.0,1.541482344,0.824172681,1.599357924,0.0,0.0,0.0
FGF5,1.830224598,1.711624238,2.048674126,1.38036931,1.149648434,0.9957196268,0.0,0.362877516,0.0,1.88712475,1.707022474,0.0,1.342170784,0.0,0.0,0.0,0.0,1.666977226,2.5771886,1.815070704,0.0,0.0,1.619153882,0.0,1.23102594,2.143714868,0.0,0.0,1.377956002,0.0,1.173997842,0.0,0.0,2.363694344,0.0,0.0,1.542006528,0.8222697608,1.594370764,0.0,0.0,0.0
FGF6,1.830749076,1.710958714,2.073746618,1.396549268,1.14877629,0.997224262,0.0,0.362862388,0.0,1.911066712,1.706354102,0.0,1.3414886592,0.0,0.0,0.0,0.0,1.702633222,2.578908958,1.8439056,0.0,0.0,1.618864468,0.0,1.26941233,2.18913227,0.0,0.0,1.55334917,0.0,1.174619568,0.0,0.0,2.361322908,0.0,0.0,1.541377764,0.8132847,1.601479422,0.0,0.0,0.0
FGF8,1.83023616,1.710629084,2.07428352,1.396498468,1.149967298,0.996054388,0.0,0.362558852,0.0,1.911066628,1.705147186,0.0,1.341239578,0.0,0.0,0.0,0.0,1.7019949,2.578567572,1.844307256,0.0,0.0,1.619160992,0.0,1.270397166,2.189201908,0.0,0.0,1.551793398,0.0,1.17544831,0.0,0.0,2.358117254,0.0,0.0,1.541874926,0.8240029862,1.601181552,0.0,0.0,0.0
FGF9,1.827650578,1.707323574,2.07393209,1.394852178,1.148354102,0.9938002768,0.0,0.361889758,0.0,1.906689852,1.701392852,0.0,1.338256965,0.0,0.0,0.0,0.0,1.694938784,2.576304624,1.836532906,0.0,0.0,1.608368504,0.0,1.2534007432,2.174034524,0.0,0.0,1.551675146,0.0,1.15553588,0.0,0.0,2.362498154,0.0,0.0,1.52834477,0.822262508,1.593179542,0.0,0.0,0.0
FGFR1,0.0,0.0,0.0,0.325765222,0.38505664,0.205031402,0.294055838,1.726059482,0.0,0.0,0.0,0.203459938,0.0,1.1408677188,1.6939434372,0.925323888,0.67467032,0.0,0.0,0.0,0.0,1.516260384,0.0,0.0,0.0,0.0,0.207767172,2.315556376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.395354048,1.200693626,0.657153218,0.0
FGFR2,0.0,0.0,0.0,0.356528108,0.39259105,0.224670722,0.538452477,1.90579797,0.0,0.0,0.0,0.6682919592,0.0,1.138940828,1.6904798872,1.110333212,0.675513324,0.0,0.0,0.0,0.0,1.454250506,0.0,0.0,0.0,0.0,0.2059455524,2.474538356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202991556,0.0,0.400683482,1.208612812,0.656543014,0.0
FGFR3,0.0,0.0,0.0,0.369925194,0.392449034,0.2247098632,0.535624218,1.751373094,0.0,0.0,0.0,0.6626783192,0.0,0.8854886108,1.6942471552,1.10800712,0.67700075,0.0,0.0,0.0,0.0,1.433437506,0.0,0.0,0.0,0.0,0.2092091048,2.463212908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2029830592,0.0,0.39911266,1.206818892,0.658864804,0.0
FGFR4,0.0,0.0,0.0,0.369798086,0.380696168,0.220304807,0.53252425,1.723467846,0.0,0.0,0.0,0.666940902,0.0,0.895024185,1.531213856,1.107255958,0.672016944,0.0,0.0,0.0,0.0,1.452440994,0.0,0.0,0.0,0.0,0.201427058,2.474009998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.413312664,1.199028624,0.654612142,0.0
FLT1,0.0,0.0,0.0,0.370210474,0.0,0.224713584,0.5376867572,1.928574076,0.0,0.0,0.0,0.667866814,0.0,1.1362912736,1.6933534808,0.728205672,0.678623022,0.0,0.0,0.0,0.0,1.03294412,0.2007146254,0.0,0.0,0.0,0.2077848072,2.116045514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203063544,0.0,0.413434536,1.2064104208,0.663436054,0.0
FLT3,0.0,0.0,0.0,0.0,0.0,0.0,0.5376867832,1.44151765,0.0,0.0,0.0,0.218779766,0.0,0.43925152,1.084003562,0.0,0.678240772,0.0,0.0,0.0,0.0,0.510349904,0.0,0.0,0.0,0.0,0.0,1.255751736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.549259692,0.661964772,0.0
